# _root_ القاهِرَةُ - » الحَياَةُ « - زادَت مُعَدَّلاتُ » الدَوْلَرَةِ « داخِلَ الاِقْتِصادِ المِصْرِيِّ عَلَى نَحْوٍ باتٍّ يَزْعَجُ الحُكُومَةَ الَّتِي خَفَّضَت مَطْلَعَ الشَهْرِ الماضِي قِيمَةَ الجُنَيْهِ فِي مُواجَهَةِ الدُولارِ ، وَ بَدَأَت هٰذِهِ المُعَدَّلاتُ تَقْتَرِبُ مِن حاجِزِ عامِ 1994 فِي بِدايَةِ بَرْنامَجِ الإِصْلاحِ الاِقْتِصادِيِّ . وَ أَشارَ تَقْرِيرٌ لِ وِزارَةِ الاِقْتِصادِ إِلَى أَنَّ مُعَدَّلَ » الدَوْلَرَةِ « تَجاوَزَ 22 فِي المِئَةِ مِن إِجْمالِيِّ حَجْمِ السُيُولَةِ وَ هُوَ فِي سَبِيلِ هُ إِلَى الصُعُودِ تَدْرِيجاً بِ مُعَدَّلٍ يُراوِحُ بَيْنَ 3,0 وَ 4,0 فِي المِئَةِ شَهْرِيّاً .
#goldHeads=0,0,4,0,4,0,31,7,10,8,10,7,12,13,7,15,16,17,18,19,19,21,22,23,21,25,21,27,27,29,0,31,34,32,32,35,36,37,38,32,40,41,42,43,0,0,0,47,48,49,50,47,52,58,56,54,56,53,58,59,60,59,62,63,64,67,68,58,68,69,69,71,72,72,74,75,76,79,77,79,79,81,79,0,
#predictedHeads=0,0,4,0,4,0,0,7,10,8,10,7,12,13,7,15,16,31,18,19,31,21,22,23,21,25,26,27,28,29,0,31,34,32,34,35,36,37,38,39,40,41,42,43,0,0,0,47,48,49,50,47,52,58,56,54,56,53,58,59,60,59,62,63,64,64,68,63,68,69,69,71,72,73,74,75,76,79,77,79,80,81,79,0,
(24,7),-1.59403 # DEPENDENCYPART_ARC
(24,8),-2.50603 # DEPENDENCYPART_ARC
(24,9),-1.12243 # DEPENDENCYPART_ARC
(24,10),-2.8301 # DEPENDENCYPART_ARC
(24,11),-1.34359 # DEPENDENCYPART_ARC
(24,12),-1.38605 # DEPENDENCYPART_ARC
(24,13),-2.01124 # DEPENDENCYPART_ARC
(24,14),-1.52774 # DEPENDENCYPART_ARC
(24,15),-1.28927 # DEPENDENCYPART_ARC
(24,16),-1.78994 # DEPENDENCYPART_ARC
(24,17),-1.25949 # DEPENDENCYPART_ARC
(24,18),-1.10615 # DEPENDENCYPART_ARC
(24,19),-1.26855 # DEPENDENCYPART_ARC
(24,20),-0.909353 # DEPENDENCYPART_ARC
(24,21),-0.51906 # DEPENDENCYPART_ARC
(24,22),-0.212165 # DEPENDENCYPART_ARC
(24,23),-0.161997 # DEPENDENCYPART_ARC
(24,25),-0.395782 # DEPENDENCYPART_ARC
(24,26),-0.622892 # DEPENDENCYPART_ARC
(24,27),-0.297747 # DEPENDENCYPART_ARC
(24,28),-1.82843 # DEPENDENCYPART_ARC
(24,29),-1.33203 # DEPENDENCYPART_ARC
(24,30),-1.31217 # DEPENDENCYPART_ARC
(24,31),-1.40141 # DEPENDENCYPART_ARC
(24,32),-1.0214 # DEPENDENCYPART_ARC
(24,33),-1.62429 # DEPENDENCYPART_ARC
(24,34),-2.56531 # DEPENDENCYPART_ARC
(24,35),-1.70086 # DEPENDENCYPART_ARC
(24,36),-2.27093 # DEPENDENCYPART_ARC
(24,37),-2.97138 # DEPENDENCYPART_ARC
(24,38),-2.81124 # DEPENDENCYPART_ARC
(24,39),-1.56046 # DEPENDENCYPART_ARC
(24,40),-1.86048 # DEPENDENCYPART_ARC
(24,41),-3.48675 # DEPENDENCYPART_ARC
(24,42),-3.35811 # DEPENDENCYPART_ARC
(24,43),-3.20366 # DEPENDENCYPART_ARC
(24,44),-2.88583 # DEPENDENCYPART_ARC
(24,45),-2.50578 # DEPENDENCYPART_ARC
(24,46),-2.67627 # DEPENDENCYPART_ARC
(24,47),-1.78758 # DEPENDENCYPART_ARC
(24,48),-3.99675 # DEPENDENCYPART_ARC
(24,49),-4.13283 # DEPENDENCYPART_ARC
(24,50),-4.53786 # DEPENDENCYPART_ARC
(24,51),-3.96847 # DEPENDENCYPART_ARC
(24,52),-5.07663 # DEPENDENCYPART_ARC
(24,53),-2.88903 # DEPENDENCYPART_ARC
(24,54),-4.51269 # DEPENDENCYPART_ARC
(24,55),-3.8167 # DEPENDENCYPART_ARC
(24,56),-5.08904 # DEPENDENCYPART_ARC
(24,57),-2.47923 # DEPENDENCYPART_ARC
(24,58),-2.32521 # DEPENDENCYPART_ARC
(24,59),-2.17931 # DEPENDENCYPART_ARC
(24,60),-3.86838 # DEPENDENCYPART_ARC
(24,61),-5.56812 # DEPENDENCYPART_ARC
(24,62),-5.23648 # DEPENDENCYPART_ARC
(24,63),-5.68948 # DEPENDENCYPART_ARC
(24,64),-5.57066 # DEPENDENCYPART_ARC
(24,65),-6.19222 # DEPENDENCYPART_ARC
(24,66),-4.80837 # DEPENDENCYPART_ARC
(24,67),-3.79533 # DEPENDENCYPART_ARC
(24,68),-4.93639 # DEPENDENCYPART_ARC
(24,69),-6.64205 # DEPENDENCYPART_ARC
(24,70),-3.82828 # DEPENDENCYPART_ARC
(24,71),-8.59919 # DEPENDENCYPART_ARC
(24,72),-6.69494 # DEPENDENCYPART_ARC
(24,73),-6.64308 # DEPENDENCYPART_ARC
(24,74),-6.16037 # DEPENDENCYPART_ARC
(24,75),-6.88818 # DEPENDENCYPART_ARC
(24,76),-3.34935 # DEPENDENCYPART_ARC
(24,77),-7.11403 # DEPENDENCYPART_ARC
(24,78),-2.43126 # DEPENDENCYPART_ARC
(24,79),-5.31478 # DEPENDENCYPART_ARC
(24,80),-2.35586 # DEPENDENCYPART_ARC
(24,81),-5.54754 # DEPENDENCYPART_ARC
(24,82),-7.45032 # DEPENDENCYPART_ARC
(24,83),-5.41849 # DEPENDENCYPART_ARC
(24,84),-5.63509 # DEPENDENCYPART_ARC
(25,1),-3.0168 # DEPENDENCYPART_ARC
(25,2),-2.33489 # DEPENDENCYPART_ARC
(25,3),-1.6 # DEPENDENCYPART_ARC
(25,4),-2.98176 # DEPENDENCYPART_ARC
(25,5),-1.84277 # DEPENDENCYPART_ARC
(25,6),-1.77792 # DEPENDENCYPART_ARC
(25,7),-2.21766 # DEPENDENCYPART_ARC
(25,8),-1.75149 # DEPENDENCYPART_ARC
(25,9),-0.730188 # DEPENDENCYPART_ARC
(25,10),-3.03888 # DEPENDENCYPART_ARC
(25,11),-1.53904 # DEPENDENCYPART_ARC
(25,12),-1.17697 # DEPENDENCYPART_ARC
(25,13),-2.41697 # DEPENDENCYPART_ARC
(25,14),-2.27031 # DEPENDENCYPART_ARC
(25,15),-1.18189 # DEPENDENCYPART_ARC
(25,16),-2.4756 # DEPENDENCYPART_ARC
(25,17),-2.27895 # DEPENDENCYPART_ARC
(25,18),-2.21227 # DEPENDENCYPART_ARC
(25,19),-0.990859 # DEPENDENCYPART_ARC
(25,20),-1.42447 # DEPENDENCYPART_ARC
(25,21),-1.11754 # DEPENDENCYPART_ARC
(25,22),-1.09875 # DEPENDENCYPART_ARC
(25,23),-1.17498 # DEPENDENCYPART_ARC
(25,24),-0.185643 # DEPENDENCYPART_ARC
(25,26),2.63557 # DEPENDENCYPART_ARC
(25,27),0.7803 # DEPENDENCYPART_ARC
(25,28),-1.03541 # DEPENDENCYPART_ARC
(25,29),0.159154 # DEPENDENCYPART_ARC
(25,30),-0.361525 # DEPENDENCYPART_ARC
(25,31),-0.534491 # DEPENDENCYPART_ARC
(25,32),-0.885199 # DEPENDENCYPART_ARC
(25,33),-1.22208 # DEPENDENCYPART_ARC
(25,34),-1.25091 # DEPENDENCYPART_ARC
(25,35),-1.77641 # DEPENDENCYPART_ARC
(25,36),-1.74829 # DEPENDENCYPART_ARC
(25,37),-2.18618 # DEPENDENCYPART_ARC
(25,38),-1.38918 # DEPENDENCYPART_ARC
(25,39),-1.44998 # DEPENDENCYPART_ARC
(25,40),-2.04026 # DEPENDENCYPART_ARC
(25,41),-3.41467 # DEPENDENCYPART_ARC
(25,42),-2.3822 # DEPENDENCYPART_ARC
(25,43),-2.50693 # DEPENDENCYPART_ARC
(25,44),-4.55133 # DEPENDENCYPART_ARC
(25,45),-2.31634 # DEPENDENCYPART_ARC
(25,46),-2.3537 # DEPENDENCYPART_ARC
(25,47),-2.62369 # DEPENDENCYPART_ARC
(25,48),-4.81083 # DEPENDENCYPART_ARC
(25,49),-4.26871 # DEPENDENCYPART_ARC
(25,50),-5.05004 # DEPENDENCYPART_ARC
(25,51),-3.78189 # DEPENDENCYPART_ARC
(25,52),-3.57259 # DEPENDENCYPART_ARC
(25,53),-3.04224 # DEPENDENCYPART_ARC
(25,54),-4.91951 # DEPENDENCYPART_ARC
(25,55),-4.36935 # DEPENDENCYPART_ARC
(25,56),-5.73748 # DEPENDENCYPART_ARC
(25,57),-3.00257 # DEPENDENCYPART_ARC
(25,58),-6.11661 # DEPENDENCYPART_ARC
(25,59),-3.21955 # DEPENDENCYPART_ARC
(25,60),-5.75239 # DEPENDENCYPART_ARC
(25,61),-6.72683 # DEPENDENCYPART_ARC
(25,62),-6.92595 # DEPENDENCYPART_ARC
(25,63),-6.70988 # DEPENDENCYPART_ARC
(25,64),-6.2402 # DEPENDENCYPART_ARC
(25,65),-6.58854 # DEPENDENCYPART_ARC
(25,66),-4.43189 # DEPENDENCYPART_ARC
(25,67),-6.97269 # DEPENDENCYPART_ARC
(25,68),-7.45815 # DEPENDENCYPART_ARC
(25,69),-8.39337 # DEPENDENCYPART_ARC
(25,70),-9.275 # DEPENDENCYPART_ARC
(25,71),-7.00307 # DEPENDENCYPART_ARC
(25,72),-8.76747 # DEPENDENCYPART_ARC
(25,73),-8.28571 # DEPENDENCYPART_ARC
(25,74),-8.93773 # DEPENDENCYPART_ARC
(25,75),-9.61885 # DEPENDENCYPART_ARC
(25,76),-8.7108 # DEPENDENCYPART_ARC
(25,77),-11.3928 # DEPENDENCYPART_ARC
(25,78),-4.41336 # DEPENDENCYPART_ARC
(25,79),-5.74752 # DEPENDENCYPART_ARC
(25,80),-4.62857 # DEPENDENCYPART_ARC
(25,81),-9.08982 # DEPENDENCYPART_ARC
(25,82),-10.4873 # DEPENDENCYPART_ARC
(25,83),-12.3399 # DEPENDENCYPART_ARC
(25,84),-6.15453 # DEPENDENCYPART_ARC
(26,1),-2.34625 # DEPENDENCYPART_ARC
(26,2),-2.97626 # DEPENDENCYPART_ARC
(26,3),-2.11846 # DEPENDENCYPART_ARC
(26,4),-2.47904 # DEPENDENCYPART_ARC
(26,5),-2.75539 # DEPENDENCYPART_ARC
(26,6),-2.27881 # DEPENDENCYPART_ARC
(26,7),-2.0657 # DEPENDENCYPART_ARC
(26,8),-2.7631 # DEPENDENCYPART_ARC
(26,9),-1.51005 # DEPENDENCYPART_ARC
(26,10),-2.99992 # DEPENDENCYPART_ARC
(26,11),-2.06169 # DEPENDENCYPART_ARC
(26,12),-1.67799 # DEPENDENCYPART_ARC
(26,13),-2.63422 # DEPENDENCYPART_ARC
(26,14),-1.88861 # DEPENDENCYPART_ARC
(26,15),-1.65275 # DEPENDENCYPART_ARC
(26,16),-2.39813 # DEPENDENCYPART_ARC
(26,17),-1.83333 # DEPENDENCYPART_ARC
(26,18),-1.71665 # DEPENDENCYPART_ARC
(26,19),-1.62058 # DEPENDENCYPART_ARC
(26,20),-1.92381 # DEPENDENCYPART_ARC
(26,21),-1.10339 # DEPENDENCYPART_ARC
(26,22),-1.61047 # DEPENDENCYPART_ARC
(26,23),-1.54979 # DEPENDENCYPART_ARC
(26,24),-0.69092 # DEPENDENCYPART_ARC
(26,25),-0.626556 # DEPENDENCYPART_ARC
(26,27),1.06544 # DEPENDENCYPART_ARC
(26,28),-1.06399 # DEPENDENCYPART_ARC
(26,29),-0.399441 # DEPENDENCYPART_ARC
(26,30),-0.643931 # DEPENDENCYPART_ARC
(26,31),-0.860863 # DEPENDENCYPART_ARC
(26,32),-1.42449 # DEPENDENCYPART_ARC
(26,33),-1.95942 # DEPENDENCYPART_ARC
(26,34),-2.79652 # DEPENDENCYPART_ARC
(26,35),-2.44584 # DEPENDENCYPART_ARC
(26,36),-1.23581 # DEPENDENCYPART_ARC
(26,37),-3.06603 # DEPENDENCYPART_ARC
(26,38),-2.18787 # DEPENDENCYPART_ARC
(26,39),-1.50315 # DEPENDENCYPART_ARC
(26,40),-1.45988 # DEPENDENCYPART_ARC
(26,41),-4.00978 # DEPENDENCYPART_ARC
(26,42),-3.16681 # DEPENDENCYPART_ARC
(26,43),-3.17384 # DEPENDENCYPART_ARC
(26,44),-3.32665 # DEPENDENCYPART_ARC
(26,45),-2.63212 # DEPENDENCYPART_ARC
(26,46),-2.37911 # DEPENDENCYPART_ARC
(26,47),-2.74982 # DEPENDENCYPART_ARC
(26,48),-5.5156 # DEPENDENCYPART_ARC
(26,49),-3.09786 # DEPENDENCYPART_ARC
(26,50),-5.71034 # DEPENDENCYPART_ARC
(26,51),-4.47977 # DEPENDENCYPART_ARC
(26,52),-2.84327 # DEPENDENCYPART_ARC
(26,53),-3.68713 # DEPENDENCYPART_ARC
(26,54),-6.48625 # DEPENDENCYPART_ARC
(26,55),-4.96429 # DEPENDENCYPART_ARC
(26,56),-5.65075 # DEPENDENCYPART_ARC
(26,57),-3.44944 # DEPENDENCYPART_ARC
(26,58),-6.19123 # DEPENDENCYPART_ARC
(26,59),-3.36668 # DEPENDENCYPART_ARC
(26,60),-4.32082 # DEPENDENCYPART_ARC
(26,61),-7.20367 # DEPENDENCYPART_ARC
(26,62),-5.11143 # DEPENDENCYPART_ARC
(26,63),-7.62979 # DEPENDENCYPART_ARC
(26,64),-7.00191 # DEPENDENCYPART_ARC
(26,65),-6.8536 # DEPENDENCYPART_ARC
(26,66),-4.46917 # DEPENDENCYPART_ARC
(26,67),-7.59736 # DEPENDENCYPART_ARC
(26,68),-5.67577 # DEPENDENCYPART_ARC
(26,69),-8.9293 # DEPENDENCYPART_ARC
(26,70),-10.16 # DEPENDENCYPART_ARC
(26,71),-5.29123 # DEPENDENCYPART_ARC
(26,72),-9.52565 # DEPENDENCYPART_ARC
(26,73),-9.95547 # DEPENDENCYPART_ARC
(26,74),-5.08167 # DEPENDENCYPART_ARC
(26,75),-10.4512 # DEPENDENCYPART_ARC
(26,76),-8.46878 # DEPENDENCYPART_ARC
(26,77),-9.25239 # DEPENDENCYPART_ARC
(26,78),-4.56222 # DEPENDENCYPART_ARC
(26,79),-5.92999 # DEPENDENCYPART_ARC
(26,80),-4.78349 # DEPENDENCYPART_ARC
(26,81),-6.71067 # DEPENDENCYPART_ARC
(26,82),-10.7429 # DEPENDENCYPART_ARC
(26,83),-13.7201 # DEPENDENCYPART_ARC
(26,84),-6.56962 # DEPENDENCYPART_ARC
(27,1),-1.73174 # DEPENDENCYPART_ARC
(27,2),-1.94142 # DEPENDENCYPART_ARC
(27,3),-1.39928 # DEPENDENCYPART_ARC
(27,4),-1.91117 # DEPENDENCYPART_ARC
(27,5),-2.08148 # DEPENDENCYPART_ARC
(27,6),-2.01315 # DEPENDENCYPART_ARC
(27,7),-1.3934 # DEPENDENCYPART_ARC
(27,8),-1.40372 # DEPENDENCYPART_ARC
(27,9),-1.22719 # DEPENDENCYPART_ARC
(27,10),-1.23512 # DEPENDENCYPART_ARC
(27,11),-1.76228 # DEPENDENCYPART_ARC
(27,12),-2.6731 # DEPENDENCYPART_ARC
(27,13),-0.993766 # DEPENDENCYPART_ARC
(27,14),-1.4127 # DEPENDENCYPART_ARC
(27,15),-1.87057 # DEPENDENCYPART_ARC
(27,16),-0.785388 # DEPENDENCYPART_ARC
(27,17),-1.24481 # DEPENDENCYPART_ARC
(27,18),-1.12265 # DEPENDENCYPART_ARC
(27,19),-0.814517 # DEPENDENCYPART_ARC
(27,20),-0.734618 # DEPENDENCYPART_ARC
(27,21),-0.744212 # DEPENDENCYPART_ARC
(27,22),-0.781732 # DEPENDENCYPART_ARC
(27,23),-0.449045 # DEPENDENCYPART_ARC
(27,24),-0.841486 # DEPENDENCYPART_ARC
(27,25),-0.366474 # DEPENDENCYPART_ARC
(27,26),0.465997 # DEPENDENCYPART_ARC
(27,28),2.63424 # DEPENDENCYPART_ARC
(27,29),0.765758 # DEPENDENCYPART_ARC
(27,30),-0.329234 # DEPENDENCYPART_ARC
(27,31),-0.898231 # DEPENDENCYPART_ARC
(27,32),-0.878414 # DEPENDENCYPART_ARC
(27,33),-1.04591 # DEPENDENCYPART_ARC
(27,34),-0.873112 # DEPENDENCYPART_ARC
(27,35),-1.60284 # DEPENDENCYPART_ARC
(27,36),-1.27785 # DEPENDENCYPART_ARC
(27,37),-0.792326 # DEPENDENCYPART_ARC
(27,38),-2.12931 # DEPENDENCYPART_ARC
(27,39),-1.64427 # DEPENDENCYPART_ARC
(27,40),-1.64161 # DEPENDENCYPART_ARC
(27,41),-1.35371 # DEPENDENCYPART_ARC
(27,42),-2.37782 # DEPENDENCYPART_ARC
(27,43),-2.83749 # DEPENDENCYPART_ARC
(27,44),-1.88522 # DEPENDENCYPART_ARC
(27,45),-2.85088 # DEPENDENCYPART_ARC
(27,46),-2.46345 # DEPENDENCYPART_ARC
(27,47),-2.61521 # DEPENDENCYPART_ARC
(27,48),-3.21885 # DEPENDENCYPART_ARC
(27,49),-1.98485 # DEPENDENCYPART_ARC
(27,50),-3.46406 # DEPENDENCYPART_ARC
(27,51),-4.31133 # DEPENDENCYPART_ARC
(27,52),-2.32727 # DEPENDENCYPART_ARC
(27,53),-3.77572 # DEPENDENCYPART_ARC
(27,54),-4.41199 # DEPENDENCYPART_ARC
(27,55),-3.75517 # DEPENDENCYPART_ARC
(27,56),-4.88258 # DEPENDENCYPART_ARC
(27,57),-2.64702 # DEPENDENCYPART_ARC
(27,58),-3.60535 # DEPENDENCYPART_ARC
(27,59),-3.05624 # DEPENDENCYPART_ARC
(27,60),-4.04943 # DEPENDENCYPART_ARC
(27,61),-4.78993 # DEPENDENCYPART_ARC
(27,62),-3.77446 # DEPENDENCYPART_ARC
(27,63),-5.53197 # DEPENDENCYPART_ARC
(27,64),-6.82961 # DEPENDENCYPART_ARC
(27,65),-6.8503 # DEPENDENCYPART_ARC
(27,66),-4.7806 # DEPENDENCYPART_ARC
(27,67),-2.55135 # DEPENDENCYPART_ARC
(27,68),-5.22766 # DEPENDENCYPART_ARC
(27,69),-7.20464 # DEPENDENCYPART_ARC
(27,70),-3.48548 # DEPENDENCYPART_ARC
(27,71),-4.62658 # DEPENDENCYPART_ARC
(27,72),-7.62002 # DEPENDENCYPART_ARC
(27,73),-8.59687 # DEPENDENCYPART_ARC
(27,74),-5.19248 # DEPENDENCYPART_ARC
(27,75),-7.9793 # DEPENDENCYPART_ARC
(27,76),-5.62096 # DEPENDENCYPART_ARC
(27,77),-6.23578 # DEPENDENCYPART_ARC
(27,78),-4.91352 # DEPENDENCYPART_ARC
(27,79),-5.01919 # DEPENDENCYPART_ARC
(27,80),-5.17961 # DEPENDENCYPART_ARC
(27,81),-5.70693 # DEPENDENCYPART_ARC
(27,82),-8.47049 # DEPENDENCYPART_ARC
(27,83),-4.1914 # DEPENDENCYPART_ARC
(27,84),-8.97825 # DEPENDENCYPART_ARC
(28,1),-3.24428 # DEPENDENCYPART_ARC
(28,2),-2.63318 # DEPENDENCYPART_ARC
(28,3),-1.84336 # DEPENDENCYPART_ARC
(28,4),-3.35058 # DEPENDENCYPART_ARC
(28,5),-2.59536 # DEPENDENCYPART_ARC
(28,6),-2.49078 # DEPENDENCYPART_ARC
(28,7),-3.24065 # DEPENDENCYPART_ARC
(28,8),-2.62231 # DEPENDENCYPART_ARC
(28,9),-1.19646 # DEPENDENCYPART_ARC
(28,10),-3.97847 # DEPENDENCYPART_ARC
(28,11),-1.93746 # DEPENDENCYPART_ARC
(28,12),-1.50801 # DEPENDENCYPART_ARC
(28,13),-3.16872 # DEPENDENCYPART_ARC
(28,14),-2.73479 # DEPENDENCYPART_ARC
(28,15),-1.75155 # DEPENDENCYPART_ARC
(28,16),-3.13891 # DEPENDENCYPART_ARC
(28,17),-2.60064 # DEPENDENCYPART_ARC
(28,18),-3.07364 # DEPENDENCYPART_ARC
(28,19),-1.99657 # DEPENDENCYPART_ARC
(28,20),-2.31446 # DEPENDENCYPART_ARC
(28,21),-1.84368 # DEPENDENCYPART_ARC
(28,22),-2.12627 # DEPENDENCYPART_ARC
(28,23),-2.20296 # DEPENDENCYPART_ARC
(28,24),-1.12057 # DEPENDENCYPART_ARC
(28,25),-1.35994 # DEPENDENCYPART_ARC
(28,26),-1.67373 # DEPENDENCYPART_ARC
(28,27),0.147331 # DEPENDENCYPART_ARC
(28,29),2.73236 # DEPENDENCYPART_ARC
(28,30),0.0963979 # DEPENDENCYPART_ARC
(28,31),-0.386906 # DEPENDENCYPART_ARC
(28,32),-0.347436 # DEPENDENCYPART_ARC
(28,33),-0.911489 # DEPENDENCYPART_ARC
(28,34),-0.750911 # DEPENDENCYPART_ARC
(28,35),-1.68863 # DEPENDENCYPART_ARC
(28,36),-0.721306 # DEPENDENCYPART_ARC
(28,37),-1.62588 # DEPENDENCYPART_ARC
(28,38),-0.944989 # DEPENDENCYPART_ARC
(28,39),-1.21308 # DEPENDENCYPART_ARC
(28,40),-1.12099 # DEPENDENCYPART_ARC
(28,41),-2.10775 # DEPENDENCYPART_ARC
(28,42),-1.85015 # DEPENDENCYPART_ARC
(28,43),-2.21498 # DEPENDENCYPART_ARC
(28,44),-4.04173 # DEPENDENCYPART_ARC
(28,45),-2.18922 # DEPENDENCYPART_ARC
(28,46),-2.20489 # DEPENDENCYPART_ARC
(28,47),-3.51213 # DEPENDENCYPART_ARC
(28,48),-4.16334 # DEPENDENCYPART_ARC
(28,49),-2.52426 # DEPENDENCYPART_ARC
(28,50),-3.58817 # DEPENDENCYPART_ARC
(28,51),-3.42406 # DEPENDENCYPART_ARC
(28,52),-2.7165 # DEPENDENCYPART_ARC
(28,53),-2.92075 # DEPENDENCYPART_ARC
(28,54),-4.93147 # DEPENDENCYPART_ARC
(28,55),-4.15621 # DEPENDENCYPART_ARC
(28,56),-4.33987 # DEPENDENCYPART_ARC
(28,57),-2.89891 # DEPENDENCYPART_ARC
(28,58),-6.69012 # DEPENDENCYPART_ARC
(28,59),-2.81246 # DEPENDENCYPART_ARC
(28,60),-4.05218 # DEPENDENCYPART_ARC
(28,61),-5.77343 # DEPENDENCYPART_ARC
(28,62),-4.79592 # DEPENDENCYPART_ARC
(28,63),-6.34239 # DEPENDENCYPART_ARC
(28,64),-5.8614 # DEPENDENCYPART_ARC
(28,65),-5.64386 # DEPENDENCYPART_ARC
(28,66),-4.36318 # DEPENDENCYPART_ARC
(28,67),-6.57615 # DEPENDENCYPART_ARC
(28,68),-4.92822 # DEPENDENCYPART_ARC
(28,69),-8.09748 # DEPENDENCYPART_ARC
(28,70),-8.62554 # DEPENDENCYPART_ARC
(28,71),-5.04825 # DEPENDENCYPART_ARC
(28,72),-8.47117 # DEPENDENCYPART_ARC
(28,73),-8.4071 # DEPENDENCYPART_ARC
(28,74),-4.97299 # DEPENDENCYPART_ARC
(28,75),-9.2868 # DEPENDENCYPART_ARC
(28,76),-9.12723 # DEPENDENCYPART_ARC
(28,77),-8.85254 # DEPENDENCYPART_ARC
(28,78),-4.06124 # DEPENDENCYPART_ARC
(28,79),-5.99991 # DEPENDENCYPART_ARC
(28,80),-4.23249 # DEPENDENCYPART_ARC
(28,81),-6.65213 # DEPENDENCYPART_ARC
(28,82),-9.65852 # DEPENDENCYPART_ARC
(28,83),-12.4673 # DEPENDENCYPART_ARC
(28,84),-5.96357 # DEPENDENCYPART_ARC
(29,1),-2.28798 # DEPENDENCYPART_ARC
(29,2),-2.82189 # DEPENDENCYPART_ARC
(29,3),-1.81442 # DEPENDENCYPART_ARC
(29,4),-2.21098 # DEPENDENCYPART_ARC
(29,5),-2.7535 # DEPENDENCYPART_ARC
(29,6),-2.47915 # DEPENDENCYPART_ARC
(29,7),-2.35329 # DEPENDENCYPART_ARC
(29,8),-2.96597 # DEPENDENCYPART_ARC
(29,9),-1.06675 # DEPENDENCYPART_ARC
(29,10),-3.05565 # DEPENDENCYPART_ARC
(29,11),-1.90874 # DEPENDENCYPART_ARC
(29,12),-1.77586 # DEPENDENCYPART_ARC
(29,13),-2.47735 # DEPENDENCYPART_ARC
(29,14),-1.81866 # DEPENDENCYPART_ARC
(29,15),-2.02456 # DEPENDENCYPART_ARC
(29,16),-2.4846 # DEPENDENCYPART_ARC
(29,17),-1.70101 # DEPENDENCYPART_ARC
(29,18),-1.68436 # DEPENDENCYPART_ARC
(29,19),-1.6601 # DEPENDENCYPART_ARC
(29,20),-2.18472 # DEPENDENCYPART_ARC
(29,21),-1.03148 # DEPENDENCYPART_ARC
(29,22),-1.71711 # DEPENDENCYPART_ARC
(29,23),-1.76463 # DEPENDENCYPART_ARC
(29,24),-1.01805 # DEPENDENCYPART_ARC
(29,25),-1.1945 # DEPENDENCYPART_ARC
(29,26),-1.33351 # DEPENDENCYPART_ARC
(29,27),-0.425318 # DEPENDENCYPART_ARC
(29,28),-1.19234 # DEPENDENCYPART_ARC
(29,30),1.54752 # DEPENDENCYPART_ARC
(29,31),-0.271168 # DEPENDENCYPART_ARC
(29,32),-0.650125 # DEPENDENCYPART_ARC
(29,33),-1.48831 # DEPENDENCYPART_ARC
(29,34),-2.17794 # DEPENDENCYPART_ARC
(29,35),-2.29428 # DEPENDENCYPART_ARC
(29,36),-0.996868 # DEPENDENCYPART_ARC
(29,37),-2.30804 # DEPENDENCYPART_ARC
(29,38),-1.61101 # DEPENDENCYPART_ARC
(29,39),-1.14996 # DEPENDENCYPART_ARC
(29,40),-1.56939 # DEPENDENCYPART_ARC
(29,41),-3.30687 # DEPENDENCYPART_ARC
(29,42),-2.55794 # DEPENDENCYPART_ARC
(29,43),-2.40381 # DEPENDENCYPART_ARC
(29,44),-2.578 # DEPENDENCYPART_ARC
(29,45),-1.93409 # DEPENDENCYPART_ARC
(29,46),-2.32397 # DEPENDENCYPART_ARC
(29,47),-2.80252 # DEPENDENCYPART_ARC
(29,48),-4.9078 # DEPENDENCYPART_ARC
(29,49),-2.82383 # DEPENDENCYPART_ARC
(29,50),-4.78752 # DEPENDENCYPART_ARC
(29,51),-3.80918 # DEPENDENCYPART_ARC
(29,52),-2.92182 # DEPENDENCYPART_ARC
(29,53),-3.51842 # DEPENDENCYPART_ARC
(29,54),-5.68633 # DEPENDENCYPART_ARC
(29,55),-4.72679 # DEPENDENCYPART_ARC
(29,56),-4.63508 # DEPENDENCYPART_ARC
(29,57),-2.84047 # DEPENDENCYPART_ARC
(29,58),-5.79557 # DEPENDENCYPART_ARC
(29,59),-2.85263 # DEPENDENCYPART_ARC
(29,60),-4.30593 # DEPENDENCYPART_ARC
(29,61),-6.50647 # DEPENDENCYPART_ARC
(29,62),-5.20941 # DEPENDENCYPART_ARC
(29,63),-6.81015 # DEPENDENCYPART_ARC
(29,64),-6.44597 # DEPENDENCYPART_ARC
(29,65),-6.20439 # DEPENDENCYPART_ARC
(29,66),-4.34865 # DEPENDENCYPART_ARC
(29,67),-6.73697 # DEPENDENCYPART_ARC
(29,68),-5.32044 # DEPENDENCYPART_ARC
(29,69),-7.76592 # DEPENDENCYPART_ARC
(29,70),-9.38123 # DEPENDENCYPART_ARC
(29,71),-5.39219 # DEPENDENCYPART_ARC
(29,72),-8.79569 # DEPENDENCYPART_ARC
(29,73),-9.51599 # DEPENDENCYPART_ARC
(29,74),-5.54009 # DEPENDENCYPART_ARC
(29,75),-9.60088 # DEPENDENCYPART_ARC
(29,76),-8.33208 # DEPENDENCYPART_ARC
(29,77),-8.97428 # DEPENDENCYPART_ARC
