# _root_ وَ تُعارِضُ إِيرانُ ، ثانِي أَكْبَرِ مُنْتِجٍ لِ النَفْطِ فِي أُوبِك حَيْثُ يَبْلُغُ إِنْتاجُ ها 3,7 مِلْيُون بَرْمِيلٍ فِي اليَوْمِ بَيْنَ ها 2,4 مِلْيُون بَرْمِيلٍ مُخَصَّصَةٍ لِ التَصْدِيرِ ، أَيَّ رَفْعٍ لِ الإِنْتاجِ رَغْمَ اِعْتِمادِ ها عَلَى عائِداتِ النَفْطِ .
#goldHeads=0,0,4,2,4,5,6,7,8,6,10,11,12,13,14,13,16,17,18,19,16,21,21,23,24,23,26,27,4,2,30,31,32,2,34,35,35,37,38,0,
#predictedHeads=0,0,2,3,2,5,6,7,8,9,10,11,12,13,14,13,16,17,13,19,23,21,26,23,24,16,26,27,28,13,30,31,32,30,34,35,35,37,38,0,
(23,26),(23,29),-0.0670837 # DEPENDENCYPART_SIBL
(23,26),(23,32),0.0567388 # DEPENDENCYPART_SIBL
(23,26),(23,40),-0.0786024 # DEPENDENCYPART_SIBL
(23,27),(23,29),-0.00889636 # DEPENDENCYPART_SIBL
(23,27),(23,32),-0.0528759 # DEPENDENCYPART_SIBL
(23,27),(23,40),-0.0283025 # DEPENDENCYPART_SIBL
(23,29),(23,32),-0.00239294 # DEPENDENCYPART_SIBL
(23,29),(23,40),-0.0153553 # DEPENDENCYPART_SIBL
(23,32),(23,40),-0.0283025 # DEPENDENCYPART_SIBL
(24,22),(24,23),0.0281935 # DEPENDENCYPART_SIBL
(24,22),(24,25),-0.0800102 # DEPENDENCYPART_SIBL
(24,22),(24,26),-0.065779 # DEPENDENCYPART_SIBL
(24,22),(24,27),-0.0395521 # DEPENDENCYPART_SIBL
(24,22),(24,28),-0.0799966 # DEPENDENCYPART_SIBL
(24,22),(24,29),0.0590886 # DEPENDENCYPART_SIBL
(24,22),(24,30),-0.0791443 # DEPENDENCYPART_SIBL
(24,22),(24,31),-0.0799966 # DEPENDENCYPART_SIBL
(24,22),(24,32),-0.0395521 # DEPENDENCYPART_SIBL
(24,22),(24,33),-0.0807025 # DEPENDENCYPART_SIBL
(24,22),(24,34),-0.0630188 # DEPENDENCYPART_SIBL
(24,22),(24,37),-0.120854 # DEPENDENCYPART_SIBL
(24,23),(24,25),-0.011444 # DEPENDENCYPART_SIBL
(24,23),(24,26),-0.0404631 # DEPENDENCYPART_SIBL
(24,23),(24,27),-0.00339258 # DEPENDENCYPART_SIBL
(24,23),(24,28),-0.0114304 # DEPENDENCYPART_SIBL
(24,23),(24,29),-0.0203648 # DEPENDENCYPART_SIBL
(24,23),(24,30),-0.011444 # DEPENDENCYPART_SIBL
(24,23),(24,31),-0.0114304 # DEPENDENCYPART_SIBL
(24,23),(24,32),-0.00339258 # DEPENDENCYPART_SIBL
(24,23),(24,33),-0.0121357 # DEPENDENCYPART_SIBL
(24,23),(24,34),-0.0182987 # DEPENDENCYPART_SIBL
(24,23),(24,37),-0.0254179 # DEPENDENCYPART_SIBL
(24,25),(24,26),0.0245541 # DEPENDENCYPART_SIBL
(24,25),(24,27),-0.00707747 # DEPENDENCYPART_SIBL
(24,25),(24,28),-0.117237 # DEPENDENCYPART_SIBL
(24,25),(24,29),-0.145412 # DEPENDENCYPART_SIBL
(24,25),(24,30),-0.109968 # DEPENDENCYPART_SIBL
(24,25),(24,31),-0.113213 # DEPENDENCYPART_SIBL
(24,25),(24,32),-0.00707747 # DEPENDENCYPART_SIBL
(24,25),(24,33),-0.117198 # DEPENDENCYPART_SIBL
(24,25),(24,34),0.0506555 # DEPENDENCYPART_SIBL
(24,25),(24,37),-0.00199065 # DEPENDENCYPART_SIBL
(24,26),(24,27),0.0712071 # DEPENDENCYPART_SIBL
(24,26),(24,28),-0.0257795 # DEPENDENCYPART_SIBL
(24,26),(24,29),-0.0368558 # DEPENDENCYPART_SIBL
(24,26),(24,30),-0.0238132 # DEPENDENCYPART_SIBL
(24,26),(24,31),-0.0252818 # DEPENDENCYPART_SIBL
(24,26),(24,32),0.0712071 # DEPENDENCYPART_SIBL
(24,26),(24,33),-0.0265222 # DEPENDENCYPART_SIBL
(24,26),(24,34),-0.038423 # DEPENDENCYPART_SIBL
(24,26),(24,37),-0.0915742 # DEPENDENCYPART_SIBL
(24,27),(24,28),0.0254921 # DEPENDENCYPART_SIBL
(24,27),(24,29),0.00944146 # DEPENDENCYPART_SIBL
(24,27),(24,30),0.0314892 # DEPENDENCYPART_SIBL
(24,27),(24,31),0.0262032 # DEPENDENCYPART_SIBL
(24,27),(24,32),-0.0449924 # DEPENDENCYPART_SIBL
(24,27),(24,33),0.0237419 # DEPENDENCYPART_SIBL
(24,27),(24,34),0.0373479 # DEPENDENCYPART_SIBL
(24,27),(24,37),0.02759 # DEPENDENCYPART_SIBL
(24,28),(24,29),-0.136553 # DEPENDENCYPART_SIBL
(24,28),(24,30),-0.101108 # DEPENDENCYPART_SIBL
(24,28),(24,31),-0.104354 # DEPENDENCYPART_SIBL
(24,28),(24,32),0.000111573 # DEPENDENCYPART_SIBL
(24,28),(24,33),-0.108338 # DEPENDENCYPART_SIBL
(24,28),(24,34),0.057882 # DEPENDENCYPART_SIBL
(24,28),(24,37),0.00523581 # DEPENDENCYPART_SIBL
(24,29),(24,30),-0.00757421 # DEPENDENCYPART_SIBL
(24,29),(24,31),-0.0087585 # DEPENDENCYPART_SIBL
(24,29),(24,32),-0.0328467 # DEPENDENCYPART_SIBL
(24,29),(24,33),-0.00999664 # DEPENDENCYPART_SIBL
(24,29),(24,34),-0.0682881 # DEPENDENCYPART_SIBL
(24,29),(24,37),-0.138803 # DEPENDENCYPART_SIBL
(24,30),(24,31),-0.107144 # DEPENDENCYPART_SIBL
(24,30),(24,32),0.0271327 # DEPENDENCYPART_SIBL
(24,30),(24,33),-0.111129 # DEPENDENCYPART_SIBL
(24,30),(24,34),0.0704299 # DEPENDENCYPART_SIBL
(24,30),(24,37),0.0237652 # DEPENDENCYPART_SIBL
(24,31),(24,32),-0.00360071 # DEPENDENCYPART_SIBL
(24,31),(24,33),-0.116089 # DEPENDENCYPART_SIBL
(24,31),(24,34),0.0540596 # DEPENDENCYPART_SIBL
(24,31),(24,37),0.00141347 # DEPENDENCYPART_SIBL
(24,32),(24,33),0.0237419 # DEPENDENCYPART_SIBL
(24,32),(24,34),0.0373479 # DEPENDENCYPART_SIBL
(24,32),(24,37),0.02759 # DEPENDENCYPART_SIBL
(24,33),(24,34),0.0539354 # DEPENDENCYPART_SIBL
(24,33),(24,37),0.00044866 # DEPENDENCYPART_SIBL
(24,34),(24,37),0.0422348 # DEPENDENCYPART_SIBL
(25,22),(25,26),-0.065779 # DEPENDENCYPART_SIBL
(25,22),(25,27),-0.0395503 # DEPENDENCYPART_SIBL
(25,22),(25,28),-0.0782164 # DEPENDENCYPART_SIBL
(25,22),(25,29),0.0590916 # DEPENDENCYPART_SIBL
(25,22),(25,30),-0.077364 # DEPENDENCYPART_SIBL
(25,22),(25,31),-0.0782164 # DEPENDENCYPART_SIBL
(25,22),(25,32),-0.0395503 # DEPENDENCYPART_SIBL
(25,22),(25,34),-0.0630171 # DEPENDENCYPART_SIBL
(25,22),(25,37),-0.120852 # DEPENDENCYPART_SIBL
(25,26),(25,27),0.0505289 # DEPENDENCYPART_SIBL
(25,26),(25,28),-0.0292308 # DEPENDENCYPART_SIBL
(25,26),(25,29),-0.0427869 # DEPENDENCYPART_SIBL
(25,26),(25,30),-0.0272645 # DEPENDENCYPART_SIBL
(25,26),(25,31),-0.0287331 # DEPENDENCYPART_SIBL
(25,26),(25,32),0.0505289 # DEPENDENCYPART_SIBL
(25,26),(25,34),-0.0531208 # DEPENDENCYPART_SIBL
(25,26),(25,37),-0.10624 # DEPENDENCYPART_SIBL
(25,27),(25,28),0.0280625 # DEPENDENCYPART_SIBL
(25,27),(25,29),0.00953202 # DEPENDENCYPART_SIBL
(25,27),(25,30),0.0340596 # DEPENDENCYPART_SIBL
(25,27),(25,31),0.0287736 # DEPENDENCYPART_SIBL
(25,27),(25,32),-0.0506372 # DEPENDENCYPART_SIBL
(25,27),(25,34),0.0346931 # DEPENDENCYPART_SIBL
(25,27),(25,37),0.0249994 # DEPENDENCYPART_SIBL
(25,28),(25,29),-0.131576 # DEPENDENCYPART_SIBL
(25,28),(25,30),-0.0911699 # DEPENDENCYPART_SIBL
(25,28),(25,31),-0.0944155 # DEPENDENCYPART_SIBL
(25,28),(25,32),-0.000633402 # DEPENDENCYPART_SIBL
(25,28),(25,34),0.060127 # DEPENDENCYPART_SIBL
(25,28),(25,37),0.00751296 # DEPENDENCYPART_SIBL
(25,29),(25,30),-0.00504244 # DEPENDENCYPART_SIBL
(25,29),(25,31),-0.00622673 # DEPENDENCYPART_SIBL
(25,29),(25,32),-0.038571 # DEPENDENCYPART_SIBL
(25,29),(25,34),-0.0710223 # DEPENDENCYPART_SIBL
(25,29),(25,37),-0.141505 # DEPENDENCYPART_SIBL
(25,30),(25,31),-0.0972059 # DEPENDENCYPART_SIBL
(25,30),(25,32),0.0263877 # DEPENDENCYPART_SIBL
(25,30),(25,34),0.072675 # DEPENDENCYPART_SIBL
(25,30),(25,37),0.0260423 # DEPENDENCYPART_SIBL
(25,31),(25,32),-0.00434569 # DEPENDENCYPART_SIBL
(25,31),(25,34),0.0563047 # DEPENDENCYPART_SIBL
(25,31),(25,37),0.00369062 # DEPENDENCYPART_SIBL
(25,32),(25,34),0.0346931 # DEPENDENCYPART_SIBL
(25,32),(25,37),0.0249994 # DEPENDENCYPART_SIBL
(25,34),(25,37),0.0396442 # DEPENDENCYPART_SIBL
(26,17),(26,22),-0.0307194 # DEPENDENCYPART_SIBL
(26,17),(26,23),-0.0143679 # DEPENDENCYPART_SIBL
(26,17),(26,24),-0.102984 # DEPENDENCYPART_SIBL
(26,17),(26,25),-0.102984 # DEPENDENCYPART_SIBL
(26,17),(26,27),0.0926413 # DEPENDENCYPART_SIBL
(26,17),(26,28),0.0427525 # DEPENDENCYPART_SIBL
(26,17),(26,29),0.0265825 # DEPENDENCYPART_SIBL
(26,17),(26,30),0.0517502 # DEPENDENCYPART_SIBL
(26,22),(26,23),0.0156292 # DEPENDENCYPART_SIBL
(26,22),(26,24),-0.0225094 # DEPENDENCYPART_SIBL
(26,22),(26,25),-0.0225094 # DEPENDENCYPART_SIBL
(26,22),(26,27),0.0373124 # DEPENDENCYPART_SIBL
(26,22),(26,28),-0.00109706 # DEPENDENCYPART_SIBL
(26,22),(26,29),0.0200782 # DEPENDENCYPART_SIBL
(26,22),(26,30),-0.000234942 # DEPENDENCYPART_SIBL
(26,23),(26,24),0.00835177 # DEPENDENCYPART_SIBL
(26,23),(26,25),0.00835177 # DEPENDENCYPART_SIBL
(26,23),(26,27),0.09678 # DEPENDENCYPART_SIBL
(26,23),(26,28),0.0193479 # DEPENDENCYPART_SIBL
(26,23),(26,29),0.0146471 # DEPENDENCYPART_SIBL
(26,23),(26,30),0.019344 # DEPENDENCYPART_SIBL
(26,24),(26,25),-0.102984 # DEPENDENCYPART_SIBL
(26,24),(26,27),0.0926413 # DEPENDENCYPART_SIBL
(26,24),(26,28),0.0427525 # DEPENDENCYPART_SIBL
(26,24),(26,29),0.0265825 # DEPENDENCYPART_SIBL
(26,24),(26,30),0.0517502 # DEPENDENCYPART_SIBL
(26,25),(26,27),0.0928026 # DEPENDENCYPART_SIBL
(26,25),(26,28),0.0436552 # DEPENDENCYPART_SIBL
(26,25),(26,29),0.0266249 # DEPENDENCYPART_SIBL
(26,25),(26,30),0.0526529 # DEPENDENCYPART_SIBL
(26,27),(26,28),0.00436068 # DEPENDENCYPART_SIBL
(26,27),(26,29),0.0161657 # DEPENDENCYPART_SIBL
(26,27),(26,30),0.00839152 # DEPENDENCYPART_SIBL
(26,28),(26,29),-0.0684523 # DEPENDENCYPART_SIBL
(26,28),(26,30),-0.0256099 # DEPENDENCYPART_SIBL
(26,29),(26,30),-0.059617 # DEPENDENCYPART_SIBL
(27,25),(27,26),0.0050321 # DEPENDENCYPART_SIBL
(27,25),(27,28),-0.00997873 # DEPENDENCYPART_SIBL
(27,25),(27,29),0.0109616 # DEPENDENCYPART_SIBL
(27,25),(27,30),-0.00184707 # DEPENDENCYPART_SIBL
(27,25),(27,31),-0.00970043 # DEPENDENCYPART_SIBL
(27,25),(27,33),-0.0142628 # DEPENDENCYPART_SIBL
(27,26),(27,28),-0.0585987 # DEPENDENCYPART_SIBL
(27,26),(27,29),-0.0100959 # DEPENDENCYPART_SIBL
(27,26),(27,30),-0.0590355 # DEPENDENCYPART_SIBL
(27,26),(27,31),-0.0585987 # DEPENDENCYPART_SIBL
(27,26),(27,33),-0.0595964 # DEPENDENCYPART_SIBL
(27,28),(27,29),-0.131474 # DEPENDENCYPART_SIBL
(27,28),(27,30),-0.184063 # DEPENDENCYPART_SIBL
(27,28),(27,31),-0.177735 # DEPENDENCYPART_SIBL
(27,28),(27,33),-0.179296 # DEPENDENCYPART_SIBL
(27,29),(27,30),-0.0716726 # DEPENDENCYPART_SIBL
(27,29),(27,31),-0.0695135 # DEPENDENCYPART_SIBL
(27,29),(27,33),-0.0695183 # DEPENDENCYPART_SIBL
(27,30),(27,31),-0.177129 # DEPENDENCYPART_SIBL
(27,30),(27,33),-0.17869 # DEPENDENCYPART_SIBL
(27,31),(27,33),-0.179295 # DEPENDENCYPART_SIBL
(28,29),(28,30),-0.00504606 # DEPENDENCYPART_SIBL
(28,29),(28,31),-0.00623035 # DEPENDENCYPART_SIBL
(28,29),(28,32),-0.032894 # DEPENDENCYPART_SIBL
(28,29),(28,33),-0.00746849 # DEPENDENCYPART_SIBL
(28,29),(28,34),-0.0682296 # DEPENDENCYPART_SIBL
(28,29),(28,35),-0.00623035 # DEPENDENCYPART_SIBL
(28,29),(28,36),-0.0707491 # DEPENDENCYPART_SIBL
(28,29),(28,37),-0.138712 # DEPENDENCYPART_SIBL
(28,29),(28,39),-0.0146033 # DEPENDENCYPART_SIBL
(28,30),(28,31),-0.0972137 # DEPENDENCYPART_SIBL
(28,30),(28,32),0.032057 # DEPENDENCYPART_SIBL
(28,30),(28,33),-0.101199 # DEPENDENCYPART_SIBL
(28,30),(28,34),0.0754593 # DEPENDENCYPART_SIBL
(28,30),(28,35),-0.0972137 # DEPENDENCYPART_SIBL
(28,30),(28,36),-0.119848 # DEPENDENCYPART_SIBL
(28,30),(28,37),0.0288266 # DEPENDENCYPART_SIBL
(28,30),(28,39),-0.120293 # DEPENDENCYPART_SIBL
(28,31),(28,32),0.00132362 # DEPENDENCYPART_SIBL
(28,31),(28,33),-0.106158 # DEPENDENCYPART_SIBL
(28,31),(28,34),0.059089 # DEPENDENCYPART_SIBL
(28,31),(28,35),-0.102174 # DEPENDENCYPART_SIBL
(28,31),(28,36),-0.124202 # DEPENDENCYPART_SIBL
(28,31),(28,37),0.00647497 # DEPENDENCYPART_SIBL
(28,31),(28,39),-0.125254 # DEPENDENCYPART_SIBL
(28,32),(28,33),0.0261915 # DEPENDENCYPART_SIBL
(28,32),(28,34),0.0373017 # DEPENDENCYPART_SIBL
(28,32),(28,35),0.0286528 # DEPENDENCYPART_SIBL
(28,32),(28,36),-0.0368201 # DEPENDENCYPART_SIBL
(28,32),(28,37),0.027608 # DEPENDENCYPART_SIBL
(28,32),(28,39),0.0155549 # DEPENDENCYPART_SIBL
(28,33),(28,34),0.0589648 # DEPENDENCYPART_SIBL
(28,33),(28,35),-0.0706008 # DEPENDENCYPART_SIBL
(28,33),(28,36),-0.116997 # DEPENDENCYPART_SIBL
(28,33),(28,37),0.00551015 # DEPENDENCYPART_SIBL
(28,33),(28,39),-0.0936804 # DEPENDENCYPART_SIBL
(28,34),(28,35),0.00870472 # DEPENDENCYPART_SIBL
(28,34),(28,36),-0.0755267 # DEPENDENCYPART_SIBL
(28,34),(28,37),0.0423393 # DEPENDENCYPART_SIBL
(28,34),(28,39),-0.0026184 # DEPENDENCYPART_SIBL
(28,35),(28,36),-0.124202 # DEPENDENCYPART_SIBL
(28,35),(28,37),0.00647497 # DEPENDENCYPART_SIBL
(28,35),(28,39),-0.125254 # DEPENDENCYPART_SIBL
(28,36),(28,37),0.0460578 # DEPENDENCYPART_SIBL
(28,36),(28,39),-0.122075 # DEPENDENCYPART_SIBL
(28,37),(28,39),-0.0183393 # DEPENDENCYPART_SIBL
(29,25),(29,26),-0.0176008 # DEPENDENCYPART_SIBL
(29,25),(29,28),-0.101299 # DEPENDENCYPART_SIBL
(29,25),(29,30),0.0777147 # DEPENDENCYPART_SIBL
(29,25),(29,31),0.0689909 # DEPENDENCYPART_SIBL
(29,25),(29,35),0.0689909 # DEPENDENCYPART_SIBL
(29,26),(29,28),-0.0162539 # DEPENDENCYPART_SIBL
(29,26),(29,30),0.0372161 # DEPENDENCYPART_SIBL
(29,26),(29,31),0.0372185 # DEPENDENCYPART_SIBL
(29,26),(29,35),0.0372185 # DEPENDENCYPART_SIBL
(29,28),(29,30),0.071008 # DEPENDENCYPART_SIBL
(29,28),(29,31),0.0622842 # DEPENDENCYPART_SIBL
(29,28),(29,35),0.0622842 # DEPENDENCYPART_SIBL
(29,30),(29,31),0.00553698 # DEPENDENCYPART_SIBL
(29,30),(29,35),0.00553698 # DEPENDENCYPART_SIBL
(29,31),(29,35),0.00493015 # DEPENDENCYPART_SIBL
(30,28),(30,29),-0.0255839 # DEPENDENCYPART_SIBL
(30,28),(30,31),-0.00098853 # DEPENDENCYPART_SIBL
(30,28),(30,32),0.0179913 # DEPENDENCYPART_SIBL
(30,28),(30,33),-0.00436955 # DEPENDENCYPART_SIBL
(30,28),(30,34),-0.00716089 # DEPENDENCYPART_SIBL
(30,28),(30,35),-0.00098853 # DEPENDENCYPART_SIBL
(30,28),(30,36),-0.0182286 # DEPENDENCYPART_SIBL
(30,28),(30,37),-0.0163432 # DEPENDENCYPART_SIBL
(30,28),(30,38),-0.000989341 # DEPENDENCYPART_SIBL
(30,28),(30,39),-0.00267246 # DEPENDENCYPART_SIBL
(30,28),(30,40),-0.0572861 # DEPENDENCYPART_SIBL
(30,29),(30,31),-0.0848487 # DEPENDENCYPART_SIBL
(30,29),(30,32),-0.0325226 # DEPENDENCYPART_SIBL
(30,29),(30,33),-0.0855546 # DEPENDENCYPART_SIBL
(30,29),(30,34),-0.0797062 # DEPENDENCYPART_SIBL
(30,29),(30,35),-0.0848487 # DEPENDENCYPART_SIBL
(30,29),(30,36),-0.0682506 # DEPENDENCYPART_SIBL
(30,29),(30,37),-0.090754 # DEPENDENCYPART_SIBL
(30,29),(30,38),-0.084849 # DEPENDENCYPART_SIBL
(30,29),(30,39),-0.0888681 # DEPENDENCYPART_SIBL
(30,29),(30,40),-0.107829 # DEPENDENCYPART_SIBL
(30,31),(30,32),-0.0436326 # DEPENDENCYPART_SIBL
(30,31),(30,33),-0.125997 # DEPENDENCYPART_SIBL
(30,31),(30,34),0.0208131 # DEPENDENCYPART_SIBL
(30,31),(30,35),-0.121987 # DEPENDENCYPART_SIBL
(30,31),(30,36),-0.145712 # DEPENDENCYPART_SIBL
(30,31),(30,37),-0.0263877 # DEPENDENCYPART_SIBL
(30,31),(30,38),-0.12199 # DEPENDENCYPART_SIBL
(30,31),(30,39),-0.145067 # DEPENDENCYPART_SIBL
(30,31),(30,40),-0.0537997 # DEPENDENCYPART_SIBL
(30,32),(30,33),0.0283129 # DEPENDENCYPART_SIBL
(30,32),(30,34),0.0380436 # DEPENDENCYPART_SIBL
(30,32),(30,35),0.0308246 # DEPENDENCYPART_SIBL
(30,32),(30,36),-0.0346883 # DEPENDENCYPART_SIBL
(30,32),(30,37),0.0393027 # DEPENDENCYPART_SIBL
(30,32),(30,38),0.0304916 # DEPENDENCYPART_SIBL
(30,32),(30,39),0.0177266 # DEPENDENCYPART_SIBL
(30,32),(30,40),0.0273485 # DEPENDENCYPART_SIBL
(30,33),(30,34),0.0206689 # DEPENDENCYPART_SIBL
(30,33),(30,35),-0.0904338 # DEPENDENCYPART_SIBL
(30,33),(30,36),-0.138527 # DEPENDENCYPART_SIBL
(30,33),(30,37),-0.0273725 # DEPENDENCYPART_SIBL
(30,33),(30,38),-0.0904366 # DEPENDENCYPART_SIBL
(30,33),(30,39),-0.113513 # DEPENDENCYPART_SIBL
(30,33),(30,40),-0.0449176 # DEPENDENCYPART_SIBL
(30,34),(30,35),0.0116892 # DEPENDENCYPART_SIBL
(30,34),(30,36),-0.0728022 # DEPENDENCYPART_SIBL
(30,34),(30,37),0.0549473 # DEPENDENCYPART_SIBL
(30,34),(30,38),0.0113562 # DEPENDENCYPART_SIBL
(30,34),(30,39),0.000366059 # DEPENDENCYPART_SIBL
(30,34),(30,40),-0.010079 # DEPENDENCYPART_SIBL
(30,35),(30,36),-0.145712 # DEPENDENCYPART_SIBL
(30,35),(30,37),-0.0263877 # DEPENDENCYPART_SIBL
(30,35),(30,38),-0.12199 # DEPENDENCYPART_SIBL
(30,35),(30,39),-0.145067 # DEPENDENCYPART_SIBL
(30,35),(30,40),-0.0537997 # DEPENDENCYPART_SIBL
(30,36),(30,37),0.0485917 # DEPENDENCYPART_SIBL
(30,36),(30,38),-0.111084 # DEPENDENCYPART_SIBL
(30,36),(30,39),-0.118225 # DEPENDENCYPART_SIBL
(30,36),(30,40),-0.0455807 # DEPENDENCYPART_SIBL
(30,37),(30,38),-0.0044001 # DEPENDENCYPART_SIBL
(30,37),(30,39),-0.0153899 # DEPENDENCYPART_SIBL
(30,37),(30,40),-0.0128259 # DEPENDENCYPART_SIBL
(30,38),(30,39),-0.145394 # DEPENDENCYPART_SIBL
(30,38),(30,40),-0.0538117 # DEPENDENCYPART_SIBL
(30,39),(30,40),-0.0597213 # DEPENDENCYPART_SIBL
(31,29),(31,32),-0.0251053 # DEPENDENCYPART_SIBL
(31,29),(31,33),-0.0812713 # DEPENDENCYPART_SIBL
(31,29),(31,34),-0.072304 # DEPENDENCYPART_SIBL
(31,29),(31,35),-0.0805654 # DEPENDENCYPART_SIBL
(31,29),(31,36),-0.0614143 # DEPENDENCYPART_SIBL
(31,29),(31,37),-0.0833518 # DEPENDENCYPART_SIBL
(31,29),(31,39),-0.0845847 # DEPENDENCYPART_SIBL
(31,32),(31,33),0.0263122 # DEPENDENCYPART_SIBL
(31,32),(31,34),0.0376835 # DEPENDENCYPART_SIBL
(31,32),(31,35),0.0287736 # DEPENDENCYPART_SIBL
(31,32),(31,36),-0.0367039 # DEPENDENCYPART_SIBL
(31,32),(31,37),0.0279897 # DEPENDENCYPART_SIBL
(31,32),(31,39),0.0156757 # DEPENDENCYPART_SIBL
(31,33),(31,34),0.0591708 # DEPENDENCYPART_SIBL
(31,33),(31,35),-0.0705929 # DEPENDENCYPART_SIBL
(31,33),(31,36),-0.116991 # DEPENDENCYPART_SIBL
(31,33),(31,37),0.00571621 # DEPENDENCYPART_SIBL
(31,33),(31,39),-0.0936726 # DEPENDENCYPART_SIBL
(31,34),(31,35),0.0087697 # DEPENDENCYPART_SIBL
(31,34),(31,36),-0.0754652 # DEPENDENCYPART_SIBL
(31,34),(31,37),0.0426346 # DEPENDENCYPART_SIBL
(31,34),(31,39),-0.00255341 # DEPENDENCYPART_SIBL
(31,35),(31,36),-0.124196 # DEPENDENCYPART_SIBL
(31,35),(31,37),0.00668103 # DEPENDENCYPART_SIBL
(31,35),(31,39),-0.125246 # DEPENDENCYPART_SIBL
(31,36),(31,37),0.0508962 # DEPENDENCYPART_SIBL
(31,36),(31,39),-0.11743 # DEPENDENCYPART_SIBL
(31,37),(31,39),-0.0182743 # DEPENDENCYPART_SIBL
(32,28),(32,30),-0.0393209 # DEPENDENCYPART_SIBL
(32,28),(32,31),-0.0393196 # DEPENDENCYPART_SIBL
(32,28),(32,33),-0.0209696 # DEPENDENCYPART_SIBL
(32,28),(32,34),-0.00991688 # DEPENDENCYPART_SIBL
(32,28),(32,35),-0.0164073 # DEPENDENCYPART_SIBL
(32,28),(32,38),-0.0164078 # DEPENDENCYPART_SIBL
(32,30),(32,31),-0.0393196 # DEPENDENCYPART_SIBL
(32,30),(32,33),0.00111164 # DEPENDENCYPART_SIBL
(32,30),(32,34),-0.00825869 # DEPENDENCYPART_SIBL
(32,30),(32,35),0.00567397 # DEPENDENCYPART_SIBL
(32,30),(32,38),0.00567345 # DEPENDENCYPART_SIBL
(32,31),(32,33),-0.0142628 # DEPENDENCYPART_SIBL
(32,31),(32,34),-0.00958113 # DEPENDENCYPART_SIBL
(32,31),(32,35),-0.00970043 # DEPENDENCYPART_SIBL
(32,31),(32,38),-0.00970096 # DEPENDENCYPART_SIBL
(32,33),(32,34),-0.0542096 # DEPENDENCYPART_SIBL
(32,33),(32,35),-0.166399 # DEPENDENCYPART_SIBL
(32,33),(32,38),-0.1664 # DEPENDENCYPART_SIBL
(32,34),(32,35),0.0371417 # DEPENDENCYPART_SIBL
(32,34),(32,38),0.0368121 # DEPENDENCYPART_SIBL
(32,35),(32,38),-0.177736 # DEPENDENCYPART_SIBL
(33,34),(33,35),0.0051855 # DEPENDENCYPART_SIBL
(33,34),(33,36),-0.0741318 # DEPENDENCYPART_SIBL
(33,34),(33,37),0.0408898 # DEPENDENCYPART_SIBL
(33,34),(33,38),0.00485251 # DEPENDENCYPART_SIBL
(33,34),(33,39),-0.00613762 # DEPENDENCYPART_SIBL
(33,35),(33,36),-0.120324 # DEPENDENCYPART_SIBL
(33,35),(33,37),0.00968499 # DEPENDENCYPART_SIBL
(33,35),(33,38),-0.103252 # DEPENDENCYPART_SIBL
(33,35),(33,39),-0.126329 # DEPENDENCYPART_SIBL
(33,36),(33,37),0.0634774 # DEPENDENCYPART_SIBL
(33,36),(33,38),-0.106911 # DEPENDENCYPART_SIBL
(33,36),(33,39),-0.114052 # DEPENDENCYPART_SIBL
(33,37),(33,38),-0.0108687 # DEPENDENCYPART_SIBL
(33,37),(33,39),-0.0218585 # DEPENDENCYPART_SIBL
(33,38),(33,39),-0.126656 # DEPENDENCYPART_SIBL
(34,30),(34,31),-0.0273696 # DEPENDENCYPART_SIBL
(34,30),(34,32),0.0137193 # DEPENDENCYPART_SIBL
(34,30),(34,33),-0.0284989 # DEPENDENCYPART_SIBL
(34,30),(34,35),-0.0144722 # DEPENDENCYPART_SIBL
(34,30),(34,36),-0.0123039 # DEPENDENCYPART_SIBL
(34,30),(34,37),-0.0204704 # DEPENDENCYPART_SIBL
(34,30),(34,38),-0.0144727 # DEPENDENCYPART_SIBL
(34,30),(34,39),-0.0198654 # DEPENDENCYPART_SIBL
(34,31),(34,32),0.0138741 # DEPENDENCYPART_SIBL
(34,31),(34,33),-0.0284989 # DEPENDENCYPART_SIBL
(34,31),(34,35),-0.0298471 # DEPENDENCYPART_SIBL
(34,31),(34,36),-0.0148738 # DEPENDENCYPART_SIBL
(34,31),(34,37),-0.0214115 # DEPENDENCYPART_SIBL
(34,31),(34,38),-0.0298476 # DEPENDENCYPART_SIBL
(34,31),(34,39),-0.0352404 # DEPENDENCYPART_SIBL
(34,32),(34,33),0.143509 # DEPENDENCYPART_SIBL
(34,32),(34,35),-0.0479952 # DEPENDENCYPART_SIBL
(34,32),(34,36),0.0364528 # DEPENDENCYPART_SIBL
(34,32),(34,37),0.00238085 # DEPENDENCYPART_SIBL
(34,32),(34,38),-0.0483059 # DEPENDENCYPART_SIBL
(34,32),(34,39),-0.0475712 # DEPENDENCYPART_SIBL
(34,33),(34,35),-0.033251 # DEPENDENCYPART_SIBL
(34,33),(34,36),-0.0156357 # DEPENDENCYPART_SIBL
(34,33),(34,37),-0.022324 # DEPENDENCYPART_SIBL
(34,33),(34,38),-0.0332516 # DEPENDENCYPART_SIBL
(34,33),(34,39),-0.0386443 # DEPENDENCYPART_SIBL
(34,35),(34,36),-0.0867171 # DEPENDENCYPART_SIBL
