# _root_ تَجْدُرُ الإِشارَةُ إِلَى أَنَّ بونومى البالِغُ مِن العُمْرِ 44 عاماً , وَ هُوَ مُحام سابِقٌ , كانَ يَعْمَلُ رَئِيساً لِ مَجْلِسِ إِدارَةِ شَرِكَةِ / إِس آي أَي / المَسْؤُولَةِ عَن إِدارَةِ مَطارَيْ ليناتى ومالبينسا فِي مِيلانُو خِلالَ الفَتْرَةِ مِن 1997 ـ 1999 .
#goldHeads=0,1,2,3,6,12,6,7,8,9,10,4,14,12,14,15,14,17,18,19,20,21,22,27,27,27,23,27,23,29,30,31,34,32,32,35,29,37,38,41,39,41,0,
#predictedHeads=0,1,1,3,4,5,5,7,8,9,10,0,14,12,14,15,14,17,18,19,20,21,22,27,27,27,23,27,23,29,30,31,34,32,31,35,31,37,38,39,40,41,0,
(17,10),(17,37),0.00244853 # DEPENDENCYPART_SIBL
(17,10),(17,41),0.0262504 # DEPENDENCYPART_SIBL
(17,10),(17,43),-0.0344172 # DEPENDENCYPART_SIBL
(17,13),(17,14),-0.0884922 # DEPENDENCYPART_SIBL
(17,13),(17,15),-0.00463921 # DEPENDENCYPART_SIBL
(17,13),(17,16),0.0076754 # DEPENDENCYPART_SIBL
(17,13),(17,18),0.0329566 # DEPENDENCYPART_SIBL
(17,13),(17,19),0.0566865 # DEPENDENCYPART_SIBL
(17,13),(17,20),0.0161123 # DEPENDENCYPART_SIBL
(17,13),(17,21),0.0674023 # DEPENDENCYPART_SIBL
(17,13),(17,22),0.0609495 # DEPENDENCYPART_SIBL
(17,13),(17,23),0.0619192 # DEPENDENCYPART_SIBL
(17,13),(17,24),-0.0284063 # DEPENDENCYPART_SIBL
(17,13),(17,29),-0.00578775 # DEPENDENCYPART_SIBL
(17,13),(17,30),0.0372085 # DEPENDENCYPART_SIBL
(17,13),(17,31),0.0609495 # DEPENDENCYPART_SIBL
(17,13),(17,33),0.00998464 # DEPENDENCYPART_SIBL
(17,13),(17,34),0.00998464 # DEPENDENCYPART_SIBL
(17,13),(17,37),0.00742147 # DEPENDENCYPART_SIBL
(17,13),(17,41),-0.0017166 # DEPENDENCYPART_SIBL
(17,13),(17,43),-0.0465545 # DEPENDENCYPART_SIBL
(17,14),(17,15),-0.0518865 # DEPENDENCYPART_SIBL
(17,14),(17,16),-0.0293756 # DEPENDENCYPART_SIBL
(17,14),(17,18),-0.0112875 # DEPENDENCYPART_SIBL
(17,14),(17,19),-0.0166043 # DEPENDENCYPART_SIBL
(17,14),(17,20),-0.00257559 # DEPENDENCYPART_SIBL
(17,14),(17,21),-0.0173465 # DEPENDENCYPART_SIBL
(17,14),(17,22),-0.0154487 # DEPENDENCYPART_SIBL
(17,14),(17,23),-0.0180231 # DEPENDENCYPART_SIBL
(17,14),(17,24),-0.0228261 # DEPENDENCYPART_SIBL
(17,14),(17,29),-0.0207135 # DEPENDENCYPART_SIBL
(17,14),(17,30),-0.0360796 # DEPENDENCYPART_SIBL
(17,14),(17,31),-0.0154487 # DEPENDENCYPART_SIBL
(17,14),(17,33),0.0328099 # DEPENDENCYPART_SIBL
(17,14),(17,34),0.0328099 # DEPENDENCYPART_SIBL
(17,14),(17,37),0.00973137 # DEPENDENCYPART_SIBL
(17,14),(17,41),0.0308586 # DEPENDENCYPART_SIBL
(17,14),(17,43),-0.0301317 # DEPENDENCYPART_SIBL
(17,15),(17,16),-0.0148213 # DEPENDENCYPART_SIBL
(17,15),(17,18),-0.0216132 # DEPENDENCYPART_SIBL
(17,15),(17,19),0.000789864 # DEPENDENCYPART_SIBL
(17,15),(17,20),-0.0263096 # DEPENDENCYPART_SIBL
(17,15),(17,21),0.00301956 # DEPENDENCYPART_SIBL
(17,15),(17,22),0.00251429 # DEPENDENCYPART_SIBL
(17,15),(17,23),0.00314357 # DEPENDENCYPART_SIBL
(17,15),(17,24),-0.0504127 # DEPENDENCYPART_SIBL
(17,15),(17,29),0.103496 # DEPENDENCYPART_SIBL
(17,15),(17,30),-0.0361982 # DEPENDENCYPART_SIBL
(17,15),(17,31),0.00251429 # DEPENDENCYPART_SIBL
(17,15),(17,33),0.00471244 # DEPENDENCYPART_SIBL
(17,15),(17,34),0.00471244 # DEPENDENCYPART_SIBL
(17,15),(17,37),-0.0151948 # DEPENDENCYPART_SIBL
(17,15),(17,41),0.00322675 # DEPENDENCYPART_SIBL
(17,15),(17,43),-0.04552 # DEPENDENCYPART_SIBL
(17,16),(17,18),-0.0858471 # DEPENDENCYPART_SIBL
(17,16),(17,19),-0.0657372 # DEPENDENCYPART_SIBL
(17,16),(17,20),-0.0736191 # DEPENDENCYPART_SIBL
(17,16),(17,21),-0.0607889 # DEPENDENCYPART_SIBL
(17,16),(17,22),-0.0614294 # DEPENDENCYPART_SIBL
(17,16),(17,23),-0.0615591 # DEPENDENCYPART_SIBL
(17,16),(17,24),0.149211 # DEPENDENCYPART_SIBL
(17,16),(17,29),-0.0992307 # DEPENDENCYPART_SIBL
(17,16),(17,30),-0.104566 # DEPENDENCYPART_SIBL
(17,16),(17,31),-0.0614294 # DEPENDENCYPART_SIBL
(17,16),(17,33),-0.0388482 # DEPENDENCYPART_SIBL
(17,16),(17,34),-0.0388482 # DEPENDENCYPART_SIBL
(17,16),(17,37),-0.0671752 # DEPENDENCYPART_SIBL
(17,16),(17,41),-0.04075 # DEPENDENCYPART_SIBL
(17,16),(17,43),-0.0465824 # DEPENDENCYPART_SIBL
(17,18),(17,19),-0.0125149 # DEPENDENCYPART_SIBL
(17,18),(17,20),0.0681176 # DEPENDENCYPART_SIBL
(17,18),(17,21),-0.00550607 # DEPENDENCYPART_SIBL
(17,18),(17,22),-0.00495046 # DEPENDENCYPART_SIBL
(17,18),(17,23),-0.00427688 # DEPENDENCYPART_SIBL
(17,18),(17,24),0.014167 # DEPENDENCYPART_SIBL
(17,18),(17,29),-0.00810949 # DEPENDENCYPART_SIBL
(17,18),(17,30),0.0601286 # DEPENDENCYPART_SIBL
(17,18),(17,31),-0.00495046 # DEPENDENCYPART_SIBL
(17,18),(17,33),-0.00312337 # DEPENDENCYPART_SIBL
(17,18),(17,34),-0.00312337 # DEPENDENCYPART_SIBL
(17,18),(17,37),0.0943698 # DEPENDENCYPART_SIBL
(17,18),(17,41),-0.00436373 # DEPENDENCYPART_SIBL
(17,18),(17,43),0.0574312 # DEPENDENCYPART_SIBL
(17,19),(17,20),-0.0825687 # DEPENDENCYPART_SIBL
(17,19),(17,21),-0.123157 # DEPENDENCYPART_SIBL
(17,19),(17,22),-0.110143 # DEPENDENCYPART_SIBL
(17,19),(17,23),-0.104302 # DEPENDENCYPART_SIBL
(17,19),(17,24),-0.0750185 # DEPENDENCYPART_SIBL
(17,19),(17,29),-0.00676579 # DEPENDENCYPART_SIBL
(17,19),(17,30),-0.0587338 # DEPENDENCYPART_SIBL
(17,19),(17,31),-0.110143 # DEPENDENCYPART_SIBL
(17,19),(17,33),-0.0624151 # DEPENDENCYPART_SIBL
(17,19),(17,34),-0.0624151 # DEPENDENCYPART_SIBL
(17,19),(17,37),-0.00742317 # DEPENDENCYPART_SIBL
(17,19),(17,41),-0.0816483 # DEPENDENCYPART_SIBL
(17,19),(17,43),-0.0987698 # DEPENDENCYPART_SIBL
(17,20),(17,21),-0.0963531 # DEPENDENCYPART_SIBL
(17,20),(17,22),-0.0941396 # DEPENDENCYPART_SIBL
(17,20),(17,23),-0.0971564 # DEPENDENCYPART_SIBL
(17,20),(17,24),-0.0642108 # DEPENDENCYPART_SIBL
(17,20),(17,29),-0.038088 # DEPENDENCYPART_SIBL
(17,20),(17,30),-0.235342 # DEPENDENCYPART_SIBL
(17,20),(17,31),-0.0941396 # DEPENDENCYPART_SIBL
(17,20),(17,33),-0.0557099 # DEPENDENCYPART_SIBL
(17,20),(17,34),-0.0557099 # DEPENDENCYPART_SIBL
(17,20),(17,37),-0.0860505 # DEPENDENCYPART_SIBL
(17,20),(17,41),-0.0659906 # DEPENDENCYPART_SIBL
(17,20),(17,43),-0.0568052 # DEPENDENCYPART_SIBL
(17,21),(17,22),-0.130949 # DEPENDENCYPART_SIBL
(17,21),(17,23),-0.124851 # DEPENDENCYPART_SIBL
(17,21),(17,24),-0.0332913 # DEPENDENCYPART_SIBL
(17,21),(17,29),-0.00550153 # DEPENDENCYPART_SIBL
(17,21),(17,30),-0.0591189 # DEPENDENCYPART_SIBL
(17,21),(17,31),-0.130949 # DEPENDENCYPART_SIBL
(17,21),(17,33),-0.0577599 # DEPENDENCYPART_SIBL
(17,21),(17,34),-0.0577599 # DEPENDENCYPART_SIBL
(17,21),(17,37),-0.00792644 # DEPENDENCYPART_SIBL
(17,21),(17,41),-0.0769931 # DEPENDENCYPART_SIBL
(17,21),(17,43),-0.0696646 # DEPENDENCYPART_SIBL
(17,22),(17,23),-0.108298 # DEPENDENCYPART_SIBL
(17,22),(17,24),-0.0675673 # DEPENDENCYPART_SIBL
(17,22),(17,29),-0.00156079 # DEPENDENCYPART_SIBL
(17,22),(17,30),-0.0312731 # DEPENDENCYPART_SIBL
(17,22),(17,31),-0.11282 # DEPENDENCYPART_SIBL
(17,22),(17,33),-0.0526535 # DEPENDENCYPART_SIBL
(17,22),(17,34),-0.0526535 # DEPENDENCYPART_SIBL
(17,22),(17,37),0.0199873 # DEPENDENCYPART_SIBL
(17,22),(17,41),-0.0718868 # DEPENDENCYPART_SIBL
(17,22),(17,43),-0.0912967 # DEPENDENCYPART_SIBL
(17,23),(17,24),-0.0698523 # DEPENDENCYPART_SIBL
(17,23),(17,29),-0.00343943 # DEPENDENCYPART_SIBL
(17,23),(17,30),-0.0399042 # DEPENDENCYPART_SIBL
(17,23),(17,31),-0.107545 # DEPENDENCYPART_SIBL
(17,23),(17,33),-0.0588983 # DEPENDENCYPART_SIBL
(17,23),(17,34),-0.0588983 # DEPENDENCYPART_SIBL
(17,23),(17,37),0.0113562 # DEPENDENCYPART_SIBL
(17,23),(17,41),-0.0781316 # DEPENDENCYPART_SIBL
(17,23),(17,43),-0.0932681 # DEPENDENCYPART_SIBL
(17,24),(17,29),-0.0393112 # DEPENDENCYPART_SIBL
(17,24),(17,30),-0.100296 # DEPENDENCYPART_SIBL
(17,24),(17,31),-0.0792471 # DEPENDENCYPART_SIBL
(17,24),(17,33),-0.0565168 # DEPENDENCYPART_SIBL
(17,24),(17,34),-0.0565168 # DEPENDENCYPART_SIBL
(17,24),(17,37),-0.0314021 # DEPENDENCYPART_SIBL
(17,24),(17,41),-0.0632542 # DEPENDENCYPART_SIBL
(17,24),(17,43),-0.0204048 # DEPENDENCYPART_SIBL
(17,29),(17,30),-0.145944 # DEPENDENCYPART_SIBL
(17,29),(17,31),-0.110301 # DEPENDENCYPART_SIBL
(17,29),(17,33),-0.0728727 # DEPENDENCYPART_SIBL
(17,29),(17,34),-0.0728727 # DEPENDENCYPART_SIBL
(17,29),(17,37),-0.0765067 # DEPENDENCYPART_SIBL
(17,29),(17,41),-0.0950713 # DEPENDENCYPART_SIBL
(17,29),(17,43),-0.114642 # DEPENDENCYPART_SIBL
(17,30),(17,31),-0.0409829 # DEPENDENCYPART_SIBL
(17,30),(17,33),-0.112872 # DEPENDENCYPART_SIBL
(17,30),(17,34),-0.112872 # DEPENDENCYPART_SIBL
(17,30),(17,37),-0.098332 # DEPENDENCYPART_SIBL
(17,30),(17,41),-0.123305 # DEPENDENCYPART_SIBL
(17,30),(17,43),-0.151648 # DEPENDENCYPART_SIBL
(17,31),(17,33),-0.0526535 # DEPENDENCYPART_SIBL
(17,31),(17,34),-0.0526535 # DEPENDENCYPART_SIBL
(17,31),(17,37),0.0199873 # DEPENDENCYPART_SIBL
(17,31),(17,41),-0.0718868 # DEPENDENCYPART_SIBL
(17,31),(17,43),-0.0912967 # DEPENDENCYPART_SIBL
(17,33),(17,34),-0.0428984 # DEPENDENCYPART_SIBL
(17,33),(17,37),-0.0348045 # DEPENDENCYPART_SIBL
(17,33),(17,41),-0.0493303 # DEPENDENCYPART_SIBL
(17,33),(17,43),-0.0806533 # DEPENDENCYPART_SIBL
(17,34),(17,37),-0.0348045 # DEPENDENCYPART_SIBL
(17,34),(17,41),-0.0493303 # DEPENDENCYPART_SIBL
(17,34),(17,43),-0.0806533 # DEPENDENCYPART_SIBL
(17,37),(17,41),-0.00115176 # DEPENDENCYPART_SIBL
(17,37),(17,43),0.0107832 # DEPENDENCYPART_SIBL
(17,41),(17,43),-0.0894064 # DEPENDENCYPART_SIBL
(18,7),(18,13),-0.0497065 # DEPENDENCYPART_SIBL
(18,7),(18,14),-0.0654081 # DEPENDENCYPART_SIBL
(18,7),(18,16),0.0196896 # DEPENDENCYPART_SIBL
(18,7),(18,17),-0.0222517 # DEPENDENCYPART_SIBL
(18,7),(18,19),-0.0162143 # DEPENDENCYPART_SIBL
(18,7),(18,20),-0.0164526 # DEPENDENCYPART_SIBL
(18,7),(18,21),-0.0167176 # DEPENDENCYPART_SIBL
(18,7),(18,22),-0.0159995 # DEPENDENCYPART_SIBL
(18,7),(18,23),-0.0137453 # DEPENDENCYPART_SIBL
(18,7),(18,24),-0.0560905 # DEPENDENCYPART_SIBL
(18,7),(18,28),-0.0560905 # DEPENDENCYPART_SIBL
(18,7),(18,29),-0.0110262 # DEPENDENCYPART_SIBL
(18,7),(18,30),-0.00753756 # DEPENDENCYPART_SIBL
(18,7),(18,31),-0.0159995 # DEPENDENCYPART_SIBL
(18,7),(18,32),-0.0133364 # DEPENDENCYPART_SIBL
(18,7),(18,33),0.0599401 # DEPENDENCYPART_SIBL
(18,7),(18,34),0.0599401 # DEPENDENCYPART_SIBL
(18,7),(18,35),-0.0860983 # DEPENDENCYPART_SIBL
(18,7),(18,37),-0.0237302 # DEPENDENCYPART_SIBL
(18,7),(18,38),-0.0135809 # DEPENDENCYPART_SIBL
(18,7),(18,39),-0.056244 # DEPENDENCYPART_SIBL
(18,7),(18,41),0.0554434 # DEPENDENCYPART_SIBL
(18,13),(18,14),-0.0884939 # DEPENDENCYPART_SIBL
(18,13),(18,16),0.00010007 # DEPENDENCYPART_SIBL
(18,13),(18,17),-0.00324515 # DEPENDENCYPART_SIBL
(18,13),(18,19),0.0046483 # DEPENDENCYPART_SIBL
(18,13),(18,20),0.0164778 # DEPENDENCYPART_SIBL
(18,13),(18,21),0.0153641 # DEPENDENCYPART_SIBL
(18,13),(18,22),0.00891122 # DEPENDENCYPART_SIBL
(18,13),(18,23),0.009881 # DEPENDENCYPART_SIBL
(18,13),(18,24),-0.0460459 # DEPENDENCYPART_SIBL
(18,13),(18,28),-0.0460459 # DEPENDENCYPART_SIBL
(18,13),(18,29),-0.0233246 # DEPENDENCYPART_SIBL
(18,13),(18,30),0.031983 # DEPENDENCYPART_SIBL
(18,13),(18,31),0.00891122 # DEPENDENCYPART_SIBL
(18,13),(18,32),0.0102068 # DEPENDENCYPART_SIBL
(18,13),(18,33),-0.0165688 # DEPENDENCYPART_SIBL
(18,13),(18,34),-0.0165688 # DEPENDENCYPART_SIBL
(18,13),(18,35),0.0144562 # DEPENDENCYPART_SIBL
(18,13),(18,37),0.00219594 # DEPENDENCYPART_SIBL
(18,13),(18,38),0.00746699 # DEPENDENCYPART_SIBL
(18,13),(18,39),0.000814825 # DEPENDENCYPART_SIBL
(18,13),(18,41),-0.02827 # DEPENDENCYPART_SIBL
(18,14),(18,16),-0.0321565 # DEPENDENCYPART_SIBL
(18,14),(18,17),-0.0315662 # DEPENDENCYPART_SIBL
(18,14),(18,19),-0.0333031 # DEPENDENCYPART_SIBL
(18,14),(18,20),0.0050083 # DEPENDENCYPART_SIBL
(18,14),(18,21),-0.0340453 # DEPENDENCYPART_SIBL
(18,14),(18,22),-0.0321475 # DEPENDENCYPART_SIBL
(18,14),(18,23),-0.0347219 # DEPENDENCYPART_SIBL
(18,14),(18,24),-0.0198999 # DEPENDENCYPART_SIBL
(18,14),(18,28),-0.0198999 # DEPENDENCYPART_SIBL
(18,14),(18,29),-0.0126925 # DEPENDENCYPART_SIBL
(18,14),(18,30),-0.0322349 # DEPENDENCYPART_SIBL
(18,14),(18,31),-0.0321475 # DEPENDENCYPART_SIBL
(18,14),(18,32),-0.0304458 # DEPENDENCYPART_SIBL
(18,14),(18,33),0.0284036 # DEPENDENCYPART_SIBL
(18,14),(18,34),0.0284036 # DEPENDENCYPART_SIBL
(18,14),(18,35),-0.0091102 # DEPENDENCYPART_SIBL
(18,14),(18,37),0.013576 # DEPENDENCYPART_SIBL
(18,14),(18,38),-0.0279865 # DEPENDENCYPART_SIBL
(18,14),(18,39),-0.00706782 # DEPENDENCYPART_SIBL
(18,14),(18,41),0.0264522 # DEPENDENCYPART_SIBL
(18,16),(18,17),0.0138958 # DEPENDENCYPART_SIBL
(18,16),(18,19),-0.082699 # DEPENDENCYPART_SIBL
(18,16),(18,20),-0.0534291 # DEPENDENCYPART_SIBL
(18,16),(18,21),-0.0777507 # DEPENDENCYPART_SIBL
(18,16),(18,22),-0.0783912 # DEPENDENCYPART_SIBL
(18,16),(18,23),-0.0785209 # DEPENDENCYPART_SIBL
(18,16),(18,24),0.156383 # DEPENDENCYPART_SIBL
(18,16),(18,28),0.156383 # DEPENDENCYPART_SIBL
(18,16),(18,29),-0.0908874 # DEPENDENCYPART_SIBL
(18,16),(18,30),-0.0885914 # DEPENDENCYPART_SIBL
(18,16),(18,31),-0.0783912 # DEPENDENCYPART_SIBL
(18,16),(18,32),-0.0770132 # DEPENDENCYPART_SIBL
(18,16),(18,33),-0.0450253 # DEPENDENCYPART_SIBL
(18,16),(18,34),-0.0450253 # DEPENDENCYPART_SIBL
(18,16),(18,35),-0.105543 # DEPENDENCYPART_SIBL
(18,16),(18,37),-0.051201 # DEPENDENCYPART_SIBL
(18,16),(18,38),-0.0774874 # DEPENDENCYPART_SIBL
(18,16),(18,39),-0.0671389 # DEPENDENCYPART_SIBL
(18,16),(18,41),-0.046927 # DEPENDENCYPART_SIBL
(18,17),(18,19),-0.0430973 # DEPENDENCYPART_SIBL
(18,17),(18,20),-0.0520616 # DEPENDENCYPART_SIBL
(18,17),(18,21),-0.0408675 # DEPENDENCYPART_SIBL
(18,17),(18,22),-0.041394 # DEPENDENCYPART_SIBL
(18,17),(18,23),-0.0406399 # DEPENDENCYPART_SIBL
(18,17),(18,24),-0.0574616 # DEPENDENCYPART_SIBL
(18,17),(18,28),-0.0574616 # DEPENDENCYPART_SIBL
(18,17),(18,29),-0.0570994 # DEPENDENCYPART_SIBL
(18,17),(18,30),-0.0512005 # DEPENDENCYPART_SIBL
(18,17),(18,31),-0.041394 # DEPENDENCYPART_SIBL
(18,17),(18,32),-0.0402588 # DEPENDENCYPART_SIBL
(18,17),(18,33),-0.00866633 # DEPENDENCYPART_SIBL
(18,17),(18,34),-0.00866633 # DEPENDENCYPART_SIBL
(18,17),(18,35),-0.0713569 # DEPENDENCYPART_SIBL
(18,17),(18,37),-0.0342376 # DEPENDENCYPART_SIBL
(18,17),(18,38),-0.0405181 # DEPENDENCYPART_SIBL
(18,17),(18,39),-0.0593395 # DEPENDENCYPART_SIBL
(18,17),(18,41),-0.0101555 # DEPENDENCYPART_SIBL
(18,19),(18,20),-0.00542649 # DEPENDENCYPART_SIBL
(18,19),(18,21),-0.0764628 # DEPENDENCYPART_SIBL
(18,19),(18,22),-0.0634485 # DEPENDENCYPART_SIBL
(18,19),(18,23),-0.0576074 # DEPENDENCYPART_SIBL
(18,19),(18,24),-0.0616513 # DEPENDENCYPART_SIBL
(18,19),(18,28),-0.0616513 # DEPENDENCYPART_SIBL
(18,19),(18,29),-0.0153334 # DEPENDENCYPART_SIBL
(18,19),(18,30),-0.0108869 # DEPENDENCYPART_SIBL
(18,19),(18,31),-0.0634485 # DEPENDENCYPART_SIBL
(18,19),(18,32),-0.0581986 # DEPENDENCYPART_SIBL
(18,19),(18,33),-0.0633659 # DEPENDENCYPART_SIBL
(18,19),(18,34),-0.0633659 # DEPENDENCYPART_SIBL
(18,19),(18,35),0.0223017 # DEPENDENCYPART_SIBL
(18,19),(18,37),0.0299253 # DEPENDENCYPART_SIBL
(18,19),(18,38),-0.0557342 # DEPENDENCYPART_SIBL
(18,19),(18,39),-0.0384481 # DEPENDENCYPART_SIBL
(18,19),(18,41),-0.0825992 # DEPENDENCYPART_SIBL
(18,20),(18,21),-0.0542698 # DEPENDENCYPART_SIBL
(18,20),(18,22),-0.0520564 # DEPENDENCYPART_SIBL
(18,20),(18,23),-0.0550732 # DEPENDENCYPART_SIBL
(18,20),(18,24),-0.0418666 # DEPENDENCYPART_SIBL
(18,20),(18,28),-0.0418666 # DEPENDENCYPART_SIBL
(18,20),(18,29),-0.0218969 # DEPENDENCYPART_SIBL
(18,20),(18,30),-0.189313 # DEPENDENCYPART_SIBL
(18,20),(18,31),-0.0520564 # DEPENDENCYPART_SIBL
(18,20),(18,32),-0.0502812 # DEPENDENCYPART_SIBL
(18,20),(18,33),-0.0363874 # DEPENDENCYPART_SIBL
(18,20),(18,34),-0.0363874 # DEPENDENCYPART_SIBL
(18,20),(18,35),-0.0958579 # DEPENDENCYPART_SIBL
(18,20),(18,37),-0.0493434 # DEPENDENCYPART_SIBL
(18,20),(18,38),-0.0543296 # DEPENDENCYPART_SIBL
(18,20),(18,39),-0.188587 # DEPENDENCYPART_SIBL
(18,20),(18,41),-0.046668 # DEPENDENCYPART_SIBL
(18,21),(18,22),-0.0842542 # DEPENDENCYPART_SIBL
(18,21),(18,23),-0.0781568 # DEPENDENCYPART_SIBL
(18,21),(18,24),-0.019924 # DEPENDENCYPART_SIBL
(18,21),(18,28),-0.019924 # DEPENDENCYPART_SIBL
(18,21),(18,29),-0.0140691 # DEPENDENCYPART_SIBL
(18,21),(18,30),-0.0112719 # DEPENDENCYPART_SIBL
(18,21),(18,31),-0.0842542 # DEPENDENCYPART_SIBL
(18,21),(18,32),-0.078748 # DEPENDENCYPART_SIBL
(18,21),(18,33),-0.0587107 # DEPENDENCYPART_SIBL
(18,21),(18,34),-0.0587107 # DEPENDENCYPART_SIBL
(18,21),(18,35),0.0176976 # DEPENDENCYPART_SIBL
(18,21),(18,37),0.029422 # DEPENDENCYPART_SIBL
(18,21),(18,38),-0.0762836 # DEPENDENCYPART_SIBL
(18,21),(18,39),-0.0398975 # DEPENDENCYPART_SIBL
(18,21),(18,41),-0.077944 # DEPENDENCYPART_SIBL
(18,22),(18,23),-0.061604 # DEPENDENCYPART_SIBL
(18,22),(18,24),-0.0542001 # DEPENDENCYPART_SIBL
(18,22),(18,28),-0.0542001 # DEPENDENCYPART_SIBL
(18,22),(18,29),-0.0101284 # DEPENDENCYPART_SIBL
(18,22),(18,30),0.0165739 # DEPENDENCYPART_SIBL
(18,22),(18,31),-0.0661255 # DEPENDENCYPART_SIBL
(18,22),(18,32),-0.060875 # DEPENDENCYPART_SIBL
(18,22),(18,33),-0.0536044 # DEPENDENCYPART_SIBL
(18,22),(18,34),-0.0536044 # DEPENDENCYPART_SIBL
(18,22),(18,35),0.0501699 # DEPENDENCYPART_SIBL
(18,22),(18,37),0.0573358 # DEPENDENCYPART_SIBL
(18,22),(18,38),-0.0584106 # DEPENDENCYPART_SIBL
(18,22),(18,39),-0.0114631 # DEPENDENCYPART_SIBL
(18,22),(18,41),-0.0728377 # DEPENDENCYPART_SIBL
(18,23),(18,24),-0.0564851 # DEPENDENCYPART_SIBL
(18,23),(18,28),-0.0564851 # DEPENDENCYPART_SIBL
(18,23),(18,29),-0.012007 # DEPENDENCYPART_SIBL
(18,23),(18,30),0.00794274 # DEPENDENCYPART_SIBL
(18,23),(18,31),-0.0608511 # DEPENDENCYPART_SIBL
(18,23),(18,32),-0.0556012 # DEPENDENCYPART_SIBL
(18,23),(18,33),-0.0598492 # DEPENDENCYPART_SIBL
(18,23),(18,34),-0.0598492 # DEPENDENCYPART_SIBL
(18,23),(18,35),0.0416516 # DEPENDENCYPART_SIBL
(18,23),(18,37),0.0487047 # DEPENDENCYPART_SIBL
(18,23),(18,38),-0.0531368 # DEPENDENCYPART_SIBL
(18,23),(18,39),-0.0196688 # DEPENDENCYPART_SIBL
(18,23),(18,41),-0.0790824 # DEPENDENCYPART_SIBL
(18,24),(18,28),-0.053458 # DEPENDENCYPART_SIBL
(18,24),(18,29),-0.0271345 # DEPENDENCYPART_SIBL
(18,24),(18,30),-0.0647229 # DEPENDENCYPART_SIBL
(18,24),(18,31),-0.0355766 # DEPENDENCYPART_SIBL
(18,24),(18,32),-0.0342299 # DEPENDENCYPART_SIBL
(18,24),(18,33),-0.0431184 # DEPENDENCYPART_SIBL
(18,24),(18,34),-0.0431184 # DEPENDENCYPART_SIBL
(18,24),(18,35),0.00771239 # DEPENDENCYPART_SIBL
(18,24),(18,37),-0.00467516 # DEPENDENCYPART_SIBL
(18,24),(18,38),-0.0347538 # DEPENDENCYPART_SIBL
(18,24),(18,39),-0.0215062 # DEPENDENCYPART_SIBL
(18,24),(18,41),-0.0498558 # DEPENDENCYPART_SIBL
(18,28),(18,29),-0.0271345 # DEPENDENCYPART_SIBL
(18,28),(18,30),-0.0647229 # DEPENDENCYPART_SIBL
(18,28),(18,31),-0.0355766 # DEPENDENCYPART_SIBL
(18,28),(18,32),-0.0342299 # DEPENDENCYPART_SIBL
(18,28),(18,33),-0.0431184 # DEPENDENCYPART_SIBL
(18,28),(18,34),-0.0431184 # DEPENDENCYPART_SIBL
(18,28),(18,35),0.00771239 # DEPENDENCYPART_SIBL
(18,28),(18,37),-0.00467516 # DEPENDENCYPART_SIBL
(18,28),(18,38),-0.0347538 # DEPENDENCYPART_SIBL
(18,28),(18,39),-0.0215062 # DEPENDENCYPART_SIBL
(18,28),(18,41),-0.0498558 # DEPENDENCYPART_SIBL
(18,29),(18,30),-0.100431 # DEPENDENCYPART_SIBL
(18,29),(18,31),-0.0458327 # DEPENDENCYPART_SIBL
(18,29),(18,32),-0.0446983 # DEPENDENCYPART_SIBL
(18,29),(18,33),-0.0492956 # DEPENDENCYPART_SIBL
(18,29),(18,34),-0.0492956 # DEPENDENCYPART_SIBL
(18,29),(18,35),0.0172963 # DEPENDENCYPART_SIBL
(18,29),(18,37),-0.0398406 # DEPENDENCYPART_SIBL
(18,29),(18,38),-0.0491095 # DEPENDENCYPART_SIBL
(18,29),(18,39),-0.0539294 # DEPENDENCYPART_SIBL
(18,29),(18,41),-0.0714943 # DEPENDENCYPART_SIBL
(18,30),(18,31),0.00517302 # DEPENDENCYPART_SIBL
(18,30),(18,32),0.00690567 # DEPENDENCYPART_SIBL
(18,30),(18,33),-0.0894768 # DEPENDENCYPART_SIBL
(18,30),(18,34),-0.0894768 # DEPENDENCYPART_SIBL
(18,30),(18,35),-0.112763 # DEPENDENCYPART_SIBL
(18,30),(18,37),-0.052127 # DEPENDENCYPART_SIBL
(18,30),(18,38),0.00285707 # DEPENDENCYPART_SIBL
(18,30),(18,39),-0.179907 # DEPENDENCYPART_SIBL
(18,30),(18,41),-0.0999099 # DEPENDENCYPART_SIBL
(18,31),(18,32),-0.060875 # DEPENDENCYPART_SIBL
(18,31),(18,33),-0.0536044 # DEPENDENCYPART_SIBL
(18,31),(18,34),-0.0536044 # DEPENDENCYPART_SIBL
(18,31),(18,35),0.0501699 # DEPENDENCYPART_SIBL
(18,31),(18,37),0.0573358 # DEPENDENCYPART_SIBL
(18,31),(18,38),-0.0584106 # DEPENDENCYPART_SIBL
(18,31),(18,39),-0.0114631 # DEPENDENCYPART_SIBL
(18,31),(18,41),-0.0728377 # DEPENDENCYPART_SIBL
(18,32),(18,33),-0.0580148 # DEPENDENCYPART_SIBL
(18,32),(18,34),-0.0580148 # DEPENDENCYPART_SIBL
(18,32),(18,35),0.035499 # DEPENDENCYPART_SIBL
(18,32),(18,37),0.042542 # DEPENDENCYPART_SIBL
