# _root_ تَوَقَّعَت الحُكُومَةُ المِصْرِيَّةُ زِيادَةً فِي حَجْمِ مُوازَنَةِ السَنَةِ المُقْبِلَةِ بِ نِسْبَةِ 13 فِي المِئَةِ إِلَى 140 بِلْيُونَ جُنَيْهٍ ( 33 بِلْيُونَ دُولارٍ ) اِرْتِفاعاً مِن 8,126 بِلْيُونَ جُنَيْهٍ ( 7,29 بِلْيُونَ دُولارٍ ) لِ المُوازَنَةِ الحالِيَّةِ . وَ شَدَّدَ وَزِيرُ المالِ مِدْحَت حَسانَيْن فِي تَصْرِيحٍ لِ » الحَياَةِ « عَلَى ضَرُورَةِ أَن تَتَحَوَّلَ مُوازَنَةُ الدَوْلَةِ إِلَى » مُوازَنَةِ مَوارِدَ وَ بَرامِجَ وَ أَداءٍ وَ لَيْسَت مُوازَنَةِ إِنْفاقٍ « مُشِيراً إِلَى أَنَّ المُشْكِلَةَ تَكْمُنُ فِي تَراجُعِ حَجْمِ الإِيراداتِ وَ اِرْتِفاعِ حَجْمِ الإِنْفاقِ سَنَوِيّاً .
#goldHeads=0,1,2,1,4,5,6,7,8,4,10,11,12,13,4,19,16,17,15,19,20,21,19,4,24,29,26,27,25,29,30,31,29,24,34,35,0,0,0,39,40,43,40,39,44,45,48,46,48,39,50,51,52,53,54,53,64,64,60,58,60,60,60,56,66,64,66,64,39,69,70,73,71,73,78,75,76,74,78,79,80,78,0,
#predictedHeads=0,1,2,1,1,5,6,7,8,1,10,11,12,13,1,19,16,17,15,19,20,21,19,19,24,29,26,27,25,29,30,31,29,1,34,35,0,0,0,39,40,43,40,39,44,45,48,46,48,39,50,51,52,53,54,53,58,56,60,58,60,60,60,60,64,65,66,58,39,69,70,73,71,73,74,75,78,76,78,79,80,39,0,
(41,42),(41,48),-0.113761 # DEPENDENCYPART_SIBL
(41,42),(41,50),-0.0861799 # DEPENDENCYPART_SIBL
(41,43),(41,44),-0.0154254 # DEPENDENCYPART_SIBL
(41,43),(41,45),-0.0272209 # DEPENDENCYPART_SIBL
(41,43),(41,46),-0.00453437 # DEPENDENCYPART_SIBL
(41,43),(41,48),-0.113667 # DEPENDENCYPART_SIBL
(41,43),(41,50),-0.086179 # DEPENDENCYPART_SIBL
(41,44),(41,45),0.0466343 # DEPENDENCYPART_SIBL
(41,44),(41,46),0.0101437 # DEPENDENCYPART_SIBL
(41,44),(41,48),-0.0265636 # DEPENDENCYPART_SIBL
(41,44),(41,50),0.0751477 # DEPENDENCYPART_SIBL
(41,45),(41,46),-0.0058015 # DEPENDENCYPART_SIBL
(41,45),(41,48),-0.0374376 # DEPENDENCYPART_SIBL
(41,45),(41,50),-0.000152975 # DEPENDENCYPART_SIBL
(41,46),(41,48),-0.0202685 # DEPENDENCYPART_SIBL
(41,46),(41,50),0.0241828 # DEPENDENCYPART_SIBL
(41,48),(41,50),-0.077543 # DEPENDENCYPART_SIBL
(42,40),(42,41),-0.0683775 # DEPENDENCYPART_SIBL
(42,40),(42,43),-0.013727 # DEPENDENCYPART_SIBL
(42,40),(42,44),-0.0155015 # DEPENDENCYPART_SIBL
(42,40),(42,45),-0.0123548 # DEPENDENCYPART_SIBL
(42,40),(42,46),-0.0147761 # DEPENDENCYPART_SIBL
(42,40),(42,47),-0.0325284 # DEPENDENCYPART_SIBL
(42,40),(42,49),-0.0179799 # DEPENDENCYPART_SIBL
(42,41),(42,43),-0.0158973 # DEPENDENCYPART_SIBL
(42,41),(42,44),-0.00298105 # DEPENDENCYPART_SIBL
(42,41),(42,45),0.000191192 # DEPENDENCYPART_SIBL
(42,41),(42,46),-0.00216717 # DEPENDENCYPART_SIBL
(42,41),(42,47),-0.0314677 # DEPENDENCYPART_SIBL
(42,41),(42,49),-0.0168629 # DEPENDENCYPART_SIBL
(42,43),(42,44),0.0657347 # DEPENDENCYPART_SIBL
(42,43),(42,45),0.0556029 # DEPENDENCYPART_SIBL
(42,43),(42,46),0.0687548 # DEPENDENCYPART_SIBL
(42,43),(42,47),0.074602 # DEPENDENCYPART_SIBL
(42,43),(42,49),0.069004 # DEPENDENCYPART_SIBL
(42,44),(42,45),0.0999273 # DEPENDENCYPART_SIBL
(42,44),(42,46),0.0739554 # DEPENDENCYPART_SIBL
(42,44),(42,47),0.0657165 # DEPENDENCYPART_SIBL
(42,44),(42,49),0.107506 # DEPENDENCYPART_SIBL
(42,45),(42,46),0.0937139 # DEPENDENCYPART_SIBL
(42,45),(42,47),0.0777569 # DEPENDENCYPART_SIBL
(42,45),(42,49),0.104786 # DEPENDENCYPART_SIBL
(42,46),(42,47),0.138782 # DEPENDENCYPART_SIBL
(42,46),(42,49),0.231765 # DEPENDENCYPART_SIBL
(42,47),(42,49),0.0123352 # DEPENDENCYPART_SIBL
(43,41),(43,42),-0.0216033 # DEPENDENCYPART_SIBL
(43,41),(43,44),-0.00298037 # DEPENDENCYPART_SIBL
(43,41),(43,45),0.000194104 # DEPENDENCYPART_SIBL
(43,41),(43,46),-0.00216581 # DEPENDENCYPART_SIBL
(43,41),(43,47),-0.0314677 # DEPENDENCYPART_SIBL
(43,41),(43,49),-0.0168629 # DEPENDENCYPART_SIBL
(43,42),(43,44),-0.0129758 # DEPENDENCYPART_SIBL
(43,42),(43,45),0.030123 # DEPENDENCYPART_SIBL
(43,42),(43,46),-0.0116792 # DEPENDENCYPART_SIBL
(43,42),(43,47),-0.0024694 # DEPENDENCYPART_SIBL
(43,42),(43,49),0.0380457 # DEPENDENCYPART_SIBL
(43,44),(43,45),0.0999353 # DEPENDENCYPART_SIBL
(43,44),(43,46),0.0739588 # DEPENDENCYPART_SIBL
(43,44),(43,47),0.0657185 # DEPENDENCYPART_SIBL
(43,44),(43,49),0.107508 # DEPENDENCYPART_SIBL
(43,45),(43,46),0.0937152 # DEPENDENCYPART_SIBL
(43,45),(43,47),0.077757 # DEPENDENCYPART_SIBL
(43,45),(43,49),0.104786 # DEPENDENCYPART_SIBL
(43,46),(43,47),0.138786 # DEPENDENCYPART_SIBL
(43,46),(43,49),0.231769 # DEPENDENCYPART_SIBL
(43,47),(43,49),0.0123352 # DEPENDENCYPART_SIBL
(44,40),(44,41),-0.0135316 # DEPENDENCYPART_SIBL
(44,40),(44,43),-0.015969 # DEPENDENCYPART_SIBL
(44,40),(44,45),-0.0853676 # DEPENDENCYPART_SIBL
(44,40),(44,46),-0.0676043 # DEPENDENCYPART_SIBL
(44,40),(44,47),-0.00602929 # DEPENDENCYPART_SIBL
(44,40),(44,48),-0.00127678 # DEPENDENCYPART_SIBL
(44,40),(44,51),-0.0809169 # DEPENDENCYPART_SIBL
(44,40),(44,52),-0.0085905 # DEPENDENCYPART_SIBL
(44,41),(44,43),-0.0134373 # DEPENDENCYPART_SIBL
(44,41),(44,45),-0.0713788 # DEPENDENCYPART_SIBL
(44,41),(44,46),-0.0538107 # DEPENDENCYPART_SIBL
(44,41),(44,47),-0.00359222 # DEPENDENCYPART_SIBL
(44,41),(44,48),-0.00202362 # DEPENDENCYPART_SIBL
(44,41),(44,51),-0.0669281 # DEPENDENCYPART_SIBL
(44,41),(44,52),0.000759938 # DEPENDENCYPART_SIBL
(44,43),(44,45),-0.0330366 # DEPENDENCYPART_SIBL
(44,43),(44,46),-0.0543102 # DEPENDENCYPART_SIBL
(44,43),(44,47),-0.00384333 # DEPENDENCYPART_SIBL
(44,43),(44,48),0.0848845 # DEPENDENCYPART_SIBL
(44,43),(44,51),-0.0298391 # DEPENDENCYPART_SIBL
(44,43),(44,52),-0.0109643 # DEPENDENCYPART_SIBL
(44,45),(44,46),-0.0740763 # DEPENDENCYPART_SIBL
(44,45),(44,47),-0.15186 # DEPENDENCYPART_SIBL
(44,45),(44,48),-0.131007 # DEPENDENCYPART_SIBL
(44,45),(44,51),-0.109068 # DEPENDENCYPART_SIBL
(44,45),(44,52),-0.139312 # DEPENDENCYPART_SIBL
(44,46),(44,47),-0.0251512 # DEPENDENCYPART_SIBL
(44,46),(44,48),0.0130448 # DEPENDENCYPART_SIBL
(44,46),(44,51),0.0156285 # DEPENDENCYPART_SIBL
(44,46),(44,52),0.10461 # DEPENDENCYPART_SIBL
(44,47),(44,48),-0.00507549 # DEPENDENCYPART_SIBL
(44,47),(44,51),-0.040504 # DEPENDENCYPART_SIBL
(44,47),(44,52),-0.0252827 # DEPENDENCYPART_SIBL
(44,48),(44,51),-0.324413 # DEPENDENCYPART_SIBL
(44,48),(44,52),-0.306317 # DEPENDENCYPART_SIBL
(44,51),(44,52),-0.146474 # DEPENDENCYPART_SIBL
(45,43),(45,46),-0.0357955 # DEPENDENCYPART_SIBL
(45,43),(45,47),-0.0597946 # DEPENDENCYPART_SIBL
(45,43),(45,48),0.0445143 # DEPENDENCYPART_SIBL
(45,43),(45,49),0.0263116 # DEPENDENCYPART_SIBL
(45,43),(45,50),-0.0849692 # DEPENDENCYPART_SIBL
(45,43),(45,52),-0.0525274 # DEPENDENCYPART_SIBL
(45,46),(45,47),0.024569 # DEPENDENCYPART_SIBL
(45,46),(45,48),-0.0092688 # DEPENDENCYPART_SIBL
(45,46),(45,49),0.150588 # DEPENDENCYPART_SIBL
(45,46),(45,50),0.0453328 # DEPENDENCYPART_SIBL
(45,46),(45,52),0.0476082 # DEPENDENCYPART_SIBL
(45,47),(45,48),-0.0284306 # DEPENDENCYPART_SIBL
(45,47),(45,49),0.0364511 # DEPENDENCYPART_SIBL
(45,47),(45,50),-0.114188 # DEPENDENCYPART_SIBL
(45,47),(45,52),-0.0789681 # DEPENDENCYPART_SIBL
(45,48),(45,49),0.00949959 # DEPENDENCYPART_SIBL
(45,48),(45,50),-0.0688287 # DEPENDENCYPART_SIBL
(45,48),(45,52),-0.0618644 # DEPENDENCYPART_SIBL
(45,49),(45,50),-0.072456 # DEPENDENCYPART_SIBL
(45,49),(45,52),-0.0912927 # DEPENDENCYPART_SIBL
(45,50),(45,52),0.0292795 # DEPENDENCYPART_SIBL
(46,40),(46,41),-0.0406182 # DEPENDENCYPART_SIBL
(46,40),(46,44),0.00976901 # DEPENDENCYPART_SIBL
(46,40),(46,45),-0.0410936 # DEPENDENCYPART_SIBL
(46,40),(46,47),-0.0141625 # DEPENDENCYPART_SIBL
(46,40),(46,48),0.0172572 # DEPENDENCYPART_SIBL
(46,40),(46,49),-0.0149538 # DEPENDENCYPART_SIBL
(46,40),(46,51),-0.0283749 # DEPENDENCYPART_SIBL
(46,40),(46,52),0.0312802 # DEPENDENCYPART_SIBL
(46,41),(46,44),0.0115094 # DEPENDENCYPART_SIBL
(46,41),(46,45),-0.0398056 # DEPENDENCYPART_SIBL
(46,41),(46,47),-0.0117234 # DEPENDENCYPART_SIBL
(46,41),(46,48),0.0165278 # DEPENDENCYPART_SIBL
(46,41),(46,49),-0.0124583 # DEPENDENCYPART_SIBL
(46,41),(46,51),-0.0143987 # DEPENDENCYPART_SIBL
(46,41),(46,52),0.0406342 # DEPENDENCYPART_SIBL
(46,44),(46,45),0.132451 # DEPENDENCYPART_SIBL
(46,44),(46,47),-0.0471576 # DEPENDENCYPART_SIBL
(46,44),(46,48),-0.0157934 # DEPENDENCYPART_SIBL
(46,44),(46,49),-0.0504161 # DEPENDENCYPART_SIBL
(46,44),(46,51),-0.0479609 # DEPENDENCYPART_SIBL
(46,44),(46,52),-0.063586 # DEPENDENCYPART_SIBL
(46,45),(46,47),-0.0123414 # DEPENDENCYPART_SIBL
(46,45),(46,48),0.014589 # DEPENDENCYPART_SIBL
(46,45),(46,49),-0.0130763 # DEPENDENCYPART_SIBL
(46,45),(46,51),-0.0176727 # DEPENDENCYPART_SIBL
(46,45),(46,52),0.0384936 # DEPENDENCYPART_SIBL
(46,47),(46,48),-0.0122765 # DEPENDENCYPART_SIBL
(46,47),(46,49),-0.0513895 # DEPENDENCYPART_SIBL
(46,47),(46,51),-0.0770028 # DEPENDENCYPART_SIBL
(46,47),(46,52),-0.0669728 # DEPENDENCYPART_SIBL
(46,48),(46,49),-0.160087 # DEPENDENCYPART_SIBL
(46,48),(46,51),-0.250367 # DEPENDENCYPART_SIBL
(46,48),(46,52),-0.251365 # DEPENDENCYPART_SIBL
(46,49),(46,51),-0.0599843 # DEPENDENCYPART_SIBL
(46,49),(46,52),-0.0714288 # DEPENDENCYPART_SIBL
(46,51),(46,52),-0.204517 # DEPENDENCYPART_SIBL
(47,43),(47,48),0.330049 # DEPENDENCYPART_SIBL
(47,43),(47,49),0.0447145 # DEPENDENCYPART_SIBL
(47,43),(47,50),0.0102167 # DEPENDENCYPART_SIBL
(47,43),(47,52),0.040139 # DEPENDENCYPART_SIBL
(47,43),(47,53),0.0779093 # DEPENDENCYPART_SIBL
(47,48),(47,49),0.0346657 # DEPENDENCYPART_SIBL
(47,48),(47,50),0.0287273 # DEPENDENCYPART_SIBL
(47,48),(47,52),0.0151043 # DEPENDENCYPART_SIBL
(47,48),(47,53),-0.00124103 # DEPENDENCYPART_SIBL
(47,49),(47,50),0.0102902 # DEPENDENCYPART_SIBL
(47,49),(47,52),0.0131103 # DEPENDENCYPART_SIBL
(47,49),(47,53),0.00336052 # DEPENDENCYPART_SIBL
(47,50),(47,52),0.0278606 # DEPENDENCYPART_SIBL
(47,50),(47,53),-0.0323687 # DEPENDENCYPART_SIBL
(47,52),(47,53),0.00464437 # DEPENDENCYPART_SIBL
(48,43),(48,47),0.00355588 # DEPENDENCYPART_SIBL
(48,43),(48,49),0.0493302 # DEPENDENCYPART_SIBL
(48,43),(48,50),-0.0348814 # DEPENDENCYPART_SIBL
(48,43),(48,51),0.0260744 # DEPENDENCYPART_SIBL
(48,43),(48,52),-0.00748481 # DEPENDENCYPART_SIBL
(48,43),(48,53),-0.0154856 # DEPENDENCYPART_SIBL
(48,47),(48,49),1.18919 # DEPENDENCYPART_SIBL
(48,47),(48,50),0.111726 # DEPENDENCYPART_SIBL
(48,47),(48,51),0.0599541 # DEPENDENCYPART_SIBL
(48,47),(48,52),0.0648814 # DEPENDENCYPART_SIBL
(48,47),(48,53),0.0446865 # DEPENDENCYPART_SIBL
(48,49),(48,50),-0.0143961 # DEPENDENCYPART_SIBL
(48,49),(48,51),0.0171445 # DEPENDENCYPART_SIBL
(48,49),(48,52),-0.0437669 # DEPENDENCYPART_SIBL
(48,49),(48,53),0.0437658 # DEPENDENCYPART_SIBL
(48,50),(48,51),0.058582 # DEPENDENCYPART_SIBL
(48,50),(48,52),0.0657841 # DEPENDENCYPART_SIBL
(48,50),(48,53),0.105051 # DEPENDENCYPART_SIBL
(48,51),(48,52),0.0560953 # DEPENDENCYPART_SIBL
(48,51),(48,53),0.127668 # DEPENDENCYPART_SIBL
(48,52),(48,53),0.0840083 # DEPENDENCYPART_SIBL
(49,40),(49,41),-0.0974806 # DEPENDENCYPART_SIBL
(49,40),(49,47),-0.00165778 # DEPENDENCYPART_SIBL
(49,40),(49,48),-0.0295405 # DEPENDENCYPART_SIBL
(49,40),(49,50),0.00883967 # DEPENDENCYPART_SIBL
(49,41),(49,47),-0.000990142 # DEPENDENCYPART_SIBL
(49,41),(49,48),-0.027607 # DEPENDENCYPART_SIBL
(49,41),(49,50),0.0173222 # DEPENDENCYPART_SIBL
(49,47),(49,48),0.0820844 # DEPENDENCYPART_SIBL
(49,47),(49,50),0.0646533 # DEPENDENCYPART_SIBL
(49,48),(49,50),-0.00182168 # DEPENDENCYPART_SIBL
(50,46),(50,49),0.0442842 # DEPENDENCYPART_SIBL
(50,46),(50,51),-0.0400007 # DEPENDENCYPART_SIBL
(50,46),(50,52),-0.0639196 # DEPENDENCYPART_SIBL
(50,46),(50,53),-0.0466029 # DEPENDENCYPART_SIBL
(50,46),(50,60),-0.0538976 # DEPENDENCYPART_SIBL
(50,46),(50,62),-0.0538976 # DEPENDENCYPART_SIBL
(50,49),(50,51),-0.0146296 # DEPENDENCYPART_SIBL
(50,49),(50,52),0.0048829 # DEPENDENCYPART_SIBL
(50,49),(50,53),-0.0353141 # DEPENDENCYPART_SIBL
(50,49),(50,60),-0.0315542 # DEPENDENCYPART_SIBL
(50,49),(50,62),-0.0315542 # DEPENDENCYPART_SIBL
(50,51),(50,52),-0.0375065 # DEPENDENCYPART_SIBL
(50,51),(50,53),-0.103631 # DEPENDENCYPART_SIBL
(50,51),(50,60),-0.382525 # DEPENDENCYPART_SIBL
(50,51),(50,62),-0.382525 # DEPENDENCYPART_SIBL
(50,52),(50,53),-0.0668218 # DEPENDENCYPART_SIBL
(50,52),(50,60),-0.281884 # DEPENDENCYPART_SIBL
(50,52),(50,62),-0.281884 # DEPENDENCYPART_SIBL
(50,53),(50,60),-0.190343 # DEPENDENCYPART_SIBL
(50,53),(50,62),-0.190343 # DEPENDENCYPART_SIBL
(50,60),(50,62),-0.256137 # DEPENDENCYPART_SIBL
(51,52),(51,53),0.00423063 # DEPENDENCYPART_SIBL
(51,52),(51,56),-0.075235 # DEPENDENCYPART_SIBL
(51,53),(51,56),-0.0663717 # DEPENDENCYPART_SIBL
(52,1),(52,39),-0.1605 # DEPENDENCYPART_SIBL
(52,1),(52,40),-0.0752433 # DEPENDENCYPART_SIBL
(52,1),(52,41),-0.0746851 # DEPENDENCYPART_SIBL
(52,1),(52,42),-0.0737031 # DEPENDENCYPART_SIBL
(52,1),(52,44),-0.0432454 # DEPENDENCYPART_SIBL
(52,1),(52,45),-0.0746867 # DEPENDENCYPART_SIBL
(52,1),(52,46),-0.0486678 # DEPENDENCYPART_SIBL
(52,1),(52,48),-0.073797 # DEPENDENCYPART_SIBL
(52,1),(52,49),-0.033507 # DEPENDENCYPART_SIBL
(52,1),(52,50),-0.0436772 # DEPENDENCYPART_SIBL
(52,1),(52,51),-0.0746851 # DEPENDENCYPART_SIBL
(52,1),(52,53),-0.119535 # DEPENDENCYPART_SIBL
(52,1),(52,54),-0.101176 # DEPENDENCYPART_SIBL
(52,1),(52,55),-0.105312 # DEPENDENCYPART_SIBL
(52,1),(52,56),-0.0884036 # DEPENDENCYPART_SIBL
(52,1),(52,57),-0.100923 # DEPENDENCYPART_SIBL
(52,1),(52,58),-0.101176 # DEPENDENCYPART_SIBL
(52,1),(52,59),-0.101176 # DEPENDENCYPART_SIBL
(52,1),(52,60),-0.0834077 # DEPENDENCYPART_SIBL
(52,1),(52,61),-0.101176 # DEPENDENCYPART_SIBL
(52,1),(52,62),-0.0834077 # DEPENDENCYPART_SIBL
(52,1),(52,63),-0.101176 # DEPENDENCYPART_SIBL
(52,1),(52,64),-0.0834077 # DEPENDENCYPART_SIBL
(52,1),(52,65),-0.11985 # DEPENDENCYPART_SIBL
(52,1),(52,68),-0.0482813 # DEPENDENCYPART_SIBL
(52,1),(52,79),-0.0984299 # DEPENDENCYPART_SIBL
(52,39),(52,40),-0.0744068 # DEPENDENCYPART_SIBL
(52,39),(52,41),-0.0738486 # DEPENDENCYPART_SIBL
(52,39),(52,42),-0.0728666 # DEPENDENCYPART_SIBL
(52,39),(52,44),-0.0423844 # DEPENDENCYPART_SIBL
(52,39),(52,45),-0.0738502 # DEPENDENCYPART_SIBL
(52,39),(52,46),-0.0478068 # DEPENDENCYPART_SIBL
(52,39),(52,48),-0.0729605 # DEPENDENCYPART_SIBL
(52,39),(52,49),-0.0326644 # DEPENDENCYPART_SIBL
(52,39),(52,50),-0.0428169 # DEPENDENCYPART_SIBL
(52,39),(52,51),-0.0738486 # DEPENDENCYPART_SIBL
(52,39),(52,53),-0.120498 # DEPENDENCYPART_SIBL
(52,39),(52,54),-0.102116 # DEPENDENCYPART_SIBL
(52,39),(52,55),-0.106252 # DEPENDENCYPART_SIBL
(52,39),(52,56),-0.0904932 # DEPENDENCYPART_SIBL
(52,39),(52,57),-0.102401 # DEPENDENCYPART_SIBL
(52,39),(52,58),-0.102116 # DEPENDENCYPART_SIBL
(52,39),(52,59),-0.102116 # DEPENDENCYPART_SIBL
(52,39),(52,60),-0.0843468 # DEPENDENCYPART_SIBL
(52,39),(52,61),-0.102116 # DEPENDENCYPART_SIBL
(52,39),(52,62),-0.0843468 # DEPENDENCYPART_SIBL
(52,39),(52,63),-0.102116 # DEPENDENCYPART_SIBL
(52,39),(52,64),-0.0843468 # DEPENDENCYPART_SIBL
(52,39),(52,65),-0.120813 # DEPENDENCYPART_SIBL
(52,39),(52,68),-0.0502148 # DEPENDENCYPART_SIBL
(52,39),(52,79),-0.0993704 # DEPENDENCYPART_SIBL
(52,40),(52,41),-0.147747 # DEPENDENCYPART_SIBL
(52,40),(52,42),-0.0543721 # DEPENDENCYPART_SIBL
(52,40),(52,44),-0.0110736 # DEPENDENCYPART_SIBL
(52,40),(52,45),-0.147747 # DEPENDENCYPART_SIBL
(52,40),(52,46),-0.0181247 # DEPENDENCYPART_SIBL
(52,40),(52,48),-0.0544659 # DEPENDENCYPART_SIBL
(52,40),(52,49),-0.0296947 # DEPENDENCYPART_SIBL
(52,40),(52,50),-0.0195716 # DEPENDENCYPART_SIBL
(52,40),(52,51),-0.147745 # DEPENDENCYPART_SIBL
(52,40),(52,53),-0.170087 # DEPENDENCYPART_SIBL
(52,40),(52,54),-0.0597303 # DEPENDENCYPART_SIBL
(52,40),(52,55),-0.071376 # DEPENDENCYPART_SIBL
(52,40),(52,56),-0.0479884 # DEPENDENCYPART_SIBL
(52,40),(52,57),-0.0648648 # DEPENDENCYPART_SIBL
(52,40),(52,58),-0.0597303 # DEPENDENCYPART_SIBL
(52,40),(52,59),-0.0597303 # DEPENDENCYPART_SIBL
(52,40),(52,60),-0.0816705 # DEPENDENCYPART_SIBL
(52,40),(52,61),-0.0597303 # DEPENDENCYPART_SIBL
(52,40),(52,62),-0.0816705 # DEPENDENCYPART_SIBL
(52,40),(52,63),-0.0597303 # DEPENDENCYPART_SIBL
(52,40),(52,64),-0.0816705 # DEPENDENCYPART_SIBL
(52,40),(52,65),-0.171924 # DEPENDENCYPART_SIBL
(52,40),(52,68),-0.0317911 # DEPENDENCYPART_SIBL
(52,40),(52,79),-0.0482921 # DEPENDENCYPART_SIBL
(52,41),(52,42),-0.0474358 # DEPENDENCYPART_SIBL
(52,41),(52,44),-0.00671682 # DEPENDENCYPART_SIBL
(52,41),(52,45),-0.143651 # DEPENDENCYPART_SIBL
(52,41),(52,46),-0.0140246 # DEPENDENCYPART_SIBL
(52,41),(52,48),-0.0475296 # DEPENDENCYPART_SIBL
(52,41),(52,49),-0.0249073 # DEPENDENCYPART_SIBL
(52,41),(52,50),-0.0154718 # DEPENDENCYPART_SIBL
(52,41),(52,51),-0.143649 # DEPENDENCYPART_SIBL
(52,41),(52,53),-0.159431 # DEPENDENCYPART_SIBL
(52,41),(52,54),-0.0403165 # DEPENDENCYPART_SIBL
(52,41),(52,55),-0.0519622 # DEPENDENCYPART_SIBL
(52,41),(52,56),-0.0317104 # DEPENDENCYPART_SIBL
(52,41),(52,57),-0.0584089 # DEPENDENCYPART_SIBL
(52,41),(52,58),-0.0403165 # DEPENDENCYPART_SIBL
(52,41),(52,59),-0.0403165 # DEPENDENCYPART_SIBL
(52,41),(52,60),-0.0540182 # DEPENDENCYPART_SIBL
(52,41),(52,61),-0.0403165 # DEPENDENCYPART_SIBL
(52,41),(52,62),-0.0540182 # DEPENDENCYPART_SIBL
(52,41),(52,63),-0.0403165 # DEPENDENCYPART_SIBL
(52,41),(52,64),-0.0540182 # DEPENDENCYPART_SIBL
(52,41),(52,65),-0.161268 # DEPENDENCYPART_SIBL
(52,41),(52,68),-0.025278 # DEPENDENCYPART_SIBL
(52,41),(52,79),-0.0288783 # DEPENDENCYPART_SIBL
(52,42),(52,44),0.00293064 # DEPENDENCYPART_SIBL
(52,42),(52,45),-0.00626254 # DEPENDENCYPART_SIBL
(52,42),(52,46),-0.00523651 # DEPENDENCYPART_SIBL
(52,42),(52,48),-0.0301271 # DEPENDENCYPART_SIBL
(52,42),(52,49),-0.0150352 # DEPENDENCYPART_SIBL
(52,42),(52,50),-0.00344492 # DEPENDENCYPART_SIBL
(52,42),(52,51),-0.00626098 # DEPENDENCYPART_SIBL
(52,42),(52,53),-0.161329 # DEPENDENCYPART_SIBL
(52,42),(52,54),-0.00770172 # DEPENDENCYPART_SIBL
(52,42),(52,55),-0.0122707 # DEPENDENCYPART_SIBL
(52,42),(52,56),-0.0800031 # DEPENDENCYPART_SIBL
(52,42),(52,57),-0.0734856 # DEPENDENCYPART_SIBL
(52,42),(52,58),-0.00770172 # DEPENDENCYPART_SIBL
(52,42),(52,59),-0.00770172 # DEPENDENCYPART_SIBL
(52,42),(52,60),-0.029576 # DEPENDENCYPART_SIBL
(52,42),(52,61),-0.00770172 # DEPENDENCYPART_SIBL
(52,42),(52,62),-0.029576 # DEPENDENCYPART_SIBL
(52,42),(52,63),-0.00770172 # DEPENDENCYPART_SIBL
(52,42),(52,64),-0.029576 # DEPENDENCYPART_SIBL
(52,42),(52,65),-0.164659 # DEPENDENCYPART_SIBL
(52,42),(52,68),-0.015671 # DEPENDENCYPART_SIBL
(52,42),(52,79),-0.0048538 # DEPENDENCYPART_SIBL
(52,44),(52,45),-0.0205055 # DEPENDENCYPART_SIBL
(52,44),(52,46),-0.0545016 # DEPENDENCYPART_SIBL
(52,44),(52,48),-0.037299 # DEPENDENCYPART_SIBL
(52,44),(52,49),-0.0278246 # DEPENDENCYPART_SIBL
(52,44),(52,50),-0.048621 # DEPENDENCYPART_SIBL
(52,44),(52,51),-0.0200918 # DEPENDENCYPART_SIBL
(52,44),(52,53),-0.126325 # DEPENDENCYPART_SIBL
(52,44),(52,54),-0.0262669 # DEPENDENCYPART_SIBL
(52,44),(52,55),-0.0304286 # DEPENDENCYPART_SIBL
(52,44),(52,56),0.0416421 # DEPENDENCYPART_SIBL
(52,44),(52,57),-0.0467671 # DEPENDENCYPART_SIBL
(52,44),(52,58),-0.0262669 # DEPENDENCYPART_SIBL
(52,44),(52,59),-0.0262669 # DEPENDENCYPART_SIBL
(52,44),(52,60),-0.0450269 # DEPENDENCYPART_SIBL
(52,44),(52,61),-0.0262669 # DEPENDENCYPART_SIBL
(52,44),(52,62),-0.0450269 # DEPENDENCYPART_SIBL
(52,44),(52,63),-0.0262669 # DEPENDENCYPART_SIBL
(52,44),(52,64),-0.0450269 # DEPENDENCYPART_SIBL
(52,44),(52,65),-0.1305 # DEPENDENCYPART_SIBL
(52,44),(52,68),-0.0090293 # DEPENDENCYPART_SIBL
(52,44),(52,79),-0.0187851 # DEPENDENCYPART_SIBL
(52,45),(52,46),-0.0140227 # DEPENDENCYPART_SIBL
(52,45),(52,48),-0.0475341 # DEPENDENCYPART_SIBL
(52,45),(52,49),-0.0249118 # DEPENDENCYPART_SIBL
(52,45),(52,50),-0.0154698 # DEPENDENCYPART_SIBL
(52,45),(52,51),-0.143654 # DEPENDENCYPART_SIBL
(52,45),(52,53),-0.164636 # DEPENDENCYPART_SIBL
(52,45),(52,54),-0.0499724 # DEPENDENCYPART_SIBL
(52,45),(52,55),-0.0616181 # DEPENDENCYPART_SIBL
(52,45),(52,56),-0.0363129 # DEPENDENCYPART_SIBL
(52,45),(52,57),-0.0630487 # DEPENDENCYPART_SIBL
(52,45),(52,58),-0.0499724 # DEPENDENCYPART_SIBL
(52,45),(52,59),-0.0499724 # DEPENDENCYPART_SIBL
(52,45),(52,60),-0.0631252 # DEPENDENCYPART_SIBL
(52,45),(52,61),-0.0499724 # DEPENDENCYPART_SIBL
(52,45),(52,62),-0.0631252 # DEPENDENCYPART_SIBL
(52,45),(52,63),-0.0499724 # DEPENDENCYPART_SIBL
(52,45),(52,64),-0.0631252 # DEPENDENCYPART_SIBL
(52,45),(52,65),-0.166473 # DEPENDENCYPART_SIBL
(52,45),(52,68),-0.0299178 # DEPENDENCYPART_SIBL
(52,45),(52,79),-0.0385342 # DEPENDENCYPART_SIBL
(52,46),(52,48),-0.0236815 # DEPENDENCYPART_SIBL
