# _root_ القاهِرَةُ - » الحَياَةُ « - زادَت مُعَدَّلاتُ » الدَوْلَرَةِ « داخِلَ الاِقْتِصادِ المِصْرِيِّ عَلَى نَحْوٍ باتٍّ يَزْعَجُ الحُكُومَةَ الَّتِي خَفَّضَت مَطْلَعَ الشَهْرِ الماضِي قِيمَةَ الجُنَيْهِ فِي مُواجَهَةِ الدُولارِ ، وَ بَدَأَت هٰذِهِ المُعَدَّلاتُ تَقْتَرِبُ مِن حاجِزِ عامِ 1994 فِي بِدايَةِ بَرْنامَجِ الإِصْلاحِ الاِقْتِصادِيِّ . وَ أَشارَ تَقْرِيرٌ لِ وِزارَةِ الاِقْتِصادِ إِلَى أَنَّ مُعَدَّلَ » الدَوْلَرَةِ « تَجاوَزَ 22 فِي المِئَةِ مِن إِجْمالِيِّ حَجْمِ السُيُولَةِ وَ هُوَ فِي سَبِيلِ هُ إِلَى الصُعُودِ تَدْرِيجاً بِ مُعَدَّلٍ يُراوِحُ بَيْنَ 3,0 وَ 4,0 فِي المِئَةِ شَهْرِيّاً .
#goldHeads=0,0,4,0,4,0,31,7,10,8,10,7,12,13,7,15,16,17,18,19,19,21,22,23,21,25,21,27,27,29,0,31,34,32,32,35,36,37,38,32,40,41,42,43,0,0,0,47,48,49,50,47,52,58,56,54,56,53,58,59,60,59,62,63,64,67,68,58,68,69,69,71,72,72,74,75,76,79,77,79,79,81,79,0,
#predictedHeads=0,0,4,0,4,0,0,7,10,8,10,7,12,13,7,15,16,16,18,19,31,21,22,23,21,25,26,27,28,29,0,31,34,32,32,35,36,37,38,32,40,41,42,43,0,0,0,47,48,49,50,47,52,58,56,54,56,53,58,59,60,59,62,63,64,68,68,64,68,69,69,71,72,73,74,75,76,79,77,79,80,81,76,0,
(39,40),(39,45),-0.0515659 # DEPENDENCYPART_SIBL
(39,40),(39,47),0.0603443 # DEPENDENCYPART_SIBL
(39,41),(39,42),-0.081463 # DEPENDENCYPART_SIBL
(39,41),(39,43),-0.0777874 # DEPENDENCYPART_SIBL
(39,41),(39,44),0.00527161 # DEPENDENCYPART_SIBL
(39,41),(39,45),-0.0770017 # DEPENDENCYPART_SIBL
(39,41),(39,47),0.0241241 # DEPENDENCYPART_SIBL
(39,42),(39,43),-0.0827474 # DEPENDENCYPART_SIBL
(39,42),(39,44),0.00515099 # DEPENDENCYPART_SIBL
(39,42),(39,45),-0.07695 # DEPENDENCYPART_SIBL
(39,42),(39,47),0.0241103 # DEPENDENCYPART_SIBL
(39,43),(39,44),0.0057136 # DEPENDENCYPART_SIBL
(39,43),(39,45),-0.0774281 # DEPENDENCYPART_SIBL
(39,43),(39,47),0.0196281 # DEPENDENCYPART_SIBL
(39,44),(39,45),-0.0787573 # DEPENDENCYPART_SIBL
(39,44),(39,47),-0.0115608 # DEPENDENCYPART_SIBL
(39,45),(39,47),0.25288 # DEPENDENCYPART_SIBL
(40,37),(40,38),-0.0122402 # DEPENDENCYPART_SIBL
(40,37),(40,39),0.00948689 # DEPENDENCYPART_SIBL
(40,37),(40,41),-0.0625832 # DEPENDENCYPART_SIBL
(40,37),(40,42),-0.0714891 # DEPENDENCYPART_SIBL
(40,37),(40,43),-0.0647794 # DEPENDENCYPART_SIBL
(40,37),(40,46),-0.00574542 # DEPENDENCYPART_SIBL
(40,38),(40,39),0.00948689 # DEPENDENCYPART_SIBL
(40,38),(40,41),-0.0672442 # DEPENDENCYPART_SIBL
(40,38),(40,42),-0.0761501 # DEPENDENCYPART_SIBL
(40,38),(40,43),-0.0694403 # DEPENDENCYPART_SIBL
(40,38),(40,46),-0.00684321 # DEPENDENCYPART_SIBL
(40,39),(40,41),-0.0141116 # DEPENDENCYPART_SIBL
(40,39),(40,42),-0.0164399 # DEPENDENCYPART_SIBL
(40,39),(40,43),-0.0148166 # DEPENDENCYPART_SIBL
(40,39),(40,46),0.00708369 # DEPENDENCYPART_SIBL
(40,41),(40,42),-0.108356 # DEPENDENCYPART_SIBL
(40,41),(40,43),-0.108996 # DEPENDENCYPART_SIBL
(40,41),(40,46),-0.487215 # DEPENDENCYPART_SIBL
(40,42),(40,43),-0.112286 # DEPENDENCYPART_SIBL
(40,42),(40,46),-0.487011 # DEPENDENCYPART_SIBL
(40,43),(40,46),-0.479959 # DEPENDENCYPART_SIBL
(41,42),(41,43),-0.120931 # DEPENDENCYPART_SIBL
(41,42),(41,44),0.0155189 # DEPENDENCYPART_SIBL
(41,42),(41,45),-0.0392177 # DEPENDENCYPART_SIBL
(41,42),(41,46),-0.248379 # DEPENDENCYPART_SIBL
(41,42),(41,47),0.0168723 # DEPENDENCYPART_SIBL
(41,42),(41,49),-0.0155566 # DEPENDENCYPART_SIBL
(41,43),(41,44),0.0187307 # DEPENDENCYPART_SIBL
(41,43),(41,45),-0.0381016 # DEPENDENCYPART_SIBL
(41,43),(41,46),-0.233555 # DEPENDENCYPART_SIBL
(41,43),(41,47),0.0099944 # DEPENDENCYPART_SIBL
(41,43),(41,49),-0.014407 # DEPENDENCYPART_SIBL
(41,44),(41,45),-0.0370757 # DEPENDENCYPART_SIBL
(41,44),(41,46),-0.0445423 # DEPENDENCYPART_SIBL
(41,44),(41,47),0.000558972 # DEPENDENCYPART_SIBL
(41,44),(41,49),0.0799422 # DEPENDENCYPART_SIBL
(41,45),(41,46),0.216018 # DEPENDENCYPART_SIBL
(41,45),(41,47),0.265309 # DEPENDENCYPART_SIBL
(41,45),(41,49),0.0471374 # DEPENDENCYPART_SIBL
(41,46),(41,47),0.136924 # DEPENDENCYPART_SIBL
(41,46),(41,49),0.0337944 # DEPENDENCYPART_SIBL
(41,47),(41,49),-0.00279595 # DEPENDENCYPART_SIBL
(42,41),(42,43),-0.00285271 # DEPENDENCYPART_SIBL
(42,41),(42,44),-0.0196344 # DEPENDENCYPART_SIBL
(42,41),(42,45),-0.054192 # DEPENDENCYPART_SIBL
(42,41),(42,46),-0.0277603 # DEPENDENCYPART_SIBL
(42,41),(42,47),0.0169284 # DEPENDENCYPART_SIBL
(42,41),(42,48),3.25385e-05 # DEPENDENCYPART_SIBL
(42,41),(42,49),0.0183414 # DEPENDENCYPART_SIBL
(42,43),(42,44),0.0574212 # DEPENDENCYPART_SIBL
(42,43),(42,45),-0.0224394 # DEPENDENCYPART_SIBL
(42,43),(42,46),-0.224755 # DEPENDENCYPART_SIBL
(42,43),(42,47),0.0322107 # DEPENDENCYPART_SIBL
(42,43),(42,48),-0.0998279 # DEPENDENCYPART_SIBL
(42,43),(42,49),0.0492861 # DEPENDENCYPART_SIBL
(42,44),(42,45),-0.0392226 # DEPENDENCYPART_SIBL
(42,44),(42,46),-0.0522495 # DEPENDENCYPART_SIBL
(42,44),(42,47),0.00500389 # DEPENDENCYPART_SIBL
(42,44),(42,48),-0.0361826 # DEPENDENCYPART_SIBL
(42,44),(42,49),0.108011 # DEPENDENCYPART_SIBL
(42,45),(42,46),0.210467 # DEPENDENCYPART_SIBL
(42,45),(42,47),0.27234 # DEPENDENCYPART_SIBL
(42,45),(42,48),0.00406465 # DEPENDENCYPART_SIBL
(42,45),(42,49),0.0790978 # DEPENDENCYPART_SIBL
(42,46),(42,47),0.143583 # DEPENDENCYPART_SIBL
(42,46),(42,48),0.0684663 # DEPENDENCYPART_SIBL
(42,46),(42,49),0.0651347 # DEPENDENCYPART_SIBL
(42,47),(42,48),-2.58677e-05 # DEPENDENCYPART_SIBL
(42,47),(42,49),0.0300248 # DEPENDENCYPART_SIBL
(42,48),(42,49),0.0572717 # DEPENDENCYPART_SIBL
(43,44),(43,45),-0.0385302 # DEPENDENCYPART_SIBL
(43,44),(43,46),-0.047764 # DEPENDENCYPART_SIBL
(43,44),(43,47),-0.00344778 # DEPENDENCYPART_SIBL
(43,45),(43,46),0.21602 # DEPENDENCYPART_SIBL
(43,45),(43,47),0.26475 # DEPENDENCYPART_SIBL
(43,46),(43,47),0.136332 # DEPENDENCYPART_SIBL
(44,43),(44,45),0.0195755 # DEPENDENCYPART_SIBL
(45,42),(45,43),-0.0977876 # DEPENDENCYPART_SIBL
(45,42),(45,44),-0.0147745 # DEPENDENCYPART_SIBL
(45,43),(45,44),-0.0147474 # DEPENDENCYPART_SIBL
(46,7),(46,18),-0.231046 # DEPENDENCYPART_SIBL
(46,7),(46,21),-0.231046 # DEPENDENCYPART_SIBL
(46,7),(46,32),-0.219639 # DEPENDENCYPART_SIBL
(46,7),(46,33),-0.105739 # DEPENDENCYPART_SIBL
(46,7),(46,35),-0.231046 # DEPENDENCYPART_SIBL
(46,7),(46,36),-0.0913662 # DEPENDENCYPART_SIBL
(46,7),(46,37),-0.138674 # DEPENDENCYPART_SIBL
(46,7),(46,38),-0.138965 # DEPENDENCYPART_SIBL
(46,7),(46,39),-0.0997649 # DEPENDENCYPART_SIBL
(46,7),(46,41),-0.138681 # DEPENDENCYPART_SIBL
(46,7),(46,42),-0.138776 # DEPENDENCYPART_SIBL
(46,7),(46,43),-0.139455 # DEPENDENCYPART_SIBL
(46,7),(46,44),-0.131368 # DEPENDENCYPART_SIBL
(46,7),(46,45),-0.006748 # DEPENDENCYPART_SIBL
(46,7),(46,47),0.354963 # DEPENDENCYPART_SIBL
(46,7),(46,48),-0.0251492 # DEPENDENCYPART_SIBL
(46,7),(46,49),-0.0129981 # DEPENDENCYPART_SIBL
(46,7),(46,53),-0.0174629 # DEPENDENCYPART_SIBL
(46,7),(46,57),0.00285657 # DEPENDENCYPART_SIBL
(46,18),(46,21),-0.230956 # DEPENDENCYPART_SIBL
(46,18),(46,32),-0.219549 # DEPENDENCYPART_SIBL
(46,18),(46,33),-0.105685 # DEPENDENCYPART_SIBL
(46,18),(46,35),-0.230956 # DEPENDENCYPART_SIBL
(46,18),(46,36),-0.091312 # DEPENDENCYPART_SIBL
(46,18),(46,37),-0.138619 # DEPENDENCYPART_SIBL
(46,18),(46,38),-0.138911 # DEPENDENCYPART_SIBL
(46,18),(46,39),-0.0997107 # DEPENDENCYPART_SIBL
(46,18),(46,41),-0.138627 # DEPENDENCYPART_SIBL
(46,18),(46,42),-0.138722 # DEPENDENCYPART_SIBL
(46,18),(46,43),-0.139401 # DEPENDENCYPART_SIBL
(46,18),(46,44),-0.131314 # DEPENDENCYPART_SIBL
(46,18),(46,45),-0.00669276 # DEPENDENCYPART_SIBL
(46,18),(46,47),0.349845 # DEPENDENCYPART_SIBL
(46,18),(46,48),-0.0204242 # DEPENDENCYPART_SIBL
(46,18),(46,49),-0.012487 # DEPENDENCYPART_SIBL
(46,18),(46,53),-0.0149288 # DEPENDENCYPART_SIBL
(46,18),(46,57),0.00332397 # DEPENDENCYPART_SIBL
(46,21),(46,32),-0.219549 # DEPENDENCYPART_SIBL
(46,21),(46,33),-0.105685 # DEPENDENCYPART_SIBL
(46,21),(46,35),-0.230956 # DEPENDENCYPART_SIBL
(46,21),(46,36),-0.091312 # DEPENDENCYPART_SIBL
(46,21),(46,37),-0.138619 # DEPENDENCYPART_SIBL
(46,21),(46,38),-0.138911 # DEPENDENCYPART_SIBL
(46,21),(46,39),-0.0997107 # DEPENDENCYPART_SIBL
(46,21),(46,41),-0.138627 # DEPENDENCYPART_SIBL
(46,21),(46,42),-0.138722 # DEPENDENCYPART_SIBL
(46,21),(46,43),-0.139401 # DEPENDENCYPART_SIBL
(46,21),(46,44),-0.131314 # DEPENDENCYPART_SIBL
(46,21),(46,45),-0.00669276 # DEPENDENCYPART_SIBL
(46,21),(46,47),0.349845 # DEPENDENCYPART_SIBL
(46,21),(46,48),-0.0204242 # DEPENDENCYPART_SIBL
(46,21),(46,49),-0.012487 # DEPENDENCYPART_SIBL
(46,21),(46,53),-0.0149288 # DEPENDENCYPART_SIBL
(46,21),(46,57),0.00332397 # DEPENDENCYPART_SIBL
(46,32),(46,33),-0.107352 # DEPENDENCYPART_SIBL
(46,32),(46,35),-0.23262 # DEPENDENCYPART_SIBL
(46,32),(46,36),-0.0929763 # DEPENDENCYPART_SIBL
(46,32),(46,37),-0.140771 # DEPENDENCYPART_SIBL
(46,32),(46,38),-0.141063 # DEPENDENCYPART_SIBL
(46,32),(46,39),-0.101375 # DEPENDENCYPART_SIBL
(46,32),(46,41),-0.140778 # DEPENDENCYPART_SIBL
(46,32),(46,42),-0.140873 # DEPENDENCYPART_SIBL
(46,32),(46,43),-0.141552 # DEPENDENCYPART_SIBL
(46,32),(46,44),-0.132996 # DEPENDENCYPART_SIBL
(46,32),(46,45),-0.00836822 # DEPENDENCYPART_SIBL
(46,32),(46,47),0.371644 # DEPENDENCYPART_SIBL
(46,32),(46,48),-0.0208546 # DEPENDENCYPART_SIBL
(46,32),(46,49),-0.0122194 # DEPENDENCYPART_SIBL
(46,32),(46,53),-0.0191308 # DEPENDENCYPART_SIBL
(46,32),(46,57),0.00573492 # DEPENDENCYPART_SIBL
(46,33),(46,35),0.0365586 # DEPENDENCYPART_SIBL
(46,33),(46,36),-0.00245033 # DEPENDENCYPART_SIBL
(46,33),(46,37),0.0287995 # DEPENDENCYPART_SIBL
(46,33),(46,38),0.0282621 # DEPENDENCYPART_SIBL
(46,33),(46,39),0.0100098 # DEPENDENCYPART_SIBL
(46,33),(46,41),0.0287995 # DEPENDENCYPART_SIBL
(46,33),(46,42),0.0286999 # DEPENDENCYPART_SIBL
(46,33),(46,43),0.0280184 # DEPENDENCYPART_SIBL
(46,33),(46,44),-0.00485148 # DEPENDENCYPART_SIBL
(46,33),(46,45),0.0898555 # DEPENDENCYPART_SIBL
(46,33),(46,47),-0.00531482 # DEPENDENCYPART_SIBL
(46,33),(46,48),0.0212258 # DEPENDENCYPART_SIBL
(46,33),(46,49),-0.0640725 # DEPENDENCYPART_SIBL
(46,33),(46,53),-0.00921307 # DEPENDENCYPART_SIBL
(46,33),(46,57),0.0783862 # DEPENDENCYPART_SIBL
(46,35),(46,36),-0.091312 # DEPENDENCYPART_SIBL
(46,35),(46,37),-0.138619 # DEPENDENCYPART_SIBL
(46,35),(46,38),-0.138911 # DEPENDENCYPART_SIBL
(46,35),(46,39),-0.0997107 # DEPENDENCYPART_SIBL
(46,35),(46,41),-0.138627 # DEPENDENCYPART_SIBL
(46,35),(46,42),-0.138722 # DEPENDENCYPART_SIBL
(46,35),(46,43),-0.139401 # DEPENDENCYPART_SIBL
(46,35),(46,44),-0.131314 # DEPENDENCYPART_SIBL
(46,35),(46,45),-0.00669276 # DEPENDENCYPART_SIBL
(46,35),(46,47),0.349845 # DEPENDENCYPART_SIBL
(46,35),(46,48),-0.0204242 # DEPENDENCYPART_SIBL
(46,35),(46,49),-0.012487 # DEPENDENCYPART_SIBL
(46,35),(46,53),-0.0149288 # DEPENDENCYPART_SIBL
(46,35),(46,57),0.00332397 # DEPENDENCYPART_SIBL
(46,36),(46,37),-0.0270955 # DEPENDENCYPART_SIBL
(46,36),(46,38),-0.0276508 # DEPENDENCYPART_SIBL
(46,36),(46,39),0.00441377 # DEPENDENCYPART_SIBL
(46,36),(46,41),-0.0270976 # DEPENDENCYPART_SIBL
(46,36),(46,42),-0.0273853 # DEPENDENCYPART_SIBL
(46,36),(46,43),-0.0278768 # DEPENDENCYPART_SIBL
(46,36),(46,44),-0.0481894 # DEPENDENCYPART_SIBL
(46,36),(46,45),0.0425983 # DEPENDENCYPART_SIBL
(46,36),(46,47),-0.0137116 # DEPENDENCYPART_SIBL
(46,36),(46,48),-0.0666487 # DEPENDENCYPART_SIBL
(46,36),(46,49),0.0683724 # DEPENDENCYPART_SIBL
(46,36),(46,53),-0.00488919 # DEPENDENCYPART_SIBL
(46,36),(46,57),-0.000525247 # DEPENDENCYPART_SIBL
(46,37),(46,38),-0.194273 # DEPENDENCYPART_SIBL
(46,37),(46,39),-0.0294998 # DEPENDENCYPART_SIBL
(46,37),(46,41),-0.194045 # DEPENDENCYPART_SIBL
(46,37),(46,42),-0.19408 # DEPENDENCYPART_SIBL
(46,37),(46,43),-0.194763 # DEPENDENCYPART_SIBL
(46,37),(46,44),-0.0176072 # DEPENDENCYPART_SIBL
(46,37),(46,45),0.0661386 # DEPENDENCYPART_SIBL
(46,37),(46,47),-0.021856 # DEPENDENCYPART_SIBL
(46,37),(46,48),0.0358088 # DEPENDENCYPART_SIBL
(46,37),(46,49),-0.0107617 # DEPENDENCYPART_SIBL
(46,37),(46,53),-0.0133558 # DEPENDENCYPART_SIBL
(46,37),(46,57),-0.00858805 # DEPENDENCYPART_SIBL
(46,38),(46,39),-0.0307449 # DEPENDENCYPART_SIBL
(46,38),(46,41),-0.19529 # DEPENDENCYPART_SIBL
(46,38),(46,42),-0.195325 # DEPENDENCYPART_SIBL
(46,38),(46,43),-0.196008 # DEPENDENCYPART_SIBL
(46,38),(46,44),-0.0190439 # DEPENDENCYPART_SIBL
(46,38),(46,45),0.0648935 # DEPENDENCYPART_SIBL
(46,38),(46,47),-0.038394 # DEPENDENCYPART_SIBL
(46,38),(46,48),0.00710964 # DEPENDENCYPART_SIBL
(46,38),(46,49),-0.0289709 # DEPENDENCYPART_SIBL
(46,38),(46,53),-0.0303282 # DEPENDENCYPART_SIBL
(46,38),(46,57),-0.0240152 # DEPENDENCYPART_SIBL
(46,39),(46,41),-0.0562567 # DEPENDENCYPART_SIBL
(46,39),(46,42),-0.0563551 # DEPENDENCYPART_SIBL
(46,39),(46,43),-0.0570377 # DEPENDENCYPART_SIBL
(46,39),(46,44),-0.03177 # DEPENDENCYPART_SIBL
(46,39),(46,45),0.0196587 # DEPENDENCYPART_SIBL
(46,39),(46,47),-0.0506467 # DEPENDENCYPART_SIBL
(46,39),(46,48),-0.00292918 # DEPENDENCYPART_SIBL
(46,39),(46,49),-0.00575399 # DEPENDENCYPART_SIBL
(46,39),(46,53),0.0113807 # DEPENDENCYPART_SIBL
(46,39),(46,57),0.0214559 # DEPENDENCYPART_SIBL
(46,41),(46,42),-0.194143 # DEPENDENCYPART_SIBL
(46,41),(46,43),-0.194826 # DEPENDENCYPART_SIBL
(46,41),(46,44),-0.0176072 # DEPENDENCYPART_SIBL
(46,41),(46,45),0.0661386 # DEPENDENCYPART_SIBL
(46,41),(46,47),-0.0220737 # DEPENDENCYPART_SIBL
(46,41),(46,48),0.0357067 # DEPENDENCYPART_SIBL
(46,41),(46,49),-0.0108039 # DEPENDENCYPART_SIBL
(46,41),(46,53),-0.0133558 # DEPENDENCYPART_SIBL
(46,41),(46,57),-0.00858808 # DEPENDENCYPART_SIBL
(46,42),(46,43),-0.195546 # DEPENDENCYPART_SIBL
(46,42),(46,44),-0.0184202 # DEPENDENCYPART_SIBL
(46,42),(46,45),0.0645333 # DEPENDENCYPART_SIBL
(46,42),(46,47),-0.0265618 # DEPENDENCYPART_SIBL
(46,42),(46,48),0.0270704 # DEPENDENCYPART_SIBL
(46,42),(46,49),-0.0151421 # DEPENDENCYPART_SIBL
(46,42),(46,53),-0.018371 # DEPENDENCYPART_SIBL
(46,42),(46,57),-0.0139717 # DEPENDENCYPART_SIBL
(46,43),(46,44),-0.0177701 # DEPENDENCYPART_SIBL
(46,43),(46,45),0.065976 # DEPENDENCYPART_SIBL
(46,43),(46,47),-0.0288111 # DEPENDENCYPART_SIBL
(46,43),(46,48),0.0188783 # DEPENDENCYPART_SIBL
(46,43),(46,49),-0.0177134 # DEPENDENCYPART_SIBL
(46,43),(46,53),-0.0203614 # DEPENDENCYPART_SIBL
(46,43),(46,57),-0.0165666 # DEPENDENCYPART_SIBL
(46,44),(46,45),0.0146651 # DEPENDENCYPART_SIBL
(46,44),(46,47),-0.0312989 # DEPENDENCYPART_SIBL
(46,44),(46,48),-0.0454324 # DEPENDENCYPART_SIBL
(46,44),(46,49),-0.0205547 # DEPENDENCYPART_SIBL
(46,44),(46,53),-0.0215868 # DEPENDENCYPART_SIBL
(46,44),(46,57),-0.00502502 # DEPENDENCYPART_SIBL
(46,45),(46,47),0.0490469 # DEPENDENCYPART_SIBL
(46,45),(46,48),0.0272719 # DEPENDENCYPART_SIBL
(46,45),(46,49),0.00179359 # DEPENDENCYPART_SIBL
(46,45),(46,53),0.0162446 # DEPENDENCYPART_SIBL
(46,45),(46,57),0.361484 # DEPENDENCYPART_SIBL
(46,47),(46,48),-0.000691328 # DEPENDENCYPART_SIBL
(46,47),(46,49),0.0549654 # DEPENDENCYPART_SIBL
(46,47),(46,53),-0.0408248 # DEPENDENCYPART_SIBL
(46,47),(46,57),0.0994013 # DEPENDENCYPART_SIBL
(46,48),(46,49),0.0267617 # DEPENDENCYPART_SIBL
(46,48),(46,53),-0.0792078 # DEPENDENCYPART_SIBL
(46,48),(46,57),0.00227435 # DEPENDENCYPART_SIBL
(46,49),(46,53),-0.0410597 # DEPENDENCYPART_SIBL
(46,49),(46,57),0.00455821 # DEPENDENCYPART_SIBL
(46,53),(46,57),-0.0230359 # DEPENDENCYPART_SIBL
(47,37),(47,39),-0.075314 # DEPENDENCYPART_SIBL
(47,37),(47,40),-0.0465784 # DEPENDENCYPART_SIBL
(47,37),(47,42),-0.227699 # DEPENDENCYPART_SIBL
(47,37),(47,46),-0.0702696 # DEPENDENCYPART_SIBL
(47,37),(47,48),-0.0129303 # DEPENDENCYPART_SIBL
(47,37),(47,49),0.0100467 # DEPENDENCYPART_SIBL
(47,37),(47,50),-0.0192059 # DEPENDENCYPART_SIBL
(47,37),(47,51),-0.0175108 # DEPENDENCYPART_SIBL
(47,37),(47,52),0.0188716 # DEPENDENCYPART_SIBL
(47,37),(47,53),-0.00706099 # DEPENDENCYPART_SIBL
(47,37),(47,54),-0.0223998 # DEPENDENCYPART_SIBL
(47,37),(47,55),-0.00396514 # DEPENDENCYPART_SIBL
(47,37),(47,56),-0.0187971 # DEPENDENCYPART_SIBL
(47,37),(47,57),0.0150086 # DEPENDENCYPART_SIBL
(47,37),(47,58),-0.00862916 # DEPENDENCYPART_SIBL
(47,37),(47,59),-0.0122053 # DEPENDENCYPART_SIBL
(47,37),(47,60),-0.00803523 # DEPENDENCYPART_SIBL
(47,37),(47,62),-0.0035818 # DEPENDENCYPART_SIBL
(47,37),(47,71),0.0188716 # DEPENDENCYPART_SIBL
(47,37),(47,83),-0.0193591 # DEPENDENCYPART_SIBL
(47,39),(47,40),-0.000163156 # DEPENDENCYPART_SIBL
(47,39),(47,42),-0.0587865 # DEPENDENCYPART_SIBL
(47,39),(47,46),-0.0243279 # DEPENDENCYPART_SIBL
(47,39),(47,48),-0.0390864 # DEPENDENCYPART_SIBL
(47,39),(47,49),-0.0277363 # DEPENDENCYPART_SIBL
(47,39),(47,50),-0.0449549 # DEPENDENCYPART_SIBL
(47,39),(47,51),-0.0450168 # DEPENDENCYPART_SIBL
(47,39),(47,52),-0.0357452 # DEPENDENCYPART_SIBL
(47,39),(47,53),-0.0516638 # DEPENDENCYPART_SIBL
(47,39),(47,54),-0.0442947 # DEPENDENCYPART_SIBL
(47,39),(47,55),-0.0361588 # DEPENDENCYPART_SIBL
(47,39),(47,56),-0.0449507 # DEPENDENCYPART_SIBL
(47,39),(47,57),-0.0128824 # DEPENDENCYPART_SIBL
(47,39),(47,58),-0.0624775 # DEPENDENCYPART_SIBL
(47,39),(47,59),0.140787 # DEPENDENCYPART_SIBL
(47,39),(47,60),-0.0404624 # DEPENDENCYPART_SIBL
(47,39),(47,62),-0.0201941 # DEPENDENCYPART_SIBL
(47,39),(47,71),-0.0357452 # DEPENDENCYPART_SIBL
(47,39),(47,83),-0.0570115 # DEPENDENCYPART_SIBL
(47,40),(47,42),-0.0843983 # DEPENDENCYPART_SIBL
(47,40),(47,46),-0.0458772 # DEPENDENCYPART_SIBL
(47,40),(47,48),0.0812732 # DEPENDENCYPART_SIBL
(47,40),(47,49),0.0164155 # DEPENDENCYPART_SIBL
(47,40),(47,50),0.0739576 # DEPENDENCYPART_SIBL
(47,40),(47,51),0.07505 # DEPENDENCYPART_SIBL
(47,40),(47,52),0.0275618 # DEPENDENCYPART_SIBL
(47,40),(47,53),0.0689455 # DEPENDENCYPART_SIBL
(47,40),(47,54),0.0757341 # DEPENDENCYPART_SIBL
(47,40),(47,55),-0.0210454 # DEPENDENCYPART_SIBL
(47,40),(47,56),0.0754088 # DEPENDENCYPART_SIBL
(47,40),(47,57),-0.0158871 # DEPENDENCYPART_SIBL
(47,40),(47,58),-0.00800537 # DEPENDENCYPART_SIBL
(47,40),(47,59),0.0162997 # DEPENDENCYPART_SIBL
(47,40),(47,60),-0.0268211 # DEPENDENCYPART_SIBL
(47,40),(47,62),0.0111928 # DEPENDENCYPART_SIBL
(47,40),(47,71),0.0275618 # DEPENDENCYPART_SIBL
(47,40),(47,83),0.00705548 # DEPENDENCYPART_SIBL
(47,42),(47,46),-0.0702696 # DEPENDENCYPART_SIBL
(47,42),(47,48),-0.014408 # DEPENDENCYPART_SIBL
(47,42),(47,49),0.0100417 # DEPENDENCYPART_SIBL
(47,42),(47,50),-0.0206836 # DEPENDENCYPART_SIBL
(47,42),(47,51),-0.0189922 # DEPENDENCYPART_SIBL
(47,42),(47,52),0.0188682 # DEPENDENCYPART_SIBL
(47,42),(47,53),-0.00727615 # DEPENDENCYPART_SIBL
(47,42),(47,54),-0.0238776 # DEPENDENCYPART_SIBL
(47,42),(47,55),-0.00430678 # DEPENDENCYPART_SIBL
(47,42),(47,56),-0.0202748 # DEPENDENCYPART_SIBL
(47,42),(47,57),0.014667 # DEPENDENCYPART_SIBL
(47,42),(47,58),-0.00880125 # DEPENDENCYPART_SIBL
(47,42),(47,59),-0.0122053 # DEPENDENCYPART_SIBL
(47,42),(47,60),-0.00803869 # DEPENDENCYPART_SIBL
(47,42),(47,62),-0.00358501 # DEPENDENCYPART_SIBL
(47,42),(47,71),0.0188682 # DEPENDENCYPART_SIBL
(47,42),(47,83),-0.0193592 # DEPENDENCYPART_SIBL
(47,46),(47,48),0.0440455 # DEPENDENCYPART_SIBL
(47,46),(47,49),-0.01655 # DEPENDENCYPART_SIBL
(47,46),(47,50),0.0246312 # DEPENDENCYPART_SIBL
(47,46),(47,51),0.0255967 # DEPENDENCYPART_SIBL
(47,46),(47,52),-0.00613114 # DEPENDENCYPART_SIBL
(47,46),(47,53),-0.0294349 # DEPENDENCYPART_SIBL
(47,46),(47,54),0.0383306 # DEPENDENCYPART_SIBL
(47,46),(47,55),-0.0228346 # DEPENDENCYPART_SIBL
(47,46),(47,56),0.0258193 # DEPENDENCYPART_SIBL
(47,46),(47,57),0.000879052 # DEPENDENCYPART_SIBL
(47,46),(47,58),0.0209368 # DEPENDENCYPART_SIBL
(47,46),(47,59),-0.0264289 # DEPENDENCYPART_SIBL
(47,46),(47,60),-0.00508115 # DEPENDENCYPART_SIBL
(47,46),(47,62),0.0146457 # DEPENDENCYPART_SIBL
(47,46),(47,71),-0.00613114 # DEPENDENCYPART_SIBL
(47,46),(47,83),-0.00816945 # DEPENDENCYPART_SIBL
(47,48),(47,49),-0.0402645 # DEPENDENCYPART_SIBL
(47,48),(47,50),-0.0579215 # DEPENDENCYPART_SIBL
(47,48),(47,51),-0.0578828 # DEPENDENCYPART_SIBL
(47,48),(47,52),0.0580499 # DEPENDENCYPART_SIBL
(47,48),(47,53),-0.0451643 # DEPENDENCYPART_SIBL
(47,48),(47,54),-0.0574912 # DEPENDENCYPART_SIBL
(47,48),(47,55),-0.0551535 # DEPENDENCYPART_SIBL
(47,48),(47,56),-0.0551114 # DEPENDENCYPART_SIBL
(47,48),(47,57),-0.00315417 # DEPENDENCYPART_SIBL
(47,48),(47,58),-0.0200278 # DEPENDENCYPART_SIBL
(47,48),(47,59),0.00997841 # DEPENDENCYPART_SIBL
(47,48),(47,60),0.00056793 # DEPENDENCYPART_SIBL
(47,48),(47,62),-0.0421241 # DEPENDENCYPART_SIBL
(47,48),(47,71),0.0580499 # DEPENDENCYPART_SIBL
(47,48),(47,83),-0.00201369 # DEPENDENCYPART_SIBL
