# _root_ خَصَّصَت الحُكُومَةُ المِصْرِيَّةُ 5,2 بِلْيُونِ جُنَيْهٍ ( 585 مِلْيُونَ دُولارٍ ) لِ إِصْلاحِ شَرِكَةِ الحَدِيدِ وَ الصُلْبِ وَ 5,1 بِلْيُونٍ ( 153 مِلْيُونَ دُولارٍ ) لِ إِصْلاحِ قِطاعِ الغَزْلِ وَ النَسِيجِ فِي الوَقْتِ الَّذِي سَ تَمْتَنِعُ عَن بَيْعِ 115 شَرِكَةً تابِعَةً سابِقاً لِ وِزارَةِ الاِقْتِصادِ قَبْلَ إِلْغائِ ها .
#goldHeads=18,1,2,7,4,5,1,7,8,9,7,1,12,13,16,14,16,32,21,19,18,21,22,23,21,18,26,27,30,28,30,0,32,32,36,32,36,37,38,39,40,41,41,43,44,41,46,47,0,
#predictedHeads=0,1,2,7,4,5,1,7,8,9,7,1,12,13,16,14,16,16,21,19,14,21,22,23,21,1,26,27,30,28,30,31,32,33,36,33,36,37,38,39,40,41,38,43,44,36,46,47,0,
(18,25),(18,30),-0.0219736 # DEPENDENCYPART_SIBL
(18,25),(18,31),-0.0881841 # DEPENDENCYPART_SIBL
(18,25),(18,32),-0.0174619 # DEPENDENCYPART_SIBL
(18,25),(18,33),-0.0457113 # DEPENDENCYPART_SIBL
(18,25),(18,36),0.00628582 # DEPENDENCYPART_SIBL
(18,25),(18,39),0.0127318 # DEPENDENCYPART_SIBL
(18,26),(18,27),-0.0719354 # DEPENDENCYPART_SIBL
(18,26),(18,28),-0.0725414 # DEPENDENCYPART_SIBL
(18,26),(18,29),-0.0877745 # DEPENDENCYPART_SIBL
(18,26),(18,30),-0.0442494 # DEPENDENCYPART_SIBL
(18,26),(18,31),-0.114409 # DEPENDENCYPART_SIBL
(18,26),(18,32),-0.0298191 # DEPENDENCYPART_SIBL
(18,26),(18,33),-0.0749715 # DEPENDENCYPART_SIBL
(18,26),(18,36),-0.0422187 # DEPENDENCYPART_SIBL
(18,26),(18,39),-0.0458628 # DEPENDENCYPART_SIBL
(18,27),(18,28),0.0121528 # DEPENDENCYPART_SIBL
(18,27),(18,29),-0.0115361 # DEPENDENCYPART_SIBL
(18,27),(18,30),0.0360798 # DEPENDENCYPART_SIBL
(18,27),(18,31),-0.0524659 # DEPENDENCYPART_SIBL
(18,27),(18,32),0.0179177 # DEPENDENCYPART_SIBL
(18,27),(18,33),0.0153165 # DEPENDENCYPART_SIBL
(18,27),(18,36),-0.0269584 # DEPENDENCYPART_SIBL
(18,27),(18,39),0.00450513 # DEPENDENCYPART_SIBL
(18,28),(18,29),-0.0277669 # DEPENDENCYPART_SIBL
(18,28),(18,30),0.00198925 # DEPENDENCYPART_SIBL
(18,28),(18,31),-0.0691871 # DEPENDENCYPART_SIBL
(18,28),(18,32),0.00486716 # DEPENDENCYPART_SIBL
(18,28),(18,33),-0.000914244 # DEPENDENCYPART_SIBL
(18,28),(18,36),-0.0357196 # DEPENDENCYPART_SIBL
(18,28),(18,39),-0.00722103 # DEPENDENCYPART_SIBL
(18,29),(18,30),-0.0183257 # DEPENDENCYPART_SIBL
(18,29),(18,31),-0.0928574 # DEPENDENCYPART_SIBL
(18,29),(18,32),-0.00184946 # DEPENDENCYPART_SIBL
(18,29),(18,33),-0.0169909 # DEPENDENCYPART_SIBL
(18,29),(18,36),-0.0477359 # DEPENDENCYPART_SIBL
(18,29),(18,39),-0.0160466 # DEPENDENCYPART_SIBL
(18,30),(18,31),0.185392 # DEPENDENCYPART_SIBL
(18,30),(18,32),-0.0142238 # DEPENDENCYPART_SIBL
(18,30),(18,33),0.293477 # DEPENDENCYPART_SIBL
(18,30),(18,36),0.231105 # DEPENDENCYPART_SIBL
(18,30),(18,39),0.254898 # DEPENDENCYPART_SIBL
(18,31),(18,32),-0.025734 # DEPENDENCYPART_SIBL
(18,31),(18,33),-0.0465869 # DEPENDENCYPART_SIBL
(18,31),(18,36),-0.0663925 # DEPENDENCYPART_SIBL
(18,31),(18,39),-0.0338053 # DEPENDENCYPART_SIBL
(18,32),(18,33),-0.00973038 # DEPENDENCYPART_SIBL
(18,32),(18,36),-0.0529691 # DEPENDENCYPART_SIBL
(18,32),(18,39),-0.019799 # DEPENDENCYPART_SIBL
(18,33),(18,36),-0.0306843 # DEPENDENCYPART_SIBL
(18,33),(18,39),0.00443176 # DEPENDENCYPART_SIBL
(18,36),(18,39),0.0296967 # DEPENDENCYPART_SIBL
(19,14),(19,15),-0.0864107 # DEPENDENCYPART_SIBL
(19,14),(19,17),-0.076863 # DEPENDENCYPART_SIBL
(19,14),(19,20),0.00764456 # DEPENDENCYPART_SIBL
(19,14),(19,21),-0.0103367 # DEPENDENCYPART_SIBL
(19,14),(19,23),0.123448 # DEPENDENCYPART_SIBL
(19,14),(19,25),0.0500877 # DEPENDENCYPART_SIBL
(19,14),(19,26),-0.037489 # DEPENDENCYPART_SIBL
(19,14),(19,34),0.00707596 # DEPENDENCYPART_SIBL
(19,15),(19,17),-0.0560846 # DEPENDENCYPART_SIBL
(19,15),(19,20),0.0256665 # DEPENDENCYPART_SIBL
(19,15),(19,21),-0.00931642 # DEPENDENCYPART_SIBL
(19,15),(19,23),0.141561 # DEPENDENCYPART_SIBL
(19,15),(19,25),0.0514394 # DEPENDENCYPART_SIBL
(19,15),(19,26),-0.0393953 # DEPENDENCYPART_SIBL
(19,15),(19,34),0.00701331 # DEPENDENCYPART_SIBL
(19,17),(19,20),0.00805745 # DEPENDENCYPART_SIBL
(19,17),(19,21),-0.00835467 # DEPENDENCYPART_SIBL
(19,17),(19,23),0.123654 # DEPENDENCYPART_SIBL
(19,17),(19,25),0.0520998 # DEPENDENCYPART_SIBL
(19,17),(19,26),-0.0389022 # DEPENDENCYPART_SIBL
(19,17),(19,34),0.00703607 # DEPENDENCYPART_SIBL
(19,20),(19,21),-0.115607 # DEPENDENCYPART_SIBL
(19,20),(19,23),-0.0737913 # DEPENDENCYPART_SIBL
(19,20),(19,25),0.0435711 # DEPENDENCYPART_SIBL
(19,20),(19,26),0.0409053 # DEPENDENCYPART_SIBL
(19,20),(19,34),0.0130887 # DEPENDENCYPART_SIBL
(19,21),(19,23),0.0832116 # DEPENDENCYPART_SIBL
(19,21),(19,25),0.11463 # DEPENDENCYPART_SIBL
(19,21),(19,26),0.023848 # DEPENDENCYPART_SIBL
(19,21),(19,34),0.0172365 # DEPENDENCYPART_SIBL
(19,23),(19,25),-0.0135281 # DEPENDENCYPART_SIBL
(19,23),(19,26),0.0439831 # DEPENDENCYPART_SIBL
(19,23),(19,34),-4.60829e-06 # DEPENDENCYPART_SIBL
(19,25),(19,26),0.0340871 # DEPENDENCYPART_SIBL
(19,25),(19,34),0.00193718 # DEPENDENCYPART_SIBL
(19,26),(19,34),0.0456868 # DEPENDENCYPART_SIBL
(20,18),(20,19),0.00639871 # DEPENDENCYPART_SIBL
(20,18),(20,21),-0.0425168 # DEPENDENCYPART_SIBL
(20,18),(20,22),-0.0335733 # DEPENDENCYPART_SIBL
(20,18),(20,23),0.00804955 # DEPENDENCYPART_SIBL
(20,18),(20,24),0.00765568 # DEPENDENCYPART_SIBL
(20,19),(20,21),-0.0302746 # DEPENDENCYPART_SIBL
(20,19),(20,22),0.144662 # DEPENDENCYPART_SIBL
(20,19),(20,23),-0.010881 # DEPENDENCYPART_SIBL
(20,19),(20,24),-0.0116589 # DEPENDENCYPART_SIBL
(20,21),(20,22),0.0191864 # DEPENDENCYPART_SIBL
(20,21),(20,23),0.0790807 # DEPENDENCYPART_SIBL
(20,21),(20,24),0.0622702 # DEPENDENCYPART_SIBL
(20,22),(20,23),-0.028717 # DEPENDENCYPART_SIBL
(20,22),(20,24),-0.0106899 # DEPENDENCYPART_SIBL
(20,23),(20,24),-0.143672 # DEPENDENCYPART_SIBL
(21,5),(21,6),-0.114969 # DEPENDENCYPART_SIBL
(21,5),(21,9),-0.1149 # DEPENDENCYPART_SIBL
(21,5),(21,13),-0.114883 # DEPENDENCYPART_SIBL
(21,5),(21,14),-0.114921 # DEPENDENCYPART_SIBL
(21,5),(21,15),-0.114896 # DEPENDENCYPART_SIBL
(21,5),(21,17),-0.105348 # DEPENDENCYPART_SIBL
(21,5),(21,19),-0.0185075 # DEPENDENCYPART_SIBL
(21,5),(21,20),-0.114883 # DEPENDENCYPART_SIBL
(21,5),(21,22),0.0242069 # DEPENDENCYPART_SIBL
(21,5),(21,23),0.065976 # DEPENDENCYPART_SIBL
(21,5),(21,24),0.0415942 # DEPENDENCYPART_SIBL
(21,5),(21,25),0.229625 # DEPENDENCYPART_SIBL
(21,5),(21,27),0.0578763 # DEPENDENCYPART_SIBL
(21,5),(21,28),0.0602755 # DEPENDENCYPART_SIBL
(21,5),(21,36),0.0748443 # DEPENDENCYPART_SIBL
(21,6),(21,9),-0.114931 # DEPENDENCYPART_SIBL
(21,6),(21,13),-0.114913 # DEPENDENCYPART_SIBL
(21,6),(21,14),-0.114952 # DEPENDENCYPART_SIBL
(21,6),(21,15),-0.114926 # DEPENDENCYPART_SIBL
(21,6),(21,17),-0.105379 # DEPENDENCYPART_SIBL
(21,6),(21,19),-0.0185075 # DEPENDENCYPART_SIBL
(21,6),(21,20),-0.114913 # DEPENDENCYPART_SIBL
(21,6),(21,22),0.00407546 # DEPENDENCYPART_SIBL
(21,6),(21,23),0.0300957 # DEPENDENCYPART_SIBL
(21,6),(21,24),0.0048097 # DEPENDENCYPART_SIBL
(21,6),(21,25),0.201138 # DEPENDENCYPART_SIBL
(21,6),(21,27),0.0227116 # DEPENDENCYPART_SIBL
(21,6),(21,28),0.0251108 # DEPENDENCYPART_SIBL
(21,6),(21,36),0.0581315 # DEPENDENCYPART_SIBL
(21,9),(21,13),-0.114884 # DEPENDENCYPART_SIBL
(21,9),(21,14),-0.114923 # DEPENDENCYPART_SIBL
(21,9),(21,15),-0.114898 # DEPENDENCYPART_SIBL
(21,9),(21,17),-0.10535 # DEPENDENCYPART_SIBL
(21,9),(21,19),-0.0185084 # DEPENDENCYPART_SIBL
(21,9),(21,20),-0.114884 # DEPENDENCYPART_SIBL
(21,9),(21,22),0.0257246 # DEPENDENCYPART_SIBL
(21,9),(21,23),0.0546442 # DEPENDENCYPART_SIBL
(21,9),(21,24),0.0337523 # DEPENDENCYPART_SIBL
(21,9),(21,25),0.230725 # DEPENDENCYPART_SIBL
(21,9),(21,27),0.0500013 # DEPENDENCYPART_SIBL
(21,9),(21,28),0.0524007 # DEPENDENCYPART_SIBL
(21,9),(21,36),0.0769261 # DEPENDENCYPART_SIBL
(21,13),(21,14),-0.114914 # DEPENDENCYPART_SIBL
(21,13),(21,15),-0.114888 # DEPENDENCYPART_SIBL
(21,13),(21,17),-0.105341 # DEPENDENCYPART_SIBL
(21,13),(21,19),-0.0185075 # DEPENDENCYPART_SIBL
(21,13),(21,20),-0.114875 # DEPENDENCYPART_SIBL
(21,13),(21,22),0.0284551 # DEPENDENCYPART_SIBL
(21,13),(21,23),0.0667537 # DEPENDENCYPART_SIBL
(21,13),(21,24),0.0423332 # DEPENDENCYPART_SIBL
(21,13),(21,25),0.234451 # DEPENDENCYPART_SIBL
(21,13),(21,27),0.0585793 # DEPENDENCYPART_SIBL
(21,13),(21,28),0.0609785 # DEPENDENCYPART_SIBL
(21,13),(21,36),0.0795572 # DEPENDENCYPART_SIBL
(21,14),(21,15),-0.116255 # DEPENDENCYPART_SIBL
(21,14),(21,17),-0.106707 # DEPENDENCYPART_SIBL
(21,14),(21,19),-0.0187281 # DEPENDENCYPART_SIBL
(21,14),(21,20),-0.116242 # DEPENDENCYPART_SIBL
(21,14),(21,22),0.0243052 # DEPENDENCYPART_SIBL
(21,14),(21,23),0.0596582 # DEPENDENCYPART_SIBL
(21,14),(21,24),0.0353287 # DEPENDENCYPART_SIBL
(21,14),(21,25),0.2259 # DEPENDENCYPART_SIBL
(21,14),(21,27),0.0516967 # DEPENDENCYPART_SIBL
(21,14),(21,28),0.0540959 # DEPENDENCYPART_SIBL
(21,14),(21,36),0.0757119 # DEPENDENCYPART_SIBL
(21,15),(21,17),-0.0857174 # DEPENDENCYPART_SIBL
(21,15),(21,19),-0.0185196 # DEPENDENCYPART_SIBL
(21,15),(21,20),-0.104951 # DEPENDENCYPART_SIBL
(21,15),(21,22),0.0281971 # DEPENDENCYPART_SIBL
(21,15),(21,23),0.0822919 # DEPENDENCYPART_SIBL
(21,15),(21,24),0.057523 # DEPENDENCYPART_SIBL
(21,15),(21,25),0.232226 # DEPENDENCYPART_SIBL
(21,15),(21,27),0.0741364 # DEPENDENCYPART_SIBL
(21,15),(21,28),0.0765353 # DEPENDENCYPART_SIBL
(21,15),(21,36),0.0777551 # DEPENDENCYPART_SIBL
(21,17),(21,19),-0.0190073 # DEPENDENCYPART_SIBL
(21,17),(21,20),-0.115375 # DEPENDENCYPART_SIBL
(21,17),(21,22),0.0235353 # DEPENDENCYPART_SIBL
(21,17),(21,23),0.0589796 # DEPENDENCYPART_SIBL
(21,17),(21,24),0.0349695 # DEPENDENCYPART_SIBL
(21,17),(21,25),0.227127 # DEPENDENCYPART_SIBL
(21,17),(21,27),0.0513569 # DEPENDENCYPART_SIBL
(21,17),(21,28),0.0537558 # DEPENDENCYPART_SIBL
(21,17),(21,36),0.0746976 # DEPENDENCYPART_SIBL
(21,19),(21,20),-0.0312252 # DEPENDENCYPART_SIBL
(21,19),(21,22),0.514371 # DEPENDENCYPART_SIBL
(21,19),(21,23),0.20161 # DEPENDENCYPART_SIBL
(21,19),(21,24),0.206209 # DEPENDENCYPART_SIBL
(21,19),(21,25),0.339975 # DEPENDENCYPART_SIBL
(21,19),(21,27),0.213217 # DEPENDENCYPART_SIBL
(21,19),(21,28),0.213038 # DEPENDENCYPART_SIBL
(21,19),(21,36),0.135537 # DEPENDENCYPART_SIBL
(21,20),(21,22),0.0284569 # DEPENDENCYPART_SIBL
(21,20),(21,23),0.0706004 # DEPENDENCYPART_SIBL
(21,20),(21,24),0.0461799 # DEPENDENCYPART_SIBL
(21,20),(21,25),0.234538 # DEPENDENCYPART_SIBL
(21,20),(21,27),0.062426 # DEPENDENCYPART_SIBL
(21,20),(21,28),0.0648252 # DEPENDENCYPART_SIBL
(21,20),(21,36),0.079559 # DEPENDENCYPART_SIBL
(21,22),(21,23),0.0892858 # DEPENDENCYPART_SIBL
(21,22),(21,24),0.106859 # DEPENDENCYPART_SIBL
(21,22),(21,25),0.12419 # DEPENDENCYPART_SIBL
(21,22),(21,27),0.102194 # DEPENDENCYPART_SIBL
(21,22),(21,28),0.102069 # DEPENDENCYPART_SIBL
(21,22),(21,36),0.0202511 # DEPENDENCYPART_SIBL
(21,23),(21,24),-0.0340728 # DEPENDENCYPART_SIBL
(21,23),(21,25),0.192594 # DEPENDENCYPART_SIBL
(21,23),(21,27),-0.00824715 # DEPENDENCYPART_SIBL
(21,23),(21,28),-0.012425 # DEPENDENCYPART_SIBL
(21,23),(21,36),0.00501154 # DEPENDENCYPART_SIBL
(21,24),(21,25),0.189611 # DEPENDENCYPART_SIBL
(21,24),(21,27),-0.0119813 # DEPENDENCYPART_SIBL
(21,24),(21,28),-0.0161591 # DEPENDENCYPART_SIBL
(21,24),(21,36),0.00527465 # DEPENDENCYPART_SIBL
(21,25),(21,27),0.0926137 # DEPENDENCYPART_SIBL
(21,25),(21,28),0.092378 # DEPENDENCYPART_SIBL
(21,25),(21,36),0.125463 # DEPENDENCYPART_SIBL
(21,27),(21,28),0.00731712 # DEPENDENCYPART_SIBL
(21,27),(21,36),0.0145957 # DEPENDENCYPART_SIBL
(21,28),(21,36),0.0174517 # DEPENDENCYPART_SIBL
(22,17),(22,20),-0.0852723 # DEPENDENCYPART_SIBL
(22,17),(22,21),-0.00128139 # DEPENDENCYPART_SIBL
(22,17),(22,23),0.140982 # DEPENDENCYPART_SIBL
(22,17),(22,24),0.00615881 # DEPENDENCYPART_SIBL
(22,17),(22,25),0.059729 # DEPENDENCYPART_SIBL
(22,17),(22,26),-0.0257128 # DEPENDENCYPART_SIBL
(22,17),(22,32),0.00597153 # DEPENDENCYPART_SIBL
(22,20),(22,21),-0.00125807 # DEPENDENCYPART_SIBL
(22,20),(22,23),0.14706 # DEPENDENCYPART_SIBL
(22,20),(22,24),0.0120289 # DEPENDENCYPART_SIBL
(22,20),(22,25),0.0612381 # DEPENDENCYPART_SIBL
(22,20),(22,26),-0.0228192 # DEPENDENCYPART_SIBL
(22,20),(22,32),0.00841777 # DEPENDENCYPART_SIBL
(22,21),(22,23),0.218217 # DEPENDENCYPART_SIBL
(22,21),(22,24),0.154782 # DEPENDENCYPART_SIBL
(22,21),(22,25),0.561739 # DEPENDENCYPART_SIBL
(22,21),(22,26),0.111299 # DEPENDENCYPART_SIBL
(22,21),(22,32),0.0828321 # DEPENDENCYPART_SIBL
(22,23),(22,24),-0.151283 # DEPENDENCYPART_SIBL
(22,23),(22,25),-0.0106671 # DEPENDENCYPART_SIBL
(22,23),(22,26),0.0525659 # DEPENDENCYPART_SIBL
(22,23),(22,32),-0.0249011 # DEPENDENCYPART_SIBL
(22,24),(22,25),0.0197115 # DEPENDENCYPART_SIBL
(22,24),(22,26),0.076735 # DEPENDENCYPART_SIBL
(22,24),(22,32),-0.0252141 # DEPENDENCYPART_SIBL
(22,25),(22,26),0.036948 # DEPENDENCYPART_SIBL
(22,25),(22,32),-0.0312863 # DEPENDENCYPART_SIBL
(22,26),(22,32),-0.042948 # DEPENDENCYPART_SIBL
(23,22),(23,24),-0.0299959 # DEPENDENCYPART_SIBL
(23,22),(23,25),-0.0174443 # DEPENDENCYPART_SIBL
(23,22),(23,26),-0.0171258 # DEPENDENCYPART_SIBL
(23,22),(23,27),-0.0262024 # DEPENDENCYPART_SIBL
(23,22),(23,28),-0.0291357 # DEPENDENCYPART_SIBL
(23,22),(23,29),-0.02657 # DEPENDENCYPART_SIBL
(23,22),(23,30),-0.0442451 # DEPENDENCYPART_SIBL
(23,22),(23,32),0.00476315 # DEPENDENCYPART_SIBL
(23,24),(23,25),-0.116893 # DEPENDENCYPART_SIBL
(23,24),(23,26),-0.098253 # DEPENDENCYPART_SIBL
(23,24),(23,27),-0.206609 # DEPENDENCYPART_SIBL
(23,24),(23,28),-0.215332 # DEPENDENCYPART_SIBL
(23,24),(23,29),-0.210368 # DEPENDENCYPART_SIBL
(23,24),(23,30),-0.34917 # DEPENDENCYPART_SIBL
(23,24),(23,32),-0.0468775 # DEPENDENCYPART_SIBL
(23,25),(23,26),-0.0150364 # DEPENDENCYPART_SIBL
(23,25),(23,27),-0.0407056 # DEPENDENCYPART_SIBL
(23,25),(23,28),-0.0440358 # DEPENDENCYPART_SIBL
(23,25),(23,29),-0.0406435 # DEPENDENCYPART_SIBL
(23,25),(23,30),-0.146742 # DEPENDENCYPART_SIBL
(23,25),(23,32),-0.0597264 # DEPENDENCYPART_SIBL
(23,26),(23,27),0.018705 # DEPENDENCYPART_SIBL
(23,26),(23,28),0.0144099 # DEPENDENCYPART_SIBL
(23,26),(23,29),0.0187696 # DEPENDENCYPART_SIBL
(23,26),(23,30),-0.0692169 # DEPENDENCYPART_SIBL
(23,26),(23,32),0.0950373 # DEPENDENCYPART_SIBL
(23,27),(23,28),-0.143602 # DEPENDENCYPART_SIBL
(23,27),(23,29),-0.138638 # DEPENDENCYPART_SIBL
(23,27),(23,30),-0.286987 # DEPENDENCYPART_SIBL
(23,27),(23,32),0.0325348 # DEPENDENCYPART_SIBL
(23,28),(23,29),-0.136283 # DEPENDENCYPART_SIBL
(23,28),(23,30),-0.295839 # DEPENDENCYPART_SIBL
(23,28),(23,32),0.03717 # DEPENDENCYPART_SIBL
(23,29),(23,30),-0.307614 # DEPENDENCYPART_SIBL
(23,29),(23,32),0.0282936 # DEPENDENCYPART_SIBL
(23,30),(23,32),0.0468323 # DEPENDENCYPART_SIBL
(24,25),(24,26),0.00379929 # DEPENDENCYPART_SIBL
(25,22),(25,23),-0.0223699 # DEPENDENCYPART_SIBL
(25,22),(25,24),-0.0231335 # DEPENDENCYPART_SIBL
(25,22),(25,26),0.0871038 # DEPENDENCYPART_SIBL
(25,22),(25,27),0.17626 # DEPENDENCYPART_SIBL
(25,23),(25,24),-0.0986761 # DEPENDENCYPART_SIBL
(25,23),(25,26),0.017545 # DEPENDENCYPART_SIBL
(25,23),(25,27),0.0708494 # DEPENDENCYPART_SIBL
(25,24),(25,26),0.0183833 # DEPENDENCYPART_SIBL
(25,24),(25,27),0.0735093 # DEPENDENCYPART_SIBL
(25,26),(25,27),0.000758476 # DEPENDENCYPART_SIBL
(26,24),(26,25),-0.0104724 # DEPENDENCYPART_SIBL
(26,24),(26,27),-0.0210748 # DEPENDENCYPART_SIBL
(26,24),(26,28),-0.0184973 # DEPENDENCYPART_SIBL
(26,24),(26,29),-0.0276125 # DEPENDENCYPART_SIBL
(26,24),(26,30),0.00406434 # DEPENDENCYPART_SIBL
(26,24),(26,35),-0.00529976 # DEPENDENCYPART_SIBL
(26,25),(26,27),-0.0685153 # DEPENDENCYPART_SIBL
(26,25),(26,28),-0.0713695 # DEPENDENCYPART_SIBL
(26,25),(26,29),-0.0684528 # DEPENDENCYPART_SIBL
(26,25),(26,30),-0.0757294 # DEPENDENCYPART_SIBL
(26,25),(26,35),-0.0308599 # DEPENDENCYPART_SIBL
(26,27),(26,28),-0.185756 # DEPENDENCYPART_SIBL
(26,27),(26,29),-0.181948 # DEPENDENCYPART_SIBL
(26,27),(26,30),-0.563822 # DEPENDENCYPART_SIBL
(26,27),(26,35),-0.130316 # DEPENDENCYPART_SIBL
(26,28),(26,29),-0.189114 # DEPENDENCYPART_SIBL
(26,28),(26,30),-0.582216 # DEPENDENCYPART_SIBL
(26,28),(26,35),-0.133815 # DEPENDENCYPART_SIBL
(26,29),(26,30),-0.577551 # DEPENDENCYPART_SIBL
(26,29),(26,35),-0.130173 # DEPENDENCYPART_SIBL
(26,30),(26,35),0.0109208 # DEPENDENCYPART_SIBL
(27,28),(27,29),-0.108316 # DEPENDENCYPART_SIBL
(27,28),(27,30),-0.2518 # DEPENDENCYPART_SIBL
(27,28),(27,31),-0.118163 # DEPENDENCYPART_SIBL
(27,28),(27,32),0.0533992 # DEPENDENCYPART_SIBL
(27,28),(27,33),-0.109778 # DEPENDENCYPART_SIBL
(27,28),(27,34),0.0909073 # DEPENDENCYPART_SIBL
(27,28),(27,36),0.0326815 # DEPENDENCYPART_SIBL
(27,28),(27,37),0.0265817 # DEPENDENCYPART_SIBL
(27,28),(27,43),-0.0086898 # DEPENDENCYPART_SIBL
(27,29),(27,30),-0.263576 # DEPENDENCYPART_SIBL
(27,29),(27,31),-0.135816 # DEPENDENCYPART_SIBL
(27,29),(27,32),0.0445229 # DEPENDENCYPART_SIBL
(27,29),(27,33),-0.123197 # DEPENDENCYPART_SIBL
(27,29),(27,34),0.0719358 # DEPENDENCYPART_SIBL
(27,29),(27,36),0.0139654 # DEPENDENCYPART_SIBL
(27,29),(27,37),0.0167775 # DEPENDENCYPART_SIBL
(27,29),(27,43),-0.0176805 # DEPENDENCYPART_SIBL
(27,30),(27,31),0.040907 # DEPENDENCYPART_SIBL
(27,30),(27,32),0.0546311 # DEPENDENCYPART_SIBL
(27,30),(27,33),0.0665825 # DEPENDENCYPART_SIBL
(27,30),(27,34),0.157464 # DEPENDENCYPART_SIBL
(27,30),(27,36),0.126774 # DEPENDENCYPART_SIBL
(27,30),(27,37),-0.0088491 # DEPENDENCYPART_SIBL
(27,30),(27,43),0.0293687 # DEPENDENCYPART_SIBL
(27,31),(27,32),0.0310255 # DEPENDENCYPART_SIBL
(27,31),(27,33),-0.127067 # DEPENDENCYPART_SIBL
(27,31),(27,34),0.0703509 # DEPENDENCYPART_SIBL
(27,31),(27,36),0.0125823 # DEPENDENCYPART_SIBL
(27,31),(27,37),0.00921894 # DEPENDENCYPART_SIBL
(27,31),(27,43),-0.0252976 # DEPENDENCYPART_SIBL
(27,32),(27,33),0.0392168 # DEPENDENCYPART_SIBL
(27,32),(27,34),0.106984 # DEPENDENCYPART_SIBL
(27,32),(27,36),0.0150187 # DEPENDENCYPART_SIBL
(27,32),(27,37),-0.0196126 # DEPENDENCYPART_SIBL
(27,32),(27,43),0.00740753 # DEPENDENCYPART_SIBL
(27,33),(27,34),0.0567267 # DEPENDENCYPART_SIBL
(27,33),(27,36),0.0061048 # DEPENDENCYPART_SIBL
(27,33),(27,37),0.0242592 # DEPENDENCYPART_SIBL
(27,33),(27,43),-0.0101991 # DEPENDENCYPART_SIBL
(27,34),(27,36),0.987941 # DEPENDENCYPART_SIBL
(27,34),(27,37),0.0951374 # DEPENDENCYPART_SIBL
(27,34),(27,43),0.0762173 # DEPENDENCYPART_SIBL
(27,36),(27,37),-0.00799733 # DEPENDENCYPART_SIBL
(27,36),(27,43),-0.00830255 # DEPENDENCYPART_SIBL
(27,37),(27,43),0.107543 # DEPENDENCYPART_SIBL
(28,27),(28,29),-0.0122779 # DEPENDENCYPART_SIBL
(28,27),(28,30),-0.0276677 # DEPENDENCYPART_SIBL
(28,27),(28,31),0.00136502 # DEPENDENCYPART_SIBL
(28,27),(28,32),0.0163468 # DEPENDENCYPART_SIBL
(28,27),(28,33),-0.00557199 # DEPENDENCYPART_SIBL
(28,27),(28,34),0.0329153 # DEPENDENCYPART_SIBL
(28,27),(28,35),-0.00189004 # DEPENDENCYPART_SIBL
(28,27),(28,36),0.0195075 # DEPENDENCYPART_SIBL
(28,27),(28,37),-0.0108085 # DEPENDENCYPART_SIBL
(28,29),(28,30),-0.261926 # DEPENDENCYPART_SIBL
(28,29),(28,31),-0.132686 # DEPENDENCYPART_SIBL
(28,29),(28,32),0.0467404 # DEPENDENCYPART_SIBL
(28,29),(28,33),-0.120051 # DEPENDENCYPART_SIBL
(28,29),(28,34),0.0723101 # DEPENDENCYPART_SIBL
(28,29),(28,35),-0.0565579 # DEPENDENCYPART_SIBL
(28,29),(28,36),0.0136768 # DEPENDENCYPART_SIBL
(28,29),(28,37),0.0189925 # DEPENDENCYPART_SIBL
(28,30),(28,31),0.0797333 # DEPENDENCYPART_SIBL
(28,30),(28,32),0.0965009 # DEPENDENCYPART_SIBL
(28,30),(28,33),0.105442 # DEPENDENCYPART_SIBL
(28,30),(28,34),0.178369 # DEPENDENCYPART_SIBL
(28,30),(28,35),0.0833473 # DEPENDENCYPART_SIBL
(28,30),(28,36),0.147284 # DEPENDENCYPART_SIBL
(28,30),(28,37),0.0329505 # DEPENDENCYPART_SIBL
(28,31),(28,32),0.0274005 # DEPENDENCYPART_SIBL
(28,31),(28,33),-0.126828 # DEPENDENCYPART_SIBL
(28,31),(28,34),0.067818 # DEPENDENCYPART_SIBL
(28,31),(28,35),-0.0608988 # DEPENDENCYPART_SIBL
(28,31),(28,36),0.00938644 # DEPENDENCYPART_SIBL
(28,31),(28,37),0.00559145 # DEPENDENCYPART_SIBL
(28,32),(28,33),0.0353491 # DEPENDENCYPART_SIBL
(28,32),(28,34),0.0990912 # DEPENDENCYPART_SIBL
(28,32),(28,35),-0.00634146 # DEPENDENCYPART_SIBL
(28,32),(28,36),0.00637219 # DEPENDENCYPART_SIBL
(28,32),(28,37),-0.0268323 # DEPENDENCYPART_SIBL
(28,33),(28,34),0.057129 # DEPENDENCYPART_SIBL
(28,33),(28,35),-0.0575655 # DEPENDENCYPART_SIBL
(28,33),(28,36),0.00584423 # DEPENDENCYPART_SIBL
(28,33),(28,37),0.0265022 # DEPENDENCYPART_SIBL
(28,34),(28,35),0.20724 # DEPENDENCYPART_SIBL
(28,34),(28,36),0.982049 # DEPENDENCYPART_SIBL
(28,34),(28,37),0.0947846 # DEPENDENCYPART_SIBL
(28,35),(28,36),-0.000546584 # DEPENDENCYPART_SIBL
