sentence,n,depth,max degree,deg0,deg1,deg2,deg3,deg4,deg5,deg6,deg7,deg8,deg > 9
8072,29,7,9,17,5,5,0,1,0,0,0,0,1
8073,25,11,4,12,6,4,2,1,0,0,0,0,0
8074,41,12,7,23,6,8,2,0,1,0,1,0,0
8075,89,15,9,33,39,11,3,1,1,0,0,0,1
8076,9,5,4,5,2,1,0,1,0,0,0,0,0
8077,14,5,3,8,1,3,2,0,0,0,0,0,0
8078,7,4,3,4,1,1,1,0,0,0,0,0,0
8079,19,10,5,10,4,3,1,0,1,0,0,0,0
8080,13,6,3,7,1,4,1,0,0,0,0,0,0
8081,30,7,7,16,6,5,2,0,0,0,1,0,0
8082,38,12,4,19,9,3,6,1,0,0,0,0,0
8083,22,7,3,8,8,5,1,0,0,0,0,0,0
8084,28,6,5,15,6,3,2,1,1,0,0,0,0
8085,12,4,5,8,1,1,1,0,1,0,0,0,0
8086,32,11,5,14,10,5,2,0,1,0,0,0,0
8087,28,11,4,14,6,4,3,1,0,0,0,0,0
8088,34,9,6,18,7,6,1,0,1,1,0,0,0
8089,16,4,8,10,4,0,1,0,0,0,0,1,0
8090,21,10,5,12,4,1,3,0,1,0,0,0,0
8091,48,9,7,30,9,1,1,4,2,0,1,0,0
8092,19,9,6,10,5,2,1,0,0,1,0,0,0
8093,9,4,4,5,2,1,0,1,0,0,0,0,0
8094,23,9,5,13,4,3,1,1,1,0,0,0,0
8095,29,9,4,15,6,4,2,2,0,0,0,0,0
8096,29,6,8,17,6,2,2,1,0,0,0,1,0
8097,12,7,3,6,3,1,2,0,0,0,0,0,0
8098,12,6,3,5,5,0,2,0,0,0,0,0,0
8099,33,14,5,16,10,2,3,1,1,0,0,0,0
8100,20,7,7,10,6,3,0,0,0,0,1,0,0
8101,16,5,3,8,4,1,3,0,0,0,0,0,0
8102,41,11,5,22,6,9,2,0,2,0,0,0,0
8103,26,11,4,12,7,4,2,1,0,0,0,0,0
8104,22,6,5,12,5,1,3,0,1,0,0,0,0
8105,43,11,6,19,15,4,3,1,0,1,0,0,0
8106,23,9,6,12,6,2,2,0,0,1,0,0,0
8107,15,6,4,7,5,1,1,1,0,0,0,0,0
8108,19,7,6,9,6,3,0,0,0,1,0,0,0
8109,12,7,3,5,4,2,1,0,0,0,0,0,0
8110,15,7,4,7,5,1,1,1,0,0,0,0,0
8111,33,12,4,13,11,7,1,1,0,0,0,0,0
8112,32,12,5,14,13,1,2,0,2,0,0,0,0
8113,31,6,7,18,4,6,1,1,0,0,1,0,0
8114,23,6,6,12,7,2,0,0,1,1,0,0,0
8115,9,3,5,6,1,1,0,0,1,0,0,0,0
8116,26,7,5,14,7,2,0,1,2,0,0,0,0
8117,13,4,5,7,3,2,0,0,1,0,0,0,0
8118,21,6,5,10,6,3,1,0,1,0,0,0,0
8119,10,5,4,5,3,1,0,1,0,0,0,0,0
8120,25,7,5,15,3,3,2,1,1,0,0,0,0
8121,15,6,4,6,6,2,0,1,0,0,0,0,0
8122,32,8,7,14,13,2,1,1,0,0,1,0,0
8123,28,9,6,16,6,2,2,0,1,1,0,0,0
8124,25,7,5,11,9,3,0,1,1,0,0,0,0
8125,32,11,5,12,14,3,2,0,1,0,0,0,0
8126,23,9,4,12,6,1,2,2,0,0,0,0,0
8127,29,10,4,14,7,4,3,1,0,0,0,0,0
8128,24,9,5,10,10,1,2,0,1,0,0,0,0
8129,39,11,7,19,12,5,1,0,0,1,1,0,0
8130,4,2,3,3,0,0,1,0,0,0,0,0,0
8131,30,8,5,16,6,3,4,0,1,0,0,0,0
8132,44,12,7,22,14,1,4,2,0,0,1,0,0
8133,19,6,4,10,4,2,2,1,0,0,0,0,0
8134,20,6,6,10,6,2,1,0,0,1,0,0,0
8135,25,11,4,11,7,5,1,1,0,0,0,0,0
8136,41,11,5,21,11,4,1,2,2,0,0,0,0
8137,19,7,3,9,5,2,3,0,0,0,0,0,0
8138,9,6,3,3,5,0,1,0,0,0,0,0,0
8139,31,6,4,16,7,4,1,3,0,0,0,0,0
8140,9,4,4,4,4,0,0,1,0,0,0,0,0
8141,24,7,7,12,7,3,1,0,0,0,1,0,0
8142,12,5,3,7,2,0,3,0,0,0,0,0,0
8143,25,7,7,11,10,2,1,0,0,0,1,0,0
8144,24,7,8,11,10,1,1,0,0,0,0,1,0
8145,31,9,3,16,6,3,6,0,0,0,0,0,0
8146,31,9,5,14,10,3,3,0,1,0,0,0,0
8147,35,11,5,17,9,5,2,1,1,0,0,0,0
8148,24,6,9,15,5,1,1,1,0,0,0,0,1
8149,18,6,5,10,4,1,2,0,1,0,0,0,0
8150,9,5,3,4,3,1,1,0,0,0,0,0,0
8151,23,11,4,10,8,2,2,1,0,0,0,0,0
8152,26,10,4,13,5,5,2,1,0,0,0,0,0
8153,47,11,6,24,11,8,0,2,1,1,0,0,0
8154,31,9,5,17,6,4,2,0,2,0,0,0,0
8155,17,6,6,9,5,1,1,0,0,1,0,0,0
8156,19,8,5,9,6,2,1,0,1,0,0,0,0
8157,23,10,6,12,5,4,1,0,0,1,0,0,0
8158,14,7,3,5,6,2,1,0,0,0,0,0,0
8159,20,6,5,9,7,2,1,0,1,0,0,0,0
8160,27,9,5,13,8,3,1,1,1,0,0,0,0
8161,37,6,7,20,8,4,3,1,0,0,1,0,0
8162,34,10,6,18,7,6,0,2,0,1,0,0,0
8163,25,11,4,10,8,6,0,1,0,0,0,0,0
8164,28,10,5,11,13,1,1,1,1,0,0,0,0
8165,23,11,4,12,4,4,2,1,0,0,0,0,0
8166,13,6,6,8,2,2,0,0,0,1,0,0,0
8167,9,5,5,5,3,0,0,0,1,0,0,0,0
8168,13,5,5,7,3,2,0,0,1,0,0,0,0
8169,17,7,4,9,3,3,1,1,0,0,0,0,0
8170,11,3,5,6,3,1,0,0,1,0,0,0,0
8171,33,9,8,14,13,4,1,0,0,0,0,1,0
8172,13,5,4,7,3,1,1,1,0,0,0,0,0
8173,25,13,3,8,12,3,2,0,0,0,0,0,0
8174,36,9,5,19,7,4,5,0,1,0,0,0,0
8175,10,5,4,5,3,1,0,1,0,0,0,0,0
8176,17,11,3,6,7,3,1,0,0,0,0,0,0
8177,16,6,4,7,6,1,1,1,0,0,0,0,0
8178,25,10,4,12,7,2,3,1,0,0,0,0,0
8179,22,9,3,9,8,2,3,0,0,0,0,0,0
8180,40,10,5,22,8,3,4,2,1,0,0,0,0
8181,27,11,4,13,6,5,2,1,0,0,0,0,0
8182,28,9,4,13,8,3,3,1,0,0,0,0,0
8183,45,13,5,24,9,6,3,1,2,0,0,0,0
8184,16,5,4,9,4,0,1,2,0,0,0,0,0
8185,26,12,4,12,7,4,2,1,0,0,0,0,0
8186,26,7,6,16,5,1,1,1,1,1,0,0,0
8187,9,6,3,4,3,1,1,0,0,0,0,0,0
8188,37,14,3,13,16,4,4,0,0,0,0,0,0
8189,22,9,4,8,10,2,1,1,0,0,0,0,0
8190,29,8,5,11,11,6,0,0,1,0,0,0,0
8191,17,7,5,10,3,1,2,0,1,0,0,0,0
8192,39,9,6,16,14,6,2,0,0,1,0,0,0
8193,26,8,7,13,7,4,1,0,0,0,1,0,0
8194,33,17,4,13,13,3,3,1,0,0,0,0,0
8195,10,4,3,5,2,2,1,0,0,0,0,0,0
8196,18,9,4,8,6,2,1,1,0,0,0,0,0
8197,20,6,4,10,6,0,3,1,0,0,0,0,0
8198,20,5,7,10,7,1,1,0,0,0,1,0,0
8199,28,11,4,14,7,3,2,2,0,0,0,0,0
8200,17,8,3,8,4,3,2,0,0,0,0,0,0
8201,28,9,5,14,7,5,0,0,2,0,0,0,0
8202,19,7,4,9,5,3,1,1,0,0,0,0,0
8203,38,12,6,18,11,5,2,1,0,1,0,0,0
8204,24,9,6,12,8,1,1,1,0,1,0,0,0
8205,13,4,6,7,4,1,0,0,0,1,0,0,0
8206,12,5,5,6,4,1,0,0,1,0,0,0,0
8207,21,5,6,12,4,3,0,1,0,1,0,0,0
8208,9,3,4,7,0,0,0,2,0,0,0,0,0
8209,32,6,9,18,6,6,0,1,0,0,0,0,1
8210,20,8,3,8,6,5,1,0,0,0,0,0,0
8211,11,4,5,6,3,1,0,0,1,0,0,0,0
8212,34,8,7,16,12,2,2,1,0,0,1,0,0
8213,42,13,5,20,14,1,4,2,1,0,0,0,0
8214,23,9,4,12,5,3,1,2,0,0,0,0,0
8215,45,10,6,21,14,6,1,1,1,1,0,0,0
8216,26,8,4,10,11,2,2,1,0,0,0,0,0
8217,33,12,4,12,14,4,2,1,0,0,0,0,0
8218,26,9,5,10,11,3,1,0,1,0,0,0,0
8219,27,11,4,13,8,2,2,2,0,0,0,0,0
8220,27,8,4,12,9,3,1,2,0,0,0,0,0
8221,35,12,6,17,10,5,1,0,1,1,0,0,0
8222,26,8,6,14,5,4,2,0,0,1,0,0,0
8223,26,10,6,14,5,4,2,0,0,1,0,0,0
8224,30,15,4,14,6,8,1,1,0,0,0,0,0
8225,9,5,4,4,4,0,0,1,0,0,0,0,0
8226,48,15,5,23,10,11,2,1,1,0,0,0,0
8227,41,12,6,22,7,8,1,2,0,1,0,0,0
8228,75,16,6,38,17,12,3,2,2,1,0,0,0
8229,35,10,4,16,9,6,3,1,0,0,0,0,0
8230,23,8,5,12,6,1,3,0,1,0,0,0,0
8231,22,10,4,6,13,2,0,1,0,0,0,0,0
8232,23,7,5,10,8,3,1,0,1,0,0,0,0
8233,3,2,2,2,0,1,0,0,0,0,0,0,0
8234,30,12,5,13,9,6,1,0,1,0,0,0,0
8235,19,6,5,10,5,1,2,0,1,0,0,0,0
8236,35,14,6,17,10,5,1,0,1,1,0,0,0
8237,23,13,4,10,8,2,2,1,0,0,0,0,0
8238,10,4,5,5,4,0,0,0,1,0,0,0,0
8239,15,5,3,7,4,2,2,0,0,0,0,0,0
8240,16,6,3,9,2,2,3,0,0,0,0,0,0
8241,34,10,6,19,6,5,1,2,0,1,0,0,0
8242,21,11,3,8,8,3,2,0,0,0,0,0,0
8243,30,10,5,16,6,4,2,1,1,0,0,0,0
8244,43,8,5,25,6,5,3,3,1,0,0,0,0
8245,43,10,4,20,12,6,2,3,0,0,0,0,0
8246,29,6,7,13,9,6,0,0,0,0,1,0,0
8247,22,9,4,9,8,3,1,1,0,0,0,0,0
8248,32,12,4,16,6,6,3,1,0,0,0,0,0
8249,16,5,5,9,2,4,0,0,1,0,0,0,0
8250,15,5,4,8,3,2,1,1,0,0,0,0,0
8251,45,11,5,22,12,4,5,1,1,0,0,0,0
8252,39,11,5,18,14,2,2,1,2,0,0,0,0
8253,37,10,5,19,9,3,4,1,1,0,0,0,0
8254,26,11,3,9,11,4,2,0,0,0,0,0,0
8255,28,11,7,15,7,3,1,1,0,0,1,0,0
8256,35,16,4,12,15,6,1,1,0,0,0,0,0
8257,19,8,5,9,7,1,0,1,1,0,0,0,0
8258,16,7,5,7,6,2,0,0,1,0,0,0,0
8259,15,7,4,7,4,3,0,1,0,0,0,0,0
8260,8,4,3,4,2,1,1,0,0,0,0,0,0
8261,19,10,3,7,7,4,1,0,0,0,0,0,0
8262,13,5,6,9,1,1,1,0,0,1,0,0,0
8263,11,5,4,4,6,0,0,1,0,0,0,0,0
8264,6,3,4,4,1,0,0,1,0,0,0,0,0
8265,42,10,5,17,16,6,1,0,2,0,0,0,0
8266,18,7,5,9,5,2,1,0,1,0,0,0,0
8267,22,8,3,9,8,2,3,0,0,0,0,0,0
8268,50,15,4,24,13,6,4,3,0,0,0,0,0
8269,34,12,7,19,7,4,2,0,1,0,1,0,0
8270,9,4,3,5,1,2,1,0,0,0,0,0,0
8271,30,13,5,12,10,7,0,0,1,0,0,0,0
8272,17,11,3,6,8,1,2,0,0,0,0,0,0
8273,25,11,4,9,10,5,0,1,0,0,0,0,0
8274,16,8,4,7,5,3,0,1,0,0,0,0,0
8275,33,11,5,18,6,4,3,1,1,0,0,0,0
8276,32,10,6,18,6,4,2,0,1,1,0,0,0
8277,42,11,7,17,16,6,2,0,0,0,1,0,0
8278,26,10,4,10,11,3,0,2,0,0,0,0,0
8279,45,17,5,21,15,1,6,1,1,0,0,0,0
8280,40,10,8,20,12,4,1,2,0,0,0,1,0
8281,25,10,4,10,10,2,2,1,0,0,0,0,0
8282,29,11,4,14,6,6,2,1,0,0,0,0,0
8283,33,13,4,16,8,5,2,2,0,0,0,0,0
8284,21,9,7,10,7,3,0,0,0,0,1,0,0
8285,61,15,6,26,23,4,5,2,0,1,0,0,0
8286,12,6,5,5,6,0,0,0,1,0,0,0,0
8287,26,12,6,11,10,3,1,0,0,1,0,0,0
8288,16,6,4,8,4,2,1,1,0,0,0,0,0
8289,18,8,4,9,5,1,2,1,0,0,0,0,0
8290,20,8,3,10,4,3,3,0,0,0,0,0,0
8291,58,11,6,29,16,7,3,0,0,3,0,0,0
8292,27,8,4,15,4,3,4,1,0,0,0,0,0
8293,16,7,3,7,4,4,1,0,0,0,0,0,0
8294,29,9,6,16,5,5,1,1,0,1,0,0,0
8295,50,11,7,22,17,5,5,0,0,0,1,0,0
8296,25,10,4,11,7,5,1,1,0,0,0,0,0
8297,15,6,3,8,2,3,2,0,0,0,0,0,0
8298,10,3,5,8,0,0,0,1,1,0,0,0,0
8299,6,4,3,3,2,0,1,0,0,0,0,0,0
8300,20,7,4,11,4,1,3,1,0,0,0,0,0
8301,31,13,6,15,9,3,3,0,0,1,0,0,0
8302,24,6,7,14,6,2,0,0,0,1,1,0,0
8303,11,5,3,6,2,1,2,0,0,0,0,0,0
8304,23,6,7,12,6,3,1,0,0,0,1,0,0
8305,9,5,3,4,3,1,1,0,0,0,0,0,0
8306,25,8,5,15,3,2,4,0,1,0,0,0,0
8307,27,8,4,13,7,4,1,2,0,0,0,0,0
8308,29,7,5,14,7,5,2,0,1,0,0,0,0
8309,34,9,8,17,8,7,1,0,0,0,0,1,0
8310,6,4,3,3,2,0,1,0,0,0,0,0,0
8311,7,4,3,4,1,1,1,0,0,0,0,0,0
8312,17,6,5,8,6,1,1,0,1,0,0,0,0
8313,30,10,4,14,8,5,1,2,0,0,0,0,0
8314,34,10,4,17,8,4,3,2,0,0,0,0,0
8315,32,11,5,11,14,6,0,0,1,0,0,0,0
8316,12,5,3,5,4,2,1,0,0,0,0,0,0
8317,44,14,8,23,13,3,2,0,2,0,0,1,0
8318,31,9,5,13,13,2,1,0,2,0,0,0,0
8319,21,9,3,9,7,2,3,0,0,0,0,0,0
8320,30,9,5,14,9,4,1,1,1,0,0,0,0
8321,28,10,3,16,3,3,6,0,0,0,0,0,0
8322,21,8,4,11,4,3,2,1,0,0,0,0,0
8323,13,6,4,4,8,0,0,1,0,0,0,0,0
8324,7,3,3,4,1,1,1,0,0,0,0,0,0
8325,25,8,3,11,8,2,4,0,0,0,0,0,0
8326,30,13,5,15,9,2,1,2,1,0,0,0,0
8327,20,9,4,8,8,2,1,1,0,0,0,0,0
8328,21,5,6,13,2,3,2,0,0,1,0,0,0
8329,27,11,4,11,9,5,1,1,0,0,0,0,0
8330,27,16,3,9,12,4,2,0,0,0,0,0,0
8331,38,10,3,15,14,4,5,0,0,0,0,0,0
8332,31,8,6,19,4,2,4,1,0,1,0,0,0
8333,30,10,4,14,9,2,4,1,0,0,0,0,0
8334,31,9,6,13,12,4,0,1,0,1,0,0,0
8335,12,6,3,5,5,0,2,0,0,0,0,0,0
8336,34,17,4,14,13,3,2,2,0,0,0,0,0
8337,27,8,5,13,8,3,1,1,1,0,0,0,0
8338,30,5,8,17,4,7,1,0,0,0,0,1,0
8339,14,6,5,8,2,3,0,0,1,0,0,0,0
8340,20,9,5,9,7,2,1,0,1,0,0,0,0
8341,32,14,4,16,8,3,3,2,0,0,0,0,0
8342,18,8,5,9,5,2,1,0,1,0,0,0,0
8343,31,9,6,15,10,3,0,2,0,1,0,0,0
8344,53,15,7,31,8,6,4,2,1,0,1,0,0
8345,10,5,3,6,1,1,2,0,0,0,0,0,0
8346,31,10,6,15,9,3,3,0,0,1,0,0,0
8347,27,11,5,10,12,3,1,0,1,0,0,0,0
8348,46,14,5,21,12,9,2,1,1,0,0,0,0
8349,32,13,4,12,13,4,2,1,0,0,0,0,0
8350,27,7,4,13,5,7,1,1,0,0,0,0,0
8351,38,11,6,22,7,2,5,0,1,1,0,0,0
8352,25,6,6,15,4,3,1,0,1,1,0,0,0
8353,19,6,7,12,3,1,2,0,0,0,1,0,0
8354,44,7,7,27,6,2,7,0,1,0,1,0,0
8355,21,7,4,10,6,2,2,1,0,0,0,0,0
8356,20,7,4,11,4,2,1,2,0,0,0,0,0
8357,19,7,5,9,6,2,1,0,1,0,0,0,0
8358,21,8,3,10,4,5,2,0,0,0,0,0,0
8359,36,11,10,19,11,3,1,0,1,0,0,0,1
8360,31,15,4,13,9,7,1,1,0,0,0,0,0
8361,13,7,3,6,3,3,1,0,0,0,0,0,0
8362,28,16,4,11,11,4,0,2,0,0,0,0,0
8363,35,13,3,12,16,3,4,0,0,0,0,0,0
8364,37,10,4,17,10,6,2,2,0,0,0,0,0
8365,31,10,7,12,13,5,0,0,0,0,1,0,0
8366,37,10,5,20,9,2,2,3,1,0,0,0,0
8367,20,12,3,8,6,5,1,0,0,0,0,0,0
8368,30,8,6,20,3,1,2,3,0,1,0,0,0
8369,13,6,5,8,1,3,0,0,1,0,0,0,0
8370,26,9,6,14,5,4,2,0,0,1,0,0,0
8371,12,4,6,7,3,1,0,0,0,1,0,0,0
8372,8,3,6,6,1,0,0,0,0,1,0,0,0
8373,15,5,7,9,3,2,0,0,0,0,1,0,0
8374,39,8,6,23,8,1,2,4,0,1,0,0,0
8375,21,7,5,12,5,1,1,0,2,0,0,0,0
8376,16,8,3,6,7,1,2,0,0,0,0,0,0
8377,26,7,4,11,9,3,2,1,0,0,0,0,0
8378,11,5,5,6,3,1,0,0,1,0,0,0,0
8379,33,9,4,15,10,4,2,2,0,0,0,0,0
8380,25,9,3,10,7,7,1,0,0,0,0,0,0
8381,38,11,5,17,11,6,3,0,1,0,0,0,0
8382,30,9,5,17,5,3,3,1,1,0,0,0,0
8383,21,6,6,14,1,3,1,1,0,1,0,0,0
8384,29,10,6,11,14,2,0,1,0,1,0,0,0
8385,54,14,4,28,9,10,4,3,0,0,0,0,0
8386,43,10,4,19,13,7,1,3,0,0,0,0,0
8387,29,9,5,13,11,2,0,2,1,0,0,0,0
8388,26,7,4,13,8,1,1,3,0,0,0,0,0
8389,20,7,4,10,4,4,1,1,0,0,0,0,0
8390,17,5,4,8,5,2,1,1,0,0,0,0,0
8391,30,8,5,14,9,4,1,1,1,0,0,0,0
8392,3,2,2,2,0,1,0,0,0,0,0,0,0
8393,3,2,2,2,0,1,0,0,0,0,0,0,0
8394,3,2,2,2,0,1,0,0,0,0,0,0,0
8395,3,2,2,2,0,1,0,0,0,0,0,0,0
8396,13,4,7,9,2,0,1,0,0,0,1,0,0
8397,24,9,4,12,5,4,2,1,0,0,0,0,0
8398,27,8,6,16,6,0,3,0,1,1,0,0,0
8399,8,3,5,6,0,1,0,0,1,0,0,0,0
8400,14,7,4,7,5,0,0,2,0,0,0,0,0
8401,17,10,3,7,5,4,1,0,0,0,0,0,0
8402,26,8,9,16,5,2,1,1,0,0,0,0,1
8403,13,4,5,8,1,3,0,0,1,0,0,0,0
8404,12,6,3,4,6,1,1,0,0,0,0,0,0
8405,20,7,8,11,5,3,0,0,0,0,0,1,0
8406,20,8,4,9,7,1,2,1,0,0,0,0,0
8407,40,8,7,23,7,5,3,0,0,1,1,0,0
8408,9,5,5,5,3,0,0,0,1,0,0,0,0
8409,25,6,5,13,6,2,3,0,1,0,0,0,0
8410,20,6,7,13,4,0,1,0,1,0,1,0,0
8411,35,11,4,16,10,5,2,2,0,0,0,0,0
8412,18,5,7,10,5,1,1,0,0,0,1,0,0
8413,27,7,6,14,7,2,3,0,0,1,0,0,0
8414,21,5,7,15,1,1,2,1,0,0,1,0,0
8415,33,9,6,15,11,3,3,0,0,1,0,0,0
8416,13,8,3,5,6,0,2,0,0,0,0,0,0
8417,39,9,7,20,9,6,2,1,0,0,1,0,0
8418,17,6,6,10,5,0,0,0,1,1,0,0,0
8419,15,4,6,9,3,1,1,0,0,1,0,0,0
8420,21,9,3,8,9,1,3,0,0,0,0,0,0
8421,18,8,4,10,3,3,0,2,0,0,0,0,0
8422,17,7,5,7,7,2,0,0,1,0,0,0,0
8423,35,10,5,15,12,5,1,1,1,0,0,0,0
8424,35,14,4,17,9,4,3,2,0,0,0,0,0
8425,8,4,3,5,1,0,2,0,0,0,0,0,0
8426,25,10,5,11,8,4,1,0,1,0,0,0,0
8427,22,10,4,10,6,4,1,1,0,0,0,0,0
8428,29,11,4,12,11,3,1,2,0,0,0,0,0
8429,19,8,5,8,7,3,0,0,1,0,0,0,0
8430,11,3,6,6,4,0,0,0,0,1,0,0,0
8431,21,7,5,11,4,4,1,0,1,0,0,0,0
8432,18,5,5,11,3,1,1,1,1,0,0,0,0
8433,23,6,6,10,9,2,1,0,0,1,0,0,0
8434,31,8,7,19,4,5,1,0,0,1,1,0,0
8435,28,8,5,11,11,4,1,0,1,0,0,0,0
8436,28,10,6,17,5,2,1,1,1,1,0,0,0
8437,26,9,5,12,8,3,2,0,1,0,0,0,0
8438,21,7,6,11,6,1,2,0,0,1,0,0,0
8439,19,6,8,10,7,0,1,0,0,0,0,1,0
8440,30,10,5,13,11,2,3,0,1,0,0,0,0
8441,26,10,7,13,8,2,2,0,0,0,1,0,0
8442,26,7,8,13,9,2,0,1,0,0,0,1,0
8443,38,9,5,18,11,4,3,1,1,0,0,0,0
8444,24,9,5,11,9,1,1,1,1,0,0,0,0
8445,20,7,6,11,5,1,2,0,0,1,0,0,0
8446,9,3,6,6,2,0,0,0,0,1,0,0,0
8447,48,10,8,23,15,5,2,2,0,0,0,1,0
8448,16,7,4,9,4,0,1,2,0,0,0,0,0
8449,20,7,5,10,6,1,2,0,1,0,0,0,0
8450,18,5,4,10,3,2,2,1,0,0,0,0,0
8451,26,7,7,13,8,2,2,0,0,0,1,0,0
8452,27,7,6,17,5,1,0,2,1,1,0,0,0
8453,27,9,3,11,9,4,3,0,0,0,0,0,0
8454,31,10,4,16,6,5,2,2,0,0,0,0,0
8455,16,5,7,9,4,2,0,0,0,0,1,0,0
8456,24,9,7,11,9,2,1,0,0,0,1,0,0
8457,14,5,6,7,5,1,0,0,0,1,0,0,0
8458,21,5,7,11,6,2,1,0,0,0,1,0,0
8459,15,6,6,8,4,2,0,0,0,1,0,0,0
8460,19,8,5,10,5,2,0,1,1,0,0,0,0
8461,18,6,6,9,5,3,0,0,0,1,0,0,0
8462,54,14,6,28,12,8,2,2,1,1,0,0,0
8463,10,5,3,5,2,2,1,0,0,0,0,0,0
8464,21,8,4,10,6,2,2,1,0,0,0,0,0
8465,8,4,3,4,2,1,1,0,0,0,0,0,0
8466,41,13,5,23,7,5,2,3,1,0,0,0,0
8467,43,14,6,20,13,5,3,1,0,1,0,0,0
8468,32,14,4,15,9,5,0,3,0,0,0,0,0
8469,19,6,4,10,4,2,2,1,0,0,0,0,0
8470,23,8,4,9,10,1,2,1,0,0,0,0,0
8471,24,8,4,10,9,2,2,1,0,0,0,0,0
8472,24,8,6,12,7,2,2,0,0,1,0,0,0
8473,26,6,4,14,4,4,3,1,0,0,0,0,0
8474,27,11,5,11,10,4,1,0,1,0,0,0,0
8475,26,10,6,13,9,1,0,2,0,1,0,0,0
8476,13,8,3,4,7,1,1,0,0,0,0,0,0
8477,9,5,4,5,2,1,0,1,0,0,0,0,0
8478,30,9,6,16,7,4,1,0,1,1,0,0,0
8479,14,8,4,7,3,3,0,1,0,0,0,0,0
8480,43,11,5,21,12,4,3,2,1,0,0,0,0
8481,25,10,4,12,6,5,0,2,0,0,0,0,0
8482,43,12,6,21,14,3,1,2,1,1,0,0,0
8483,22,6,4,12,4,2,3,1,0,0,0,0,0
8484,28,7,7,14,8,3,2,0,0,0,1,0,0
8485,10,4,3,5,3,0,2,0,0,0,0,0,0
8486,32,9,7,17,9,1,3,1,0,0,1,0,0
8487,32,9,4,18,5,4,2,3,0,0,0,0,0
8488,21,7,4,9,7,3,1,1,0,0,0,0,0
8489,22,5,6,15,3,0,1,1,1,1,0,0,0
8490,25,9,5,11,9,2,2,0,1,0,0,0,0
8491,29,12,5,12,11,4,0,1,1,0,0,0,0
8492,29,10,6,14,10,2,0,2,0,1,0,0,0
8493,43,18,3,16,16,7,4,0,0,0,0,0,0
8494,18,5,5,11,2,2,2,0,1,0,0,0,0
8495,26,10,3,9,11,4,2,0,0,0,0,0,0
8496,19,7,4,10,4,2,2,1,0,0,0,0,0
8497,31,12,5,14,10,3,3,0,1,0,0,0,0
8498,33,13,3,15,8,6,4,0,0,0,0,0,0
8499,28,8,7,18,4,3,0,1,0,1,1,0,0
8500,18,6,8,10,5,2,0,0,0,0,0,1,0
8501,12,6,4,6,3,2,0,1,0,0,0,0,0
8502,28,10,5,15,7,2,1,2,1,0,0,0,0
8503,39,10,5,20,11,3,1,2,2,0,0,0,0
8504,19,6,6,11,4,1,2,0,0,1,0,0,0
8505,8,3,6,6,1,0,0,0,0,1,0,0,0
8506,9,3,4,7,0,0,0,2,0,0,0,0,0
8507,5,2,4,4,0,0,0,1,0,0,0,0,0
8508,6,2,5,5,0,0,0,0,1,0,0,0,0
8509,6,4,3,3,2,0,1,0,0,0,0,0,0
8510,8,4,4,4,3,0,0,1,0,0,0,0,0
8511,2,2,1,1,1,0,0,0,0,0,0,0,0
8512,3,2,2,2,0,1,0,0,0,0,0,0,0
8513,10,4,4,7,0,1,1,1,0,0,0,0,0
8514,4,2,3,3,0,0,1,0,0,0,0,0,0
8515,15,5,5,10,1,1,2,0,1,0,0,0,0
8516,5,2,4,4,0,0,0,1,0,0,0,0,0
8517,9,5,4,5,2,1,0,1,0,0,0,0,0
8518,26,10,5,14,7,1,2,0,2,0,0,0,0
8519,31,10,4,15,9,2,3,2,0,0,0,0,0
8520,33,10,5,16,10,2,3,1,1,0,0,0,0
8521,9,4,3,5,1,2,1,0,0,0,0,0,0
8522,42,19,5,20,12,4,4,1,1,0,0,0,0
8523,22,9,6,12,7,1,0,0,0,2,0,0,0
8524,23,11,5,10,10,0,1,1,1,0,0,0,0
8525,21,8,5,13,4,1,0,1,2,0,0,0,0
8526,12,4,7,7,4,0,0,0,0,0,1,0,0
8527,16,9,3,7,5,2,2,0,0,0,0,0,0
8528,32,8,6,18,7,4,0,0,2,1,0,0,0
8529,37,7,6,19,9,5,2,0,1,1,0,0,0
8530,17,7,3,9,4,0,4,0,0,0,0,0,0
8531,35,15,6,15,15,1,2,0,1,1,0,0,0
8532,22,10,5,12,5,2,1,1,1,0,0,0,0
8533,10,5,3,5,3,0,2,0,0,0,0,0,0
8534,52,11,7,28,11,7,2,2,1,0,1,0,0
8535,20,8,5,10,6,2,0,1,1,0,0,0,0
8536,7,3,5,5,1,0,0,0,1,0,0,0,0
8537,41,11,9,23,10,3,2,1,1,0,0,0,1
8538,5,3,3,3,1,0,1,0,0,0,0,0,0
8539,9,5,4,5,2,1,0,1,0,0,0,0,0
8540,23,8,7,14,5,0,2,1,0,0,1,0,0
8541,17,6,6,8,6,2,0,0,0,1,0,0,0
8542,47,8,7,25,12,4,3,0,2,0,1,0,0
8543,8,5,3,3,4,0,1,0,0,0,0,0,0
8544,39,15,7,23,8,3,2,0,1,1,1,0,0
8545,44,11,8,25,9,3,4,2,0,0,0,1,0
8546,37,13,6,20,7,6,2,0,1,1,0,0,0
8547,11,8,4,4,6,0,0,1,0,0,0,0,0
8548,44,8,9,25,10,5,0,1,2,0,0,0,1
8549,14,7,4,7,4,1,1,1,0,0,0,0,0
8550,37,10,6,18,11,4,2,0,1,1,0,0,0
8551,12,6,3,6,3,1,2,0,0,0,0,0,0
