# _root_ İş Güvencesi , İş Kanunu ile birlikte _ ele_alınsın , SSK primleri _ _ düşürülsün .
#goldHeads=2,9,0,5,6,7,9,9,10,15,12,15,14,15,16,0,
#predictedHeads=2,9,0,5,6,9,9,9,10,15,12,15,14,15,16,0,
(14,5),(5,4),-0.154724 # DEPENDENCYPART_GRANDPAR
(14,5),(5,6),-0.758443 # DEPENDENCYPART_GRANDPAR
(14,5),(5,7),-0.296799 # DEPENDENCYPART_GRANDPAR
(14,5),(5,8),-0.26408 # DEPENDENCYPART_GRANDPAR
(14,5),(5,11),-0.101731 # DEPENDENCYPART_GRANDPAR
(14,5),(5,15),-0.142452 # DEPENDENCYPART_GRANDPAR
(14,6),(6,1),-0.175174 # DEPENDENCYPART_GRANDPAR
(14,6),(6,2),0.0105472 # DEPENDENCYPART_GRANDPAR
(14,6),(6,3),-0.148788 # DEPENDENCYPART_GRANDPAR
(14,6),(6,4),-0.0309739 # DEPENDENCYPART_GRANDPAR
(14,6),(6,5),0.121198 # DEPENDENCYPART_GRANDPAR
(14,6),(6,7),-0.270707 # DEPENDENCYPART_GRANDPAR
(14,7),(7,1),-0.284037 # DEPENDENCYPART_GRANDPAR
(14,7),(7,2),-0.0983166 # DEPENDENCYPART_GRANDPAR
(14,7),(7,3),-0.238522 # DEPENDENCYPART_GRANDPAR
(14,7),(7,4),-0.139838 # DEPENDENCYPART_GRANDPAR
(14,7),(7,5),0.0123344 # DEPENDENCYPART_GRANDPAR
(14,7),(7,6),-0.561702 # DEPENDENCYPART_GRANDPAR
(14,7),(7,11),-0.127241 # DEPENDENCYPART_GRANDPAR
(14,8),(8,1),-0.442126 # DEPENDENCYPART_GRANDPAR
(14,8),(8,2),-0.246298 # DEPENDENCYPART_GRANDPAR
(14,8),(8,3),-0.195333 # DEPENDENCYPART_GRANDPAR
(14,8),(8,4),-0.297926 # DEPENDENCYPART_GRANDPAR
(14,8),(8,5),-0.133125 # DEPENDENCYPART_GRANDPAR
(14,8),(8,6),-0.728559 # DEPENDENCYPART_GRANDPAR
(14,8),(8,7),-0.389131 # DEPENDENCYPART_GRANDPAR
(14,8),(8,9),-0.406982 # DEPENDENCYPART_GRANDPAR
(14,8),(8,10),-0.373065 # DEPENDENCYPART_GRANDPAR
(14,8),(8,11),-0.347122 # DEPENDENCYPART_GRANDPAR
(14,8),(8,12),-0.490578 # DEPENDENCYPART_GRANDPAR
(14,8),(8,13),-0.258031 # DEPENDENCYPART_GRANDPAR
(14,8),(8,14),-0.282423 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,8),(8,15),-0.0308481 # DEPENDENCYPART_GRANDPAR
(14,8),(8,16),-0.143963 # DEPENDENCYPART_GRANDPAR
(14,9),(9,1),-0.348348 # DEPENDENCYPART_GRANDPAR
(14,9),(9,2),-0.156155 # DEPENDENCYPART_GRANDPAR
(14,9),(9,3),-0.35372 # DEPENDENCYPART_GRANDPAR
(14,9),(9,4),-0.204148 # DEPENDENCYPART_GRANDPAR
(14,9),(9,5),-0.0441177 # DEPENDENCYPART_GRANDPAR
(14,9),(9,6),-0.670874 # DEPENDENCYPART_GRANDPAR
(14,9),(9,7),-0.337708 # DEPENDENCYPART_GRANDPAR
(14,9),(9,8),-0.0230794 # DEPENDENCYPART_GRANDPAR
(14,9),(9,10),-0.29911 # DEPENDENCYPART_GRANDPAR
(14,9),(9,11),-0.145537 # DEPENDENCYPART_GRANDPAR
(14,9),(9,12),-0.288993 # DEPENDENCYPART_GRANDPAR
(14,9),(9,13),-0.13192 # DEPENDENCYPART_GRANDPAR
(14,9),(9,14),-0.459708 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,9),(9,15),-0.222846 # DEPENDENCYPART_GRANDPAR
(14,9),(9,16),-0.31911 # DEPENDENCYPART_GRANDPAR
(14,10),(10,4),-0.0839905 # DEPENDENCYPART_GRANDPAR
(14,10),(10,5),0.0754487 # DEPENDENCYPART_GRANDPAR
(14,10),(10,6),-0.52555 # DEPENDENCYPART_GRANDPAR
(14,10),(10,7),-0.173802 # DEPENDENCYPART_GRANDPAR
(14,10),(10,8),0.00800247 # DEPENDENCYPART_GRANDPAR
(14,10),(10,9),0.313054 # DEPENDENCYPART_GRANDPAR
(14,10),(10,11),-0.360021 # DEPENDENCYPART_GRANDPAR
(14,10),(10,12),-0.503476 # DEPENDENCYPART_GRANDPAR
(14,10),(10,13),-0.44832 # DEPENDENCYPART_GRANDPAR
(14,10),(10,14),-0.355357 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,10),(10,15),-0.125187 # DEPENDENCYPART_GRANDPAR
(14,10),(10,16),-0.2708 # DEPENDENCYPART_GRANDPAR
(14,11),(11,8),-0.208348 # DEPENDENCYPART_GRANDPAR
(14,11),(11,9),-0.201283 # DEPENDENCYPART_GRANDPAR
(14,11),(11,10),-0.057145 # DEPENDENCYPART_GRANDPAR
(14,11),(11,12),-0.245186 # DEPENDENCYPART_GRANDPAR
(14,11),(11,13),-0.0315639 # DEPENDENCYPART_GRANDPAR
(14,11),(11,14),-0.384674 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,5),-0.0104211 # DEPENDENCYPART_GRANDPAR
(14,12),(12,6),-0.532615 # DEPENDENCYPART_GRANDPAR
(14,12),(12,7),-0.2322 # DEPENDENCYPART_GRANDPAR
(14,12),(12,8),-0.208348 # DEPENDENCYPART_GRANDPAR
(14,12),(12,9),-0.201283 # DEPENDENCYPART_GRANDPAR
(14,12),(12,10),-0.0570032 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),0.033086 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),-0.0315639 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-0.384674 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,5),-0.133125 # DEPENDENCYPART_GRANDPAR
(14,13),(13,6),-0.728559 # DEPENDENCYPART_GRANDPAR
(14,13),(13,7),-0.389131 # DEPENDENCYPART_GRANDPAR
(14,13),(13,8),0.0149011 # DEPENDENCYPART_GRANDPAR
(14,13),(13,9),-0.359457 # DEPENDENCYPART_GRANDPAR
(14,13),(13,10),-0.0696013 # DEPENDENCYPART_GRANDPAR
(14,13),(13,11),-0.0888491 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),-0.229834 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-0.282423 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,15),-0.0308481 # DEPENDENCYPART_GRANDPAR
(14,15),(15,1),-0.69314 # DEPENDENCYPART_GRANDPAR
(14,15),(15,2),-0.507786 # DEPENDENCYPART_GRANDPAR
(14,15),(15,3),-0.397823 # DEPENDENCYPART_GRANDPAR
(14,15),(15,4),-0.54894 # DEPENDENCYPART_GRANDPAR
(14,15),(15,5),-0.3979 # DEPENDENCYPART_GRANDPAR
(14,15),(15,6),-0.79354 # DEPENDENCYPART_GRANDPAR
(14,15),(15,7),-0.446023 # DEPENDENCYPART_GRANDPAR
(14,15),(15,8),-0.522109 # DEPENDENCYPART_GRANDPAR
(14,15),(15,9),-0.462882 # DEPENDENCYPART_GRANDPAR
(14,15),(15,10),-0.272091 # DEPENDENCYPART_GRANDPAR
(14,15),(15,11),-0.352806 # DEPENDENCYPART_GRANDPAR
(14,15),(15,12),-0.496247 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-0.289593 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-0.302035 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),-0.271678 # DEPENDENCYPART_GRANDPAR
(15,1),(1,2),-0.124288 # DEPENDENCYPART_GRANDPAR
(15,1),(1,3),-0.163315 # DEPENDENCYPART_GRANDPAR
(15,1),(1,9),0.317156 # DEPENDENCYPART_GRANDPAR
(15,1),(1,15),-1.04587 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,2),(2,1),-0.200634 # DEPENDENCYPART_GRANDPAR
(15,2),(2,3),-0.163314 # DEPENDENCYPART_GRANDPAR
(15,2),(2,4),-0.330042 # DEPENDENCYPART_GRANDPAR
(15,3),(3,1),-0.226662 # DEPENDENCYPART_GRANDPAR
(15,3),(3,2),-0.00167903 # DEPENDENCYPART_GRANDPAR
(15,3),(3,4),-0.570258 # DEPENDENCYPART_GRANDPAR
(15,3),(3,9),0.0571486 # DEPENDENCYPART_GRANDPAR
(15,3),(3,10),-0.0127094 # DEPENDENCYPART_GRANDPAR
(15,3),(3,12),-0.330505 # DEPENDENCYPART_GRANDPAR
(15,3),(3,13),-0.37702 # DEPENDENCYPART_GRANDPAR
(15,3),(3,14),-0.333397 # DEPENDENCYPART_GRANDPAR
(15,3),(3,15),-1.01742 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,4),(4,1),-0.202127 # DEPENDENCYPART_GRANDPAR
(15,4),(4,2),0.0165037 # DEPENDENCYPART_GRANDPAR
(15,4),(4,3),0.0881942 # DEPENDENCYPART_GRANDPAR
(15,4),(4,5),-0.0214364 # DEPENDENCYPART_GRANDPAR
(15,4),(4,6),-0.258207 # DEPENDENCYPART_GRANDPAR
(15,4),(4,7),-0.0210813 # DEPENDENCYPART_GRANDPAR
(15,4),(4,8),-0.290437 # DEPENDENCYPART_GRANDPAR
(15,4),(4,15),-1.04587 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,5),(5,1),-0.205319 # DEPENDENCYPART_GRANDPAR
(15,5),(5,2),0.0133113 # DEPENDENCYPART_GRANDPAR
(15,5),(5,3),0.0850171 # DEPENDENCYPART_GRANDPAR
(15,5),(5,4),-0.192 # DEPENDENCYPART_GRANDPAR
(15,5),(5,6),-0.258207 # DEPENDENCYPART_GRANDPAR
(15,5),(5,7),-0.0210813 # DEPENDENCYPART_GRANDPAR
(15,5),(5,8),-0.290437 # DEPENDENCYPART_GRANDPAR
(15,5),(5,11),-0.169187 # DEPENDENCYPART_GRANDPAR
(15,5),(5,15),-1.04587 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,6),(6,1),-0.0994649 # DEPENDENCYPART_GRANDPAR
(15,6),(6,2),0.12321 # DEPENDENCYPART_GRANDPAR
(15,6),(6,3),0.0698858 # DEPENDENCYPART_GRANDPAR
(15,6),(6,4),-0.0861457 # DEPENDENCYPART_GRANDPAR
(15,6),(6,5),0.225475 # DEPENDENCYPART_GRANDPAR
(15,6),(6,7),0.0286895 # DEPENDENCYPART_GRANDPAR
(15,7),(7,1),-0.217312 # DEPENDENCYPART_GRANDPAR
(15,7),(7,2),0.00536269 # DEPENDENCYPART_GRANDPAR
(15,7),(7,3),0.000812383 # DEPENDENCYPART_GRANDPAR
(15,7),(7,4),-0.203993 # DEPENDENCYPART_GRANDPAR
(15,7),(7,5),0.107627 # DEPENDENCYPART_GRANDPAR
(15,7),(7,6),-0.0284236 # DEPENDENCYPART_GRANDPAR
(15,7),(7,11),-0.191903 # DEPENDENCYPART_GRANDPAR
(15,8),(8,1),-0.192531 # DEPENDENCYPART_GRANDPAR
(15,8),(8,2),0.0378448 # DEPENDENCYPART_GRANDPAR
(15,8),(8,3),0.0941671 # DEPENDENCYPART_GRANDPAR
(15,8),(8,4),-0.179211 # DEPENDENCYPART_GRANDPAR
(15,8),(8,5),0.142671 # DEPENDENCYPART_GRANDPAR
(15,8),(8,6),-0.0710265 # DEPENDENCYPART_GRANDPAR
(15,8),(8,7),0.0234575 # DEPENDENCYPART_GRANDPAR
(15,8),(8,9),0.180171 # DEPENDENCYPART_GRANDPAR
(15,8),(8,10),-0.0389919 # DEPENDENCYPART_GRANDPAR
(15,8),(8,11),-0.416413 # DEPENDENCYPART_GRANDPAR
(15,8),(8,12),-0.337514 # DEPENDENCYPART_GRANDPAR
(15,8),(8,13),-0.209413 # DEPENDENCYPART_GRANDPAR
(15,8),(8,14),-0.165789 # DEPENDENCYPART_GRANDPAR
(15,8),(8,15),-0.945615 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,8),(8,16),-0.13739 # DEPENDENCYPART_GRANDPAR
(15,9),(9,1),-0.227194 # DEPENDENCYPART_GRANDPAR
(15,9),(9,2),-0.000452659 # DEPENDENCYPART_GRANDPAR
(15,9),(9,3),-0.109937 # DEPENDENCYPART_GRANDPAR
(15,9),(9,4),-0.213875 # DEPENDENCYPART_GRANDPAR
(15,9),(9,5),0.103238 # DEPENDENCYPART_GRANDPAR
(15,9),(9,6),-0.0918013 # DEPENDENCYPART_GRANDPAR
(15,9),(9,7),-0.0035787 # DEPENDENCYPART_GRANDPAR
(15,9),(9,8),-0.151837 # DEPENDENCYPART_GRANDPAR
(15,9),(9,10),0.0258725 # DEPENDENCYPART_GRANDPAR
(15,9),(9,11),-0.22638 # DEPENDENCYPART_GRANDPAR
(15,9),(9,12),-0.147481 # DEPENDENCYPART_GRANDPAR
(15,9),(9,13),-0.0930678 # DEPENDENCYPART_GRANDPAR
(15,9),(9,14),-0.0494444 # DEPENDENCYPART_GRANDPAR
(15,9),(9,15),-1.11181 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,9),(9,16),-0.291396 # DEPENDENCYPART_GRANDPAR
(15,10),(10,4),-0.213342 # DEPENDENCYPART_GRANDPAR
(15,10),(10,5),0.105547 # DEPENDENCYPART_GRANDPAR
(15,10),(10,6),-0.017785 # DEPENDENCYPART_GRANDPAR
(15,10),(10,7),0.105349 # DEPENDENCYPART_GRANDPAR
(15,10),(10,8),-0.0175598 # DEPENDENCYPART_GRANDPAR
(15,10),(10,9),0.931022 # DEPENDENCYPART_GRANDPAR
(15,10),(10,11),-0.409403 # DEPENDENCYPART_GRANDPAR
(15,10),(10,12),-0.330505 # DEPENDENCYPART_GRANDPAR
(15,10),(10,13),-0.37702 # DEPENDENCYPART_GRANDPAR
(15,10),(10,14),-0.333397 # DEPENDENCYPART_GRANDPAR
(15,10),(10,15),-1.01742 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,10),(10,16),-0.251386 # DEPENDENCYPART_GRANDPAR
(15,11),(11,8),-0.190909 # DEPENDENCYPART_GRANDPAR
(15,11),(11,9),0.42051 # DEPENDENCYPART_GRANDPAR
(15,11),(11,10),0.294758 # DEPENDENCYPART_GRANDPAR
(15,11),(11,12),-0.0902881 # DEPENDENCYPART_GRANDPAR
(15,11),(11,13),0.0276254 # DEPENDENCYPART_GRANDPAR
(15,11),(11,14),0.0712488 # DEPENDENCYPART_GRANDPAR
(15,12),(12,5),0.112416 # DEPENDENCYPART_GRANDPAR
(15,12),(12,6),-0.020216 # DEPENDENCYPART_GRANDPAR
(15,12),(12,7),0.0518725 # DEPENDENCYPART_GRANDPAR
(15,12),(12,8),-0.190909 # DEPENDENCYPART_GRANDPAR
(15,12),(12,9),0.42051 # DEPENDENCYPART_GRANDPAR
(15,12),(12,10),0.2949 # DEPENDENCYPART_GRANDPAR
(15,12),(12,11),-0.0376679 # DEPENDENCYPART_GRANDPAR
(15,12),(12,13),0.0276254 # DEPENDENCYPART_GRANDPAR
(15,12),(12,14),0.0712488 # DEPENDENCYPART_GRANDPAR
(15,13),(13,5),0.142671 # DEPENDENCYPART_GRANDPAR
(15,13),(13,6),-0.0710265 # DEPENDENCYPART_GRANDPAR
(15,13),(13,7),0.0234575 # DEPENDENCYPART_GRANDPAR
(15,13),(13,8),-0.0551018 # DEPENDENCYPART_GRANDPAR
(15,13),(13,9),0.283967 # DEPENDENCYPART_GRANDPAR
(15,13),(13,10),0.300873 # DEPENDENCYPART_GRANDPAR
(15,13),(13,11),-0.00667019 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),0.0744305 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),-0.165789 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-0.945615 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,1),-0.192531 # DEPENDENCYPART_GRANDPAR
(15,14),(14,2),0.0378448 # DEPENDENCYPART_GRANDPAR
(15,14),(14,4),-0.179211 # DEPENDENCYPART_GRANDPAR
(15,14),(14,5),0.142671 # DEPENDENCYPART_GRANDPAR
(15,14),(14,6),-0.0710265 # DEPENDENCYPART_GRANDPAR
(15,14),(14,7),0.0234575 # DEPENDENCYPART_GRANDPAR
(15,14),(14,8),-0.0551018 # DEPENDENCYPART_GRANDPAR
(15,14),(14,9),0.283967 # DEPENDENCYPART_GRANDPAR
(15,14),(14,10),0.300873 # DEPENDENCYPART_GRANDPAR
(15,14),(14,11),-0.00667019 # DEPENDENCYPART_GRANDPAR
(15,14),(14,12),0.0744305 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),0.26296 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-0.945615 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,8),-0.589369 # DEPENDENCYPART_GRANDPAR
(15,16),(16,9),0.113442 # DEPENDENCYPART_GRANDPAR
(15,16),(16,10),0.00108797 # DEPENDENCYPART_GRANDPAR
(15,16),(16,11),-0.330126 # DEPENDENCYPART_GRANDPAR
(15,16),(16,12),-0.251223 # DEPENDENCYPART_GRANDPAR
(15,16),(16,13),-0.271307 # DEPENDENCYPART_GRANDPAR
(15,16),(16,14),-0.227684 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-1.06777 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,8),(8,1),-0.51546 # DEPENDENCYPART_GRANDPAR
(16,8),(8,2),-0.304222 # DEPENDENCYPART_GRANDPAR
(16,8),(8,3),-0.679575 # DEPENDENCYPART_GRANDPAR
(16,8),(8,4),-0.675335 # DEPENDENCYPART_GRANDPAR
(16,8),(8,5),-0.729491 # DEPENDENCYPART_GRANDPAR
(16,8),(8,6),-0.571986 # DEPENDENCYPART_GRANDPAR
(16,8),(8,7),-0.491323 # DEPENDENCYPART_GRANDPAR
(16,8),(8,9),-0.166094 # DEPENDENCYPART_GRANDPAR
(16,8),(8,10),-0.155024 # DEPENDENCYPART_GRANDPAR
(16,8),(8,11),-0.862784 # DEPENDENCYPART_GRANDPAR
(16,8),(8,12),-0.746121 # DEPENDENCYPART_GRANDPAR
(16,8),(8,13),-0.401718 # DEPENDENCYPART_GRANDPAR
(16,8),(8,14),-0.30789 # DEPENDENCYPART_GRANDPAR
(16,8),(8,15),0.226281 # DEPENDENCYPART_GRANDPAR
(16,8),(8,16),-0.511705 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,9),(9,1),-0.0803418 # DEPENDENCYPART_GRANDPAR
(16,9),(9,2),0.129651 # DEPENDENCYPART_GRANDPAR
(16,9),(9,3),-0.393411 # DEPENDENCYPART_GRANDPAR
(16,9),(9,4),-0.240218 # DEPENDENCYPART_GRANDPAR
(16,9),(9,5),-0.296777 # DEPENDENCYPART_GRANDPAR
(16,9),(9,6),-0.257685 # DEPENDENCYPART_GRANDPAR
(16,9),(9,7),-0.175604 # DEPENDENCYPART_GRANDPAR
(16,9),(9,8),-0.427942 # DEPENDENCYPART_GRANDPAR
(16,9),(9,10),0.0855472 # DEPENDENCYPART_GRANDPAR
(16,9),(9,11),-0.382019 # DEPENDENCYPART_GRANDPAR
(16,9),(9,12),-0.265356 # DEPENDENCYPART_GRANDPAR
(16,9),(9,13),-0.109611 # DEPENDENCYPART_GRANDPAR
(16,9),(9,14),-0.0157817 # DEPENDENCYPART_GRANDPAR
(16,9),(9,15),0.496446 # DEPENDENCYPART_GRANDPAR
(16,9),(9,16),-0.513684 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,10),(10,4),-0.48421 # DEPENDENCYPART_GRANDPAR
(16,10),(10,5),-0.538408 # DEPENDENCYPART_GRANDPAR
(16,10),(10,6),-0.513072 # DEPENDENCYPART_GRANDPAR
(16,10),(10,7),-0.340727 # DEPENDENCYPART_GRANDPAR
(16,10),(10,8),-0.527866 # DEPENDENCYPART_GRANDPAR
(16,10),(10,9),0.234466 # DEPENDENCYPART_GRANDPAR
(16,10),(10,11),-0.670671 # DEPENDENCYPART_GRANDPAR
(16,10),(10,12),-0.554009 # DEPENDENCYPART_GRANDPAR
(16,10),(10,13),-0.51495 # DEPENDENCYPART_GRANDPAR
(16,10),(10,14),-0.421121 # DEPENDENCYPART_GRANDPAR
(16,10),(10,15),0.11312 # DEPENDENCYPART_GRANDPAR
(16,10),(10,16),-0.521909 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,11),(11,8),-0.348185 # DEPENDENCYPART_GRANDPAR
(16,11),(11,9),0.0769559 # DEPENDENCYPART_GRANDPAR
(16,11),(11,10),0.0181524 # DEPENDENCYPART_GRANDPAR
(16,11),(11,12),-0.269115 # DEPENDENCYPART_GRANDPAR
(16,11),(11,13),-0.0841698 # DEPENDENCYPART_GRANDPAR
(16,11),(11,14),0.00965906 # DEPENDENCYPART_GRANDPAR
(16,12),(12,5),-0.289893 # DEPENDENCYPART_GRANDPAR
(16,12),(12,6),-0.453462 # DEPENDENCYPART_GRANDPAR
(16,12),(12,7),-0.275082 # DEPENDENCYPART_GRANDPAR
(16,12),(12,8),-0.348153 # DEPENDENCYPART_GRANDPAR
(16,12),(12,9),0.0769879 # DEPENDENCYPART_GRANDPAR
(16,12),(12,10),0.0183901 # DEPENDENCYPART_GRANDPAR
(16,12),(12,11),-0.0782954 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),-0.0841698 # DEPENDENCYPART_GRANDPAR
(16,12),(12,14),0.00965906 # DEPENDENCYPART_GRANDPAR
(16,13),(13,5),-0.729491 # DEPENDENCYPART_GRANDPAR
(16,13),(13,6),-0.571986 # DEPENDENCYPART_GRANDPAR
(16,13),(13,7),-0.491323 # DEPENDENCYPART_GRANDPAR
(16,13),(13,8),-0.793101 # DEPENDENCYPART_GRANDPAR
(16,13),(13,9),-0.240961 # DEPENDENCYPART_GRANDPAR
(16,13),(13,10),-0.224332 # DEPENDENCYPART_GRANDPAR
(16,13),(13,11),-0.516461 # DEPENDENCYPART_GRANDPAR
(16,13),(13,12),-0.399413 # DEPENDENCYPART_GRANDPAR
(16,13),(13,14),-0.30789 # DEPENDENCYPART_GRANDPAR
(16,13),(13,15),0.226281 # DEPENDENCYPART_GRANDPAR
(16,14),(14,1),-0.51546 # DEPENDENCYPART_GRANDPAR
(16,14),(14,2),-0.304222 # DEPENDENCYPART_GRANDPAR
(16,14),(14,4),-0.675335 # DEPENDENCYPART_GRANDPAR
(16,14),(14,5),-0.729491 # DEPENDENCYPART_GRANDPAR
(16,14),(14,6),-0.571986 # DEPENDENCYPART_GRANDPAR
(16,14),(14,7),-0.491323 # DEPENDENCYPART_GRANDPAR
(16,14),(14,8),-0.793101 # DEPENDENCYPART_GRANDPAR
(16,14),(14,9),-0.240961 # DEPENDENCYPART_GRANDPAR
(16,14),(14,10),-0.224332 # DEPENDENCYPART_GRANDPAR
(16,14),(14,11),-0.516461 # DEPENDENCYPART_GRANDPAR
(16,14),(14,12),-0.399413 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.412714 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),0.226281 # DEPENDENCYPART_GRANDPAR
(16,15),(15,1),-0.07391 # DEPENDENCYPART_GRANDPAR
(16,15),(15,2),0.136083 # DEPENDENCYPART_GRANDPAR
(16,15),(15,3),-0.385196 # DEPENDENCYPART_GRANDPAR
(16,15),(15,4),-0.233786 # DEPENDENCYPART_GRANDPAR
(16,15),(15,5),-0.290345 # DEPENDENCYPART_GRANDPAR
(16,15),(15,6),-0.254423 # DEPENDENCYPART_GRANDPAR
(16,15),(15,7),-0.172342 # DEPENDENCYPART_GRANDPAR
(16,15),(15,8),-0.423264 # DEPENDENCYPART_GRANDPAR
(16,15),(15,9),0.154709 # DEPENDENCYPART_GRANDPAR
(16,15),(15,10),0.0700467 # DEPENDENCYPART_GRANDPAR
(16,15),(15,11),-0.0778222 # DEPENDENCYPART_GRANDPAR
(16,15),(15,12),0.0390333 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),-0.042877 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),0.0509518 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-0.513684 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
