# _root_ İki gözü iki çeşme , _ öksürüp _ aksırarak , derdini _ anlatamadan bir köşeye _ çekilirmiş kara _ yazgılı hayvan .
#goldHeads=2,4,4,17,0,7,8,9,17,0,12,13,17,15,17,17,22,19,20,21,17,0,
#predictedHeads=2,3,4,9,0,7,8,9,17,0,12,13,17,15,17,17,22,19,20,21,22,0,
(15,5),(5,8),-0.75683 # DEPENDENCYPART_GRANDPAR
(15,5),(5,17),-0.640905 # DEPENDENCYPART_GRANDPAR
(15,8),(8,1),-0.506518 # DEPENDENCYPART_GRANDPAR
(15,8),(8,2),-0.819289 # DEPENDENCYPART_GRANDPAR
(15,8),(8,3),-0.599666 # DEPENDENCYPART_GRANDPAR
(15,8),(8,4),-0.577342 # DEPENDENCYPART_GRANDPAR
(15,8),(8,5),-0.00620082 # DEPENDENCYPART_GRANDPAR
(15,8),(8,6),-0.256699 # DEPENDENCYPART_GRANDPAR
(15,8),(8,7),-0.268069 # DEPENDENCYPART_GRANDPAR
(15,8),(8,9),-0.347065 # DEPENDENCYPART_GRANDPAR
(15,8),(8,10),-0.528027 # DEPENDENCYPART_GRANDPAR
(15,8),(8,12),-0.210113 # DEPENDENCYPART_GRANDPAR
(15,8),(8,13),-0.300179 # DEPENDENCYPART_GRANDPAR
(15,8),(8,16),-0.291205 # DEPENDENCYPART_GRANDPAR
(15,8),(8,17),-0.523226 # DEPENDENCYPART_GRANDPAR
(15,8),(8,19),-0.200195 # DEPENDENCYPART_GRANDPAR
(15,8),(8,21),-0.115222 # DEPENDENCYPART_GRANDPAR
(15,10),(10,6),-0.434498 # DEPENDENCYPART_GRANDPAR
(15,10),(10,7),-0.21716 # DEPENDENCYPART_GRANDPAR
(15,10),(10,8),-0.4678 # DEPENDENCYPART_GRANDPAR
(15,10),(10,9),-0.174497 # DEPENDENCYPART_GRANDPAR
(15,10),(10,12),-0.366155 # DEPENDENCYPART_GRANDPAR
(15,10),(10,17),-0.640905 # DEPENDENCYPART_GRANDPAR
(15,10),(10,21),-0.303158 # DEPENDENCYPART_GRANDPAR
(15,11),(11,3),-0.460723 # DEPENDENCYPART_GRANDPAR
(15,11),(11,6),-0.316066 # DEPENDENCYPART_GRANDPAR
(15,11),(11,8),-0.349367 # DEPENDENCYPART_GRANDPAR
(15,11),(11,9),-0.263256 # DEPENDENCYPART_GRANDPAR
(15,11),(11,10),-0.380144 # DEPENDENCYPART_GRANDPAR
(15,11),(11,12),-0.0481853 # DEPENDENCYPART_GRANDPAR
(15,11),(11,14),-0.149312 # DEPENDENCYPART_GRANDPAR
(15,11),(11,15),-0.517303 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,12),(12,1),-0.506518 # DEPENDENCYPART_GRANDPAR
(15,12),(12,2),-0.819289 # DEPENDENCYPART_GRANDPAR
(15,12),(12,3),-0.599666 # DEPENDENCYPART_GRANDPAR
(15,12),(12,4),-0.577342 # DEPENDENCYPART_GRANDPAR
(15,12),(12,5),-0.00620082 # DEPENDENCYPART_GRANDPAR
(15,12),(12,6),-0.256699 # DEPENDENCYPART_GRANDPAR
(15,12),(12,7),-0.268069 # DEPENDENCYPART_GRANDPAR
(15,12),(12,8),-0.290001 # DEPENDENCYPART_GRANDPAR
(15,12),(12,9),-0.225406 # DEPENDENCYPART_GRANDPAR
(15,12),(12,10),-0.21208 # DEPENDENCYPART_GRANDPAR
(15,12),(12,11),-0.135101 # DEPENDENCYPART_GRANDPAR
(15,12),(12,15),-0.367331 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,12),(12,16),-0.291205 # DEPENDENCYPART_GRANDPAR
(15,12),(12,19),-0.200195 # DEPENDENCYPART_GRANDPAR
(15,12),(12,21),-0.115222 # DEPENDENCYPART_GRANDPAR
(15,13),(13,2),-0.87686 # DEPENDENCYPART_GRANDPAR
(15,13),(13,4),-0.643176 # DEPENDENCYPART_GRANDPAR
(15,13),(13,7),-0.280717 # DEPENDENCYPART_GRANDPAR
(15,13),(13,9),-0.238054 # DEPENDENCYPART_GRANDPAR
(15,13),(13,10),-0.405678 # DEPENDENCYPART_GRANDPAR
(15,13),(13,11),-0.200935 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),0.127675 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),-0.308577 # DEPENDENCYPART_GRANDPAR
(15,16),(16,4),-0.811252 # DEPENDENCYPART_GRANDPAR
(15,16),(16,7),-0.315191 # DEPENDENCYPART_GRANDPAR
(15,16),(16,9),-0.272528 # DEPENDENCYPART_GRANDPAR
(15,16),(16,10),-0.3893 # DEPENDENCYPART_GRANDPAR
(15,16),(16,11),-0.369011 # DEPENDENCYPART_GRANDPAR
(15,16),(16,12),-0.226356 # DEPENDENCYPART_GRANDPAR
(15,16),(16,13),-0.225637 # DEPENDENCYPART_GRANDPAR
(15,16),(16,14),-0.146294 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-0.493416 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,17),-0.356213 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),-0.121948 # DEPENDENCYPART_GRANDPAR
(15,16),(16,19),0.193732 # DEPENDENCYPART_GRANDPAR
(15,16),(16,21),0.124397 # DEPENDENCYPART_GRANDPAR
(15,18),(18,8),-0.66236 # DEPENDENCYPART_GRANDPAR
(15,18),(18,11),-0.512241 # DEPENDENCYPART_GRANDPAR
(15,18),(18,12),-0.271686 # DEPENDENCYPART_GRANDPAR
(15,18),(18,13),-0.365481 # DEPENDENCYPART_GRANDPAR
(15,18),(18,14),-0.217605 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-0.41583 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,16),-0.212058 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),-0.492197 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),0.261548 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),0.0724448 # DEPENDENCYPART_GRANDPAR
(15,19),(19,11),-0.395635 # DEPENDENCYPART_GRANDPAR
(15,19),(19,13),-0.23741 # DEPENDENCYPART_GRANDPAR
(15,19),(19,14),-0.144696 # DEPENDENCYPART_GRANDPAR
(15,19),(19,15),-0.422154 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,19),(19,16),-0.178112 # DEPENDENCYPART_GRANDPAR
(15,19),(19,17),-0.484656 # DEPENDENCYPART_GRANDPAR
(15,19),(19,18),-0.301692 # DEPENDENCYPART_GRANDPAR
(15,19),(19,20),-0.0540031 # DEPENDENCYPART_GRANDPAR
(15,21),(21,5),-0.275052 # DEPENDENCYPART_GRANDPAR
(15,21),(21,9),-0.382411 # DEPENDENCYPART_GRANDPAR
(15,21),(21,10),-0.480932 # DEPENDENCYPART_GRANDPAR
(15,21),(21,11),-0.518984 # DEPENDENCYPART_GRANDPAR
(15,21),(21,13),-0.335517 # DEPENDENCYPART_GRANDPAR
(15,21),(21,14),-0.20443 # DEPENDENCYPART_GRANDPAR
(15,21),(21,15),-0.279768 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,21),(21,16),-0.113035 # DEPENDENCYPART_GRANDPAR
(15,21),(21,17),-0.442761 # DEPENDENCYPART_GRANDPAR
(15,21),(21,18),-0.269401 # DEPENDENCYPART_GRANDPAR
(15,21),(21,19),-0.0149267 # DEPENDENCYPART_GRANDPAR
(15,21),(21,20),-0.214384 # DEPENDENCYPART_GRANDPAR
(15,21),(21,22),-0.272378 # DEPENDENCYPART_GRANDPAR
(16,4),(4,1),-0.301174 # DEPENDENCYPART_GRANDPAR
(16,4),(4,2),-0.255229 # DEPENDENCYPART_GRANDPAR
(16,4),(4,3),-0.152314 # DEPENDENCYPART_GRANDPAR
(16,4),(4,5),-0.503221 # DEPENDENCYPART_GRANDPAR
(16,4),(4,6),-0.453123 # DEPENDENCYPART_GRANDPAR
(16,7),(7,2),-0.247665 # DEPENDENCYPART_GRANDPAR
(16,7),(7,4),-0.285466 # DEPENDENCYPART_GRANDPAR
(16,7),(7,5),-0.312185 # DEPENDENCYPART_GRANDPAR
(16,7),(7,6),0.0630568 # DEPENDENCYPART_GRANDPAR
(16,9),(9,2),-0.247665 # DEPENDENCYPART_GRANDPAR
(16,9),(9,4),-0.285466 # DEPENDENCYPART_GRANDPAR
(16,9),(9,5),-0.312185 # DEPENDENCYPART_GRANDPAR
(16,9),(9,7),-0.510247 # DEPENDENCYPART_GRANDPAR
(16,9),(9,8),0.149901 # DEPENDENCYPART_GRANDPAR
(16,10),(10,6),-0.181041 # DEPENDENCYPART_GRANDPAR
(16,10),(10,7),-0.394661 # DEPENDENCYPART_GRANDPAR
(16,10),(10,8),-0.0941962 # DEPENDENCYPART_GRANDPAR
(16,10),(10,9),-0.304421 # DEPENDENCYPART_GRANDPAR
(16,10),(10,12),-0.753496 # DEPENDENCYPART_GRANDPAR
(16,10),(10,17),-0.397574 # DEPENDENCYPART_GRANDPAR
(16,10),(10,21),-0.205712 # DEPENDENCYPART_GRANDPAR
(16,11),(11,3),-0.152314 # DEPENDENCYPART_GRANDPAR
(16,11),(11,6),-0.397391 # DEPENDENCYPART_GRANDPAR
(16,11),(11,8),-0.310547 # DEPENDENCYPART_GRANDPAR
(16,11),(11,9),-0.455079 # DEPENDENCYPART_GRANDPAR
(16,11),(11,10),-0.283925 # DEPENDENCYPART_GRANDPAR
(16,11),(11,12),-0.33674 # DEPENDENCYPART_GRANDPAR
(16,11),(11,14),-0.270249 # DEPENDENCYPART_GRANDPAR
(16,11),(11,15),-0.105738 # DEPENDENCYPART_GRANDPAR
(16,12),(12,1),-0.74073 # DEPENDENCYPART_GRANDPAR
(16,12),(12,2),-0.380429 # DEPENDENCYPART_GRANDPAR
(16,12),(12,3),-0.649094 # DEPENDENCYPART_GRANDPAR
(16,12),(12,4),-0.410204 # DEPENDENCYPART_GRANDPAR
(16,12),(12,5),-0.272379 # DEPENDENCYPART_GRANDPAR
(16,12),(12,6),-0.174142 # DEPENDENCYPART_GRANDPAR
(16,12),(12,7),-0.710136 # DEPENDENCYPART_GRANDPAR
(16,12),(12,8),-0.0872976 # DEPENDENCYPART_GRANDPAR
(16,12),(12,9),-0.619897 # DEPENDENCYPART_GRANDPAR
(16,12),(12,10),-0.296524 # DEPENDENCYPART_GRANDPAR
(16,12),(12,11),-0.275956 # DEPENDENCYPART_GRANDPAR
(16,12),(12,15),-0.35113 # DEPENDENCYPART_GRANDPAR
(16,12),(12,16),-0.596259 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,12),(12,19),-0.367479 # DEPENDENCYPART_GRANDPAR
(16,12),(12,21),-0.103663 # DEPENDENCYPART_GRANDPAR
(16,13),(13,2),-0.252039 # DEPENDENCYPART_GRANDPAR
(16,13),(13,4),-0.28984 # DEPENDENCYPART_GRANDPAR
(16,13),(13,7),-0.516805 # DEPENDENCYPART_GRANDPAR
(16,13),(13,9),-0.426565 # DEPENDENCYPART_GRANDPAR
(16,13),(13,10),-0.338661 # DEPENDENCYPART_GRANDPAR
(16,13),(13,11),-0.155592 # DEPENDENCYPART_GRANDPAR
(16,13),(13,12),0.177581 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.144679 # DEPENDENCYPART_GRANDPAR
(16,15),(15,5),-0.253691 # DEPENDENCYPART_GRANDPAR
(16,15),(15,8),-0.304482 # DEPENDENCYPART_GRANDPAR
(16,15),(15,10),-0.277835 # DEPENDENCYPART_GRANDPAR
(16,15),(15,11),-0.150102 # DEPENDENCYPART_GRANDPAR
(16,15),(15,12),-0.274943 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),-0.0690779 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),-0.0490979 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-0.69851 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,18),-0.154391 # DEPENDENCYPART_GRANDPAR
(16,15),(15,19),-0.609885 # DEPENDENCYPART_GRANDPAR
(16,15),(15,21),-0.354692 # DEPENDENCYPART_GRANDPAR
(16,17),(17,2),-0.63975 # DEPENDENCYPART_GRANDPAR
(16,17),(17,4),-0.676617 # DEPENDENCYPART_GRANDPAR
(16,17),(17,5),-0.474869 # DEPENDENCYPART_GRANDPAR
(16,17),(17,6),-0.711152 # DEPENDENCYPART_GRANDPAR
(16,17),(17,7),-0.738157 # DEPENDENCYPART_GRANDPAR
(16,17),(17,8),-0.624308 # DEPENDENCYPART_GRANDPAR
(16,17),(17,9),-0.647917 # DEPENDENCYPART_GRANDPAR
(16,17),(17,10),-0.499014 # DEPENDENCYPART_GRANDPAR
(16,17),(17,11),-0.542369 # DEPENDENCYPART_GRANDPAR
(16,17),(17,12),-0.594769 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-0.267645 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-0.384645 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.3568 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.615871 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),-0.160526 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),0.055205 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),-0.265972 # DEPENDENCYPART_GRANDPAR
(16,17),(17,21),-0.0154304 # DEPENDENCYPART_GRANDPAR
(16,18),(18,8),-0.532462 # DEPENDENCYPART_GRANDPAR
(16,18),(18,11),-0.464263 # DEPENDENCYPART_GRANDPAR
(16,18),(18,12),-0.502924 # DEPENDENCYPART_GRANDPAR
(16,18),(18,13),-0.223134 # DEPENDENCYPART_GRANDPAR
(16,18),(18,14),-0.336975 # DEPENDENCYPART_GRANDPAR
(16,18),(18,15),-0.278694 # DEPENDENCYPART_GRANDPAR
(16,18),(18,16),-0.5834 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,17),-0.329353 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),-0.0464294 # DEPENDENCYPART_GRANDPAR
(16,18),(18,21),-0.0398939 # DEPENDENCYPART_GRANDPAR
(16,19),(19,11),-0.260119 # DEPENDENCYPART_GRANDPAR
(16,19),(19,13),-0.0106643 # DEPENDENCYPART_GRANDPAR
(16,19),(19,14),-0.191081 # DEPENDENCYPART_GRANDPAR
(16,19),(19,15),-0.0745498 # DEPENDENCYPART_GRANDPAR
(16,19),(19,16),-0.641626 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,19),(19,17),-0.398061 # DEPENDENCYPART_GRANDPAR
(16,19),(19,18),-0.112992 # DEPENDENCYPART_GRANDPAR
(16,19),(19,20),-0.360804 # DEPENDENCYPART_GRANDPAR
(16,21),(21,5),-0.397838 # DEPENDENCYPART_GRANDPAR
(16,21),(21,9),-0.635457 # DEPENDENCYPART_GRANDPAR
(16,21),(21,10),-0.421982 # DEPENDENCYPART_GRANDPAR
(16,21),(21,11),-0.527125 # DEPENDENCYPART_GRANDPAR
(16,21),(21,13),-0.255182 # DEPENDENCYPART_GRANDPAR
(16,21),(21,14),-0.361638 # DEPENDENCYPART_GRANDPAR
(16,21),(21,15),-0.341555 # DEPENDENCYPART_GRANDPAR
(16,21),(21,16),-0.516808 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,21),(21,17),-0.306667 # DEPENDENCYPART_GRANDPAR
(16,21),(21,18),-0.0244439 # DEPENDENCYPART_GRANDPAR
(16,21),(21,19),-0.301841 # DEPENDENCYPART_GRANDPAR
(16,21),(21,20),-0.148617 # DEPENDENCYPART_GRANDPAR
(16,21),(21,22),-0.322366 # DEPENDENCYPART_GRANDPAR
(17,2),(2,1),-0.00142745 # DEPENDENCYPART_GRANDPAR
(17,2),(2,3),-0.0664423 # DEPENDENCYPART_GRANDPAR
(17,2),(2,4),-0.152119 # DEPENDENCYPART_GRANDPAR
(17,2),(2,6),-0.232954 # DEPENDENCYPART_GRANDPAR
(17,2),(2,14),-0.11176 # DEPENDENCYPART_GRANDPAR
(17,4),(4,1),0.0025913 # DEPENDENCYPART_GRANDPAR
(17,4),(4,2),0.000795368 # DEPENDENCYPART_GRANDPAR
(17,4),(4,3),0.111861 # DEPENDENCYPART_GRANDPAR
(17,4),(4,5),-0.277565 # DEPENDENCYPART_GRANDPAR
(17,4),(4,6),-0.232892 # DEPENDENCYPART_GRANDPAR
(17,5),(5,1),0.00967135 # DEPENDENCYPART_GRANDPAR
(17,5),(5,2),-0.0098477 # DEPENDENCYPART_GRANDPAR
(17,5),(5,3),0.0743223 # DEPENDENCYPART_GRANDPAR
(17,5),(5,4),-0.0362024 # DEPENDENCYPART_GRANDPAR
(17,5),(5,6),-0.637537 # DEPENDENCYPART_GRANDPAR
(17,5),(5,7),0.0932226 # DEPENDENCYPART_GRANDPAR
(17,5),(5,8),-0.453078 # DEPENDENCYPART_GRANDPAR
(17,5),(5,17),-0.65303 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,6),(6,1),-0.285223 # DEPENDENCYPART_GRANDPAR
(17,6),(6,2),0.0304422 # DEPENDENCYPART_GRANDPAR
(17,6),(6,3),-0.216337 # DEPENDENCYPART_GRANDPAR
(17,6),(6,4),0.0113603 # DEPENDENCYPART_GRANDPAR
(17,6),(6,5),-0.0194461 # DEPENDENCYPART_GRANDPAR
(17,6),(6,7),0.0332514 # DEPENDENCYPART_GRANDPAR
(17,6),(6,8),-0.285471 # DEPENDENCYPART_GRANDPAR
(17,6),(6,9),-0.499085 # DEPENDENCYPART_GRANDPAR
(17,6),(6,11),-0.565366 # DEPENDENCYPART_GRANDPAR
(17,6),(6,15),-0.406497 # DEPENDENCYPART_GRANDPAR
(17,6),(6,16),-0.178559 # DEPENDENCYPART_GRANDPAR
(17,6),(6,17),-0.581229 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,6),(6,19),-0.308584 # DEPENDENCYPART_GRANDPAR
(17,6),(6,21),-0.269143 # DEPENDENCYPART_GRANDPAR
(17,7),(7,2),0.0211589 # DEPENDENCYPART_GRANDPAR
(17,7),(7,4),-0.00594872 # DEPENDENCYPART_GRANDPAR
(17,7),(7,5),-0.0995748 # DEPENDENCYPART_GRANDPAR
(17,7),(7,6),0.171068 # DEPENDENCYPART_GRANDPAR
(17,8),(8,1),-0.285223 # DEPENDENCYPART_GRANDPAR
(17,8),(8,2),0.0304422 # DEPENDENCYPART_GRANDPAR
(17,8),(8,3),-0.216337 # DEPENDENCYPART_GRANDPAR
(17,8),(8,4),0.0113603 # DEPENDENCYPART_GRANDPAR
(17,8),(8,5),-0.0194461 # DEPENDENCYPART_GRANDPAR
(17,8),(8,6),0.00216022 # DEPENDENCYPART_GRANDPAR
(17,8),(8,7),0.179693 # DEPENDENCYPART_GRANDPAR
(17,8),(8,9),-0.499085 # DEPENDENCYPART_GRANDPAR
(17,8),(8,10),-0.248252 # DEPENDENCYPART_GRANDPAR
(17,8),(8,12),-0.345045 # DEPENDENCYPART_GRANDPAR
(17,8),(8,13),-0.0172078 # DEPENDENCYPART_GRANDPAR
(17,8),(8,16),-0.178559 # DEPENDENCYPART_GRANDPAR
(17,8),(8,17),-0.581229 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,8),(8,19),-0.308584 # DEPENDENCYPART_GRANDPAR
(17,8),(8,21),-0.269143 # DEPENDENCYPART_GRANDPAR
(17,9),(9,2),0.0211589 # DEPENDENCYPART_GRANDPAR
(17,9),(9,4),-0.00594872 # DEPENDENCYPART_GRANDPAR
(17,9),(9,5),-0.0995748 # DEPENDENCYPART_GRANDPAR
(17,9),(9,7),0.259175 # DEPENDENCYPART_GRANDPAR
(17,9),(9,8),0.355527 # DEPENDENCYPART_GRANDPAR
(17,10),(10,6),0.0335374 # DEPENDENCYPART_GRANDPAR
(17,10),(10,7),0.337002 # DEPENDENCYPART_GRANDPAR
(17,10),(10,8),0.217997 # DEPENDENCYPART_GRANDPAR
(17,10),(10,9),-0.195335 # DEPENDENCYPART_GRANDPAR
(17,10),(10,12),-0.512653 # DEPENDENCYPART_GRANDPAR
(17,10),(10,17),-0.65303 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,10),(10,21),-0.411706 # DEPENDENCYPART_GRANDPAR
(17,11),(11,3),0.111861 # DEPENDENCYPART_GRANDPAR
(17,11),(11,6),-0.132171 # DEPENDENCYPART_GRANDPAR
(17,11),(11,8),0.0522879 # DEPENDENCYPART_GRANDPAR
(17,11),(11,9),-0.326177 # DEPENDENCYPART_GRANDPAR
(17,11),(11,10),0.0858615 # DEPENDENCYPART_GRANDPAR
(17,11),(11,12),-0.108008 # DEPENDENCYPART_GRANDPAR
(17,11),(11,14),-0.111698 # DEPENDENCYPART_GRANDPAR
(17,11),(11,15),-0.159271 # DEPENDENCYPART_GRANDPAR
(17,12),(12,1),-0.285223 # DEPENDENCYPART_GRANDPAR
(17,12),(12,2),0.0304422 # DEPENDENCYPART_GRANDPAR
(17,12),(12,3),-0.216337 # DEPENDENCYPART_GRANDPAR
(17,12),(12,4),0.0113603 # DEPENDENCYPART_GRANDPAR
(17,12),(12,5),-0.0194461 # DEPENDENCYPART_GRANDPAR
(17,12),(12,6),0.00216022 # DEPENDENCYPART_GRANDPAR
(17,12),(12,7),0.179693 # DEPENDENCYPART_GRANDPAR
(17,12),(12,8),0.18662 # DEPENDENCYPART_GRANDPAR
(17,12),(12,9),-0.352644 # DEPENDENCYPART_GRANDPAR
(17,12),(12,10),0.0922498 # DEPENDENCYPART_GRANDPAR
(17,12),(12,11),-0.155125 # DEPENDENCYPART_GRANDPAR
(17,12),(12,15),-0.406497 # DEPENDENCYPART_GRANDPAR
(17,12),(12,16),-0.178559 # DEPENDENCYPART_GRANDPAR
(17,12),(12,19),-0.308584 # DEPENDENCYPART_GRANDPAR
(17,12),(12,21),-0.269143 # DEPENDENCYPART_GRANDPAR
(17,13),(13,2),0.0167851 # DEPENDENCYPART_GRANDPAR
(17,13),(13,4),-0.0103225 # DEPENDENCYPART_GRANDPAR
(17,13),(13,7),0.252616 # DEPENDENCYPART_GRANDPAR
(17,13),(13,9),-0.27972 # DEPENDENCYPART_GRANDPAR
(17,13),(13,10),0.00978943 # DEPENDENCYPART_GRANDPAR
(17,13),(13,11),-0.176808 # DEPENDENCYPART_GRANDPAR
(17,13),(13,12),0.294093 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),0.0668754 # DEPENDENCYPART_GRANDPAR
(17,15),(15,5),-0.0232855 # DEPENDENCYPART_GRANDPAR
(17,15),(15,8),0.0548112 # DEPENDENCYPART_GRANDPAR
(17,15),(15,10),0.0884104 # DEPENDENCYPART_GRANDPAR
(17,15),(15,11),-0.187305 # DEPENDENCYPART_GRANDPAR
(17,15),(15,12),-0.00476368 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),0.157893 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),0.131719 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),0.0584791 # DEPENDENCYPART_GRANDPAR
(17,15),(15,18),-0.0187343 # DEPENDENCYPART_GRANDPAR
(17,15),(15,19),-0.592103 # DEPENDENCYPART_GRANDPAR
(17,15),(15,21),-0.562456 # DEPENDENCYPART_GRANDPAR
(17,16),(16,4),0.0113603 # DEPENDENCYPART_GRANDPAR
(17,16),(16,7),0.179693 # DEPENDENCYPART_GRANDPAR
(17,16),(16,9),-0.352644 # DEPENDENCYPART_GRANDPAR
(17,16),(16,10),0.0922498 # DEPENDENCYPART_GRANDPAR
(17,16),(16,11),-0.155125 # DEPENDENCYPART_GRANDPAR
(17,16),(16,12),0.127045 # DEPENDENCYPART_GRANDPAR
(17,16),(16,13),0.129195 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),-0.0831423 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),0.00738291 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-0.581229 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),0.104829 # DEPENDENCYPART_GRANDPAR
(17,16),(16,19),-0.308584 # DEPENDENCYPART_GRANDPAR
(17,16),(16,21),-0.269143 # DEPENDENCYPART_GRANDPAR
(17,18),(18,8),-0.233096 # DEPENDENCYPART_GRANDPAR
(17,18),(18,11),-0.468932 # DEPENDENCYPART_GRANDPAR
(17,18),(18,12),-0.292671 # DEPENDENCYPART_GRANDPAR
(17,18),(18,13),0.00459891 # DEPENDENCYPART_GRANDPAR
(17,18),(18,14),-0.159447 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),-0.310063 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-0.126185 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.602136 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),-0.0655023 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),-0.274359 # DEPENDENCYPART_GRANDPAR
(17,19),(19,11),-0.240913 # DEPENDENCYPART_GRANDPAR
(17,19),(19,13),0.188995 # DEPENDENCYPART_GRANDPAR
(17,19),(19,14),-0.030957 # DEPENDENCYPART_GRANDPAR
(17,19),(19,15),-0.0820433 # DEPENDENCYPART_GRANDPAR
(17,19),(19,16),0.0193137 # DEPENDENCYPART_GRANDPAR
(17,19),(19,17),-0.67387 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,19),(19,18),0.00262602 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),-0.202225 # DEPENDENCYPART_GRANDPAR
(17,20),(20,11),-0.468932 # DEPENDENCYPART_GRANDPAR
(17,20),(20,12),-0.292671 # DEPENDENCYPART_GRANDPAR
(17,20),(20,13),0.00459891 # DEPENDENCYPART_GRANDPAR
(17,20),(20,14),-0.159447 # DEPENDENCYPART_GRANDPAR
(17,20),(20,15),-0.310063 # DEPENDENCYPART_GRANDPAR
(17,20),(20,16),-0.126185 # DEPENDENCYPART_GRANDPAR
(17,20),(20,17),-0.602136 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,20),(20,18),0.101553 # DEPENDENCYPART_GRANDPAR
(17,20),(20,19),-0.433021 # DEPENDENCYPART_GRANDPAR
(17,21),(21,5),-0.222478 # DEPENDENCYPART_GRANDPAR
(17,21),(21,9),-0.500777 # DEPENDENCYPART_GRANDPAR
(17,21),(21,10),-0.110782 # DEPENDENCYPART_GRANDPAR
(17,21),(21,11),-0.515451 # DEPENDENCYPART_GRANDPAR
(17,21),(21,13),-0.0188911 # DEPENDENCYPART_GRANDPAR
(17,21),(21,14),-0.177248 # DEPENDENCYPART_GRANDPAR
(17,21),(21,15),-0.356582 # DEPENDENCYPART_GRANDPAR
(17,21),(21,16),-0.132166 # DEPENDENCYPART_GRANDPAR
(17,21),(21,17),-0.591597 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,21),(21,18),0.0817129 # DEPENDENCYPART_GRANDPAR
(17,21),(21,19),-0.295335 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),-0.184389 # DEPENDENCYPART_GRANDPAR
(17,21),(21,22),-0.107422 # DEPENDENCYPART_GRANDPAR
(18,8),(8,1),-0.700091 # DEPENDENCYPART_GRANDPAR
(18,8),(8,2),-0.627765 # DEPENDENCYPART_GRANDPAR
(18,8),(8,3),-0.740843 # DEPENDENCYPART_GRANDPAR
(18,8),(8,4),-0.492825 # DEPENDENCYPART_GRANDPAR
(18,8),(8,5),-0.732538 # DEPENDENCYPART_GRANDPAR
(18,8),(8,6),-0.209254 # DEPENDENCYPART_GRANDPAR
(18,8),(8,7),-0.388527 # DEPENDENCYPART_GRANDPAR
